Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
Michael,Hines,2002-03-20,001-979-419-2198x6284,3394710567,michael03@example.org,NULL,No,Sí,Policía,Sí,Sí,No,Sí,Afganistán,no aplica,no aplica,45,1983-03-24,Old Mutual,920,Sí,APROBADO
Ruth,Silva,2018-10-26,7342118579,2378128749,garygomez@example.net,2021-03-02,No,No,Inpec,Sí,No,No,No,Colombia,SARAVENA,OBANDO,54,1962-03-25,N/A,260,No,RECHAZADO
Elizabeth,Marks,2009-03-16,+1-238-761-6222x075,9360600317,bryan29@example.net,NULL,Sí,No,Armada,Sí,Sí,No,Sí,Marruecos,no aplica,no aplica,69,1986-04-06,Provenir,860,No,RECHAZADO
Evan,Perez,2021-10-14,+1-456-749-4961x4254,3105537363,robertmolina@example.net,NULL,Sí,No,Minsalud,Sí,Sí,Sí,No,Niue,no aplica,no aplica,24,1998-04-08,N/A,309,Sí,RECHAZADO
Jessica,Webb,2023-06-15,(882)481-6877x32384,9043021837,lori32@example.org,NULL,Sí,Sí,N/A,No,No,Sí,No,Noruega,no aplica,no aplica,24,1962-01-09,N/A,902,Sí,RECHAZADO
Phillip,Bradley,2011-12-10,001-209-607-5523,6377529497,priley@example.org,NULL,No,Sí,Mininterior,No,No,Sí,No,Colombia,COPER,PIENDAMO,61,1961-08-29,N/A,1097,No,APROBADO
Jennifer,Velasquez,2010-02-14,+1-928-320-8270x480,6275161408,linkaren@example.net,NULL,No,Sí,N/A,Sí,No,Sí,No,Colombia,FRESNO,MALLAMA,40,1968-02-18,N/A,1072,Sí,APROBADO
Carl,Spears,2013-07-03,900.823.1606,5443103929,jonescarl@example.org,2021-02-10,Sí,No,Mininterior,No,No,No,Sí,Colombia,LA PLAYA,VILLARRICA,69,2004-11-24,Provenir,427,Sí,RECHAZADO
Daniel,Long,2012-07-13,403-950-8690,3930835320,xmiller@example.com,2023-03-01,Sí,No,Mininterior,No,Sí,No,No,Colombia,GALAN,SOPO,42,1974-11-15,Protección,393,Sí,RECHAZADO
Nicole,Brock,2001-07-19,918.882.1185,8659764805,craig00@example.net,2022-03-02,Sí,Sí,N/A,Sí,Sí,No,Sí,Guernsey,no aplica,no aplica,48,1958-10-23,Colfondos,112,No,RECHAZADO
Daniel,Moon,2024-09-10,957.293.9029,8485249770,rchandler@example.org,NULL,Sí,Sí,Mininterior,Sí,Sí,Sí,Sí,Colombia,LANDAZURI,COROZAL,33,1989-02-19,Provenir,584,Sí,RECHAZADO
Brian,Horn,2009-05-13,+1-778-456-5786,8297626684,dominique99@example.com,NULL,No,Sí,Inpec,Sí,No,No,No,Colombia,SEVILLA,CURILLO,27,1994-04-22,Protección,535,No,INHABILITADO
Tina,Trujillo,2006-02-09,(587)357-5363x61081,7481619014,lewisadam@example.org,NULL,Sí,No,Mininterior,No,No,Sí,No,Colombia,BELEN,GUADALUPE,42,1961-03-30,Colfondos,309,No,RECHAZADO
