Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
Anna,Johnson,2021-08-03,(810)746-4518x432,8897306418,hollyrollins@example.org,NULL,No,No,Minsalud,No,Sí,No,Sí,Colombia,TOLEDO,CERRO SAN ANTONIO,34,1977-03-21,Protección,882,Sí,EMBARGADO
Scott,Curry,2005-11-09,(939)794-1677x6095,1986936736,dhall@example.org,2023-01-11,Sí,Sí,N/A,Sí,Sí,Sí,No,Colombia,PAEZ,SAN CAYETANO,70,1977-02-14,Protección,646,Sí,RECHAZADO
Veronica,Hodge,2000-12-22,(758)312-8450x86926,1731032451,emily73@example.com,2019-12-06,No,Sí,Minsalud,Sí,No,Sí,Sí,Colombia,SAN MARTIN DE LOBA,SAN PEDRO,62,2006-07-28,N/A,257,No,RECHAZADO
Gregory,Ryan,2011-07-24,221-578-8573,6464014452,juangarner@example.com,NULL,Sí,No,Policía,Sí,Sí,No,Sí,Colombia,BARBACOAS,VILLARRICA,25,1999-01-16,Old Mutual,510,No,RECHAZADO
Janice,Meyer,2020-11-03,(981)987-1537x8718,8793291596,justinfernandez@example.com,2024-10-22,Sí,No,Policía,Sí,No,No,No,Colombia,PARAMO,Dabeiba,19,1987-09-14,N/A,306,Sí,RECHAZADO
Mark,Donovan,2017-10-14,(263)424-4125,7844382750,julia36@example.net,2020-09-25,No,No,Inpec,Sí,No,Sí,Sí,Colombia,PITAL,ACHI,65,1972-12-28,N/A,145,No,RECHAZADO
Charles,Fields,2023-09-13,001-472-495-4215x692,6960745099,vstephens@example.com,NULL,Sí,Sí,Minsalud,Sí,No,Sí,Sí,Colombia,GIRARDOT,DOSQUEBRADAS,60,1960-01-18,Colfondos,34,Sí,RECHAZADO
April,Tucker,2010-07-20,+1-523-694-4090,232588873,bondmark@example.net,NULL,No,Sí,N/A,No,Sí,No,Sí,Colombia,ANOLAIMA,LA PAZ,38,1954-02-03,N/A,928,No,RECHAZADO
Julie,Edwards,2011-08-27,487.242.9343,5572798222,georgetracy@example.net,NULL,Sí,Sí,Policía,Sí,Sí,No,No,Colombia,La Estrella,COLOMBIA,53,1956-07-29,Colfondos,232,Sí,RECHAZADO
Nathan,Wilson,2024-07-07,001-984-339-9473,9340424543,bevans@example.org,2021-03-18,Sí,Sí,Armada,Sí,Sí,Sí,No,Colombia,MAPIRIPAN,ALMEIDA,45,1983-02-01,Colfondos,882,Sí,RECHAZADO
Andre,Johnson,2008-05-27,(461)438-3568x532,2132097451,shays@example.com,NULL,Sí,Sí,Inpec,Sí,No,No,Sí,Colombia,ASTREA,BOLIVAR,41,1960-03-11,N/A,434,No,RECHAZADO
Tiffany,Morgan,2010-06-13,+1-807-685-7300x23084,7781705305,kevin16@example.net,NULL,Sí,No,Armada,No,No,Sí,Sí,Colombia,PAYA,EL ENCANTO,32,1971-04-12,N/A,743,Sí,RECHAZADO
Dale,Chavez,2023-01-24,(969)778-4993,9456636576,alicia56@example.org,2021-09-05,Sí,Sí,Policía,Sí,No,Sí,No,Colombia,FILADELFIA,RIOHACHA,23,1990-11-26,Old Mutual,611,No,RECHAZADO
Christine,Salas,2020-10-06,(447)795-8613x987,7853961851,ravenfarmer@example.net,NULL,No,No,Policía,No,No,No,Sí,Haití,no aplica,no aplica,46,1985-04-11,Provenir,242,Sí,APROBADO
Shane,Williams,2002-01-22,(731)419-5223x91216,9588651132,loganowens@example.com,2024-10-10,Sí,No,N/A,No,Sí,Sí,Sí,Colombia,PESCA,CHINCHINA,68,1965-01-20,Old Mutual,633,No,RECHAZADO
Carlos,Butler,2014-05-05,6446661428,1908992329,feliciajohnson@example.net,2022-04-20,No,Sí,N/A,No,No,Sí,No,Colombia,PALMAR DE VARELA,UNION PANAMERICANA,21,1988-02-28,Colfondos,558,Sí,EMBARGADO
Kendra,Williams,2004-04-26,001-792-280-3834x909,7843940754,hernandezcurtis@example.com,NULL,No,No,Minsalud,Sí,Sí,Sí,No,Colombia,PALERMO,SAN AGUSTIN,18,1999-07-19,Old Mutual,371,No,EMBARGADO
Ashley,Schneider,2006-10-28,(640)840-6443,834045718,jcole@example.org,2023-06-29,Sí,No,Minsalud,No,No,No,No,Colombia,SAMPUES,Bello,49,2001-07-04,Colfondos,72,Sí,RECHAZADO
Kelli,Miller,2017-01-29,249-717-5457x289,6767416183,andrewtaylor@example.net,2020-12-28,Sí,No,N/A,Sí,No,No,Sí,Colombia,MORALES,Ituango,52,2002-04-12,Old Mutual,850,No,RECHAZADO
Heidi,Wallace,2023-08-13,001-216-518-6829x9288,5599227448,wmccormick@example.net,2021-07-25,Sí,No,Minsalud,Sí,Sí,Sí,No,Colombia,SIACHOQUE,SAN PABLO,63,2005-11-03,N/A,1130,Sí,RECHAZADO
James,Gallagher,2012-01-07,384.507.8841,8168937644,garciaronald@example.org,2021-07-03,Sí,Sí,Mininterior,Sí,Sí,No,Sí,Colombia,MORELIA,EL CARMEN DE ATRATO,28,1980-09-24,N/A,1062,No,RECHAZADO
Melanie,Scott,2017-01-05,001-455-830-5691,7206321524,matthewmoran@example.net,2024-07-26,No,No,Inpec,No,Sí,No,No,Colombia,PAIPA,BOSCONIA,18,1992-07-10,Protección,562,Sí,RECHAZADO
John,Carrillo,2008-02-21,7263269366,9219410345,ecoleman@example.net,2021-12-04,Sí,No,Policía,Sí,Sí,No,No,Colombia,OIBA,MAGANGUE,26,1961-10-05,Old Mutual,153,Sí,RECHAZADO
Kristina,Jackson,2001-01-31,365.253.9533,2240631725,millermaria@example.org,NULL,No,No,Policía,Sí,Sí,Sí,Sí,Colombia,ACEVEDO,PACORA,56,1986-02-14,Colfondos,1068,Sí,RECHAZADO
Paul,Mcgrath,2005-12-29,720.885.6492,378441140,gibsonsarah@example.org,NULL,No,Sí,N/A,Sí,No,No,No,Colombia,COVEÑAS,PUERRES,52,1975-05-11,Protección,41,No,RECHAZADO
Lisa,Walters,2013-04-08,(249)801-9868x29340,3084644853,rreilly@example.net,NULL,Sí,No,Minsalud,No,No,No,No,Colombia,UBAQUE,SAN MARTIN,58,1971-08-05,Colfondos,513,Sí,RECHAZADO
Tiffany,Contreras,2004-10-21,724.953.0841x27523,5946236984,rodgersmaria@example.com,NULL,Sí,No,N/A,Sí,No,No,No,Colombia,VILLA DE LEYVA,LA PALMA,69,1981-10-28,Provenir,1142,Sí,RECHAZADO
Joseph,Duncan,2000-02-24,967.729.7026,1468779061,joseph27@example.org,NULL,Sí,Sí,Minsalud,Sí,No,Sí,Sí,Colombia,TIBANA,Puerto Berr�o,41,1963-06-05,Protección,640,No,RECHAZADO
Micheal,Lucas,2003-02-16,001-715-383-4495x5246,7603864409,margaretschwartz@example.com,2020-09-19,No,No,Mininterior,No,No,Sí,Sí,Colombia,AGUADA,SANTACRUZ,56,1968-10-30,Provenir,820,No,RECHAZADO
Angela,Green,2008-02-28,924.975.0350x901,6212620785,bakercathy@example.net,2022-04-27,No,No,N/A,No,Sí,No,Sí,Colombia,VILLA DE LEYVA,PUERTO CAICEDO,24,1982-12-18,Old Mutual,403,Sí,EMBARGADO
Kelly,Long,2000-01-24,468-909-0303x86234,8746200842,kennethleonard@example.net,NULL,No,No,Armada,Sí,Sí,No,Sí,Sint Maarten,no aplica,no aplica,23,1995-07-24,Old Mutual,1160,Sí,EMBARGADO
Shawn,Murray,2008-02-24,639-562-0361x52565,4371579882,kathrynpage@example.net,NULL,Sí,Sí,Minsalud,Sí,No,No,Sí,Colombia,UMBITA,JURADO,70,1963-06-15,Colfondos,20,Sí,RECHAZADO
Emily,Martin,2015-06-30,754-665-9741x71612,7154012629,john64@example.net,2024-10-19,No,No,Inpec,No,Sí,No,Sí,Colombia,NUQUI,BERBEO,64,1968-10-12,Provenir,995,Sí,RECHAZADO
Ryan,Butler,2024-02-22,+1-702-360-0993x73408,5206457200,johnsonangela@example.com,2024-04-07,No,Sí,Mininterior,No,Sí,No,No,Colombia,BETULIA,SAHAGUN,30,1995-03-29,Provenir,836,No,APROBADO
James,Higgins,2003-11-28,001-533-676-0158x150,7585874629,ipruitt@example.com,2022-08-19,Sí,No,Armada,Sí,Sí,Sí,No,Colombia,SIMACOTA,IZA,63,1998-03-17,Protección,1147,No,RECHAZADO
Sara,Ayers,2005-06-26,443-695-3431x52635,6455824380,gregory76@example.net,NULL,Sí,No,Armada,No,No,No,No,Colombia,SAMANA,GRANADA,59,1965-02-20,Colfondos,324,Sí,RECHAZADO
Christopher,Johnson,2006-07-02,918-939-9952x652,7658942803,tracygarcia@example.net,NULL,Sí,Sí,Mininterior,Sí,Sí,Sí,Sí,Guayana Francesa,no aplica,no aplica,18,1997-11-15,Old Mutual,993,No,RECHAZADO
Jennifer,Davis,2024-02-10,2327766606,1049017822,barrettjoseph@example.net,2020-01-02,No,Sí,Inpec,Sí,No,Sí,Sí,Colombia,ANDALUCIA,FUNZA,69,1964-10-08,N/A,518,Sí,APROBADO
Kathleen,Davies,2010-04-11,+1-220-948-0413,3454526113,evanschristopher@example.com,2021-06-06,Sí,Sí,Mininterior,No,No,Sí,Sí,Colombia,GAMBITA,SAN BENITO,24,1953-11-23,N/A,872,Sí,RECHAZADO
Brent,Salazar,2011-02-01,9928241497,4006537121,ramirezkeith@example.com,2021-01-26,Sí,Sí,Armada,Sí,No,Sí,Sí,Colombia,CHACHAGsI,QUINCHIA,37,1982-11-11,Old Mutual,1130,No,RECHAZADO
Tony,Moreno,2013-01-06,716.695.4380,8243004788,zfritz@example.net,NULL,No,Sí,Armada,Sí,Sí,Sí,Sí,Colombia,PANA PANA,SUTATAUSA,41,1984-07-03,N/A,1176,No,APROBADO
Kristin,Gilbert,2015-07-03,+1-263-841-8598x00096,154018882,michaelnguyen@example.org,2020-04-20,No,Sí,Armada,No,Sí,No,Sí,Islas Vírgenes Británicas,no aplica,no aplica,31,1966-09-24,Colfondos,1076,No,APROBADO
Jimmy,Winters,2014-06-27,568.262.6191x763,191870702,lisa28@example.net,NULL,Sí,No,Mininterior,Sí,Sí,Sí,Sí,Colombia,AGUADA,NUNCHIA,63,1990-07-13,N/A,483,Sí,RECHAZADO
Paul,Craig,2007-01-21,001-237-681-5996x88020,142359995,jessica23@example.org,2024-04-09,No,No,Policía,No,No,No,Sí,Colombia,COELLO,FUNES,56,1987-07-10,Colfondos,538,No,RECHAZADO
Robert,Leonard,2018-02-01,(339)634-9691,2961227384,martha82@example.net,NULL,Sí,No,Mininterior,No,Sí,No,Sí,Colombia,CUCAITA,CIENAGA DE ORO,67,1987-07-17,Protección,417,No,RECHAZADO
Kevin,Scott,2001-03-07,253.898.2017x29714,2284039662,fbates@example.net,NULL,Sí,No,Mininterior,Sí,Sí,Sí,No,Colombia,CAJICA,RIOHACHA,40,1999-07-01,N/A,331,Sí,RECHAZADO
Michael,Farmer,2006-03-14,228.734.3970x545,9752001646,sharonwalker@example.com,2022-12-11,No,No,Inpec,Sí,Sí,Sí,Sí,Barbados,no aplica,no aplica,64,1986-11-08,Protección,423,No,RECHAZADO
Miranda,Gillespie,2014-09-15,001-891-481-7442x5535,6151529559,bryantjustin@example.net,2021-05-30,Sí,No,Inpec,No,Sí,Sí,Sí,Colombia,SAN JUAN DEL CESAR,NEIVA,58,1979-12-16,N/A,128,Sí,RECHAZADO
John,Wallace,2010-10-19,+1-862-786-2950x858,9087110476,lindsey67@example.com,2021-03-21,Sí,Sí,Inpec,No,Sí,No,Sí,Colombia,ANSERMA,EL BANCO,69,1998-10-03,Protección,902,No,RECHAZADO
Johnny,Butler,2012-08-17,(569)360-3618,9278112190,pbray@example.net,2024-02-25,No,Sí,Policía,Sí,No,Sí,Sí,Colombia,AGUA DE DIOS,TIMBIO,39,1966-05-24,N/A,956,Sí,APROBADO
David,Smith,2022-08-22,+1-940-974-5338x93227,3436891648,carsonalbert@example.org,2020-07-18,Sí,Sí,Inpec,No,No,Sí,No,Colombia,FUSAGASUGA,PIJIÑO DEL CARMEN,50,1991-07-08,Provenir,1187,No,RECHAZADO
