Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
Mary,Martin,2023-04-22,743-384-1977,9480469975,krystal21@example.net,2023-04-29,Sí,No,Mininterior,No,Sí,Sí,No,Colombia,Copacabana,GUACARI,31,2006-01-18,Old Mutual,869,No,RECHAZADO
Barry,Hartman,2019-11-08,001-932-887-1627x47393,2397560517,david64@example.com,2021-06-23,Sí,No,N/A,Sí,No,Sí,Sí,Colombia,PUERRES,CHARTA,48,1990-03-14,N/A,901,No,RECHAZADO
Walter,Chase,2004-12-17,001-252-426-7766,6280320555,ljackson@example.com,NULL,Sí,No,N/A,No,No,No,No,Colombia,MAICAO,SARDINATA,23,1985-11-20,Colfondos,1059,Sí,RECHAZADO
Chelsea,Mckay,2015-05-31,001-400-951-8994x43896,7212015945,isabella20@example.com,2022-01-30,Sí,No,Minsalud,No,No,No,No,Colombia,BOJAYA,EL PEÑOL,39,2006-09-29,Colfondos,1182,No,RECHAZADO
Brittany,Lee,2018-06-16,512.982.6964x3737,4900820644,briana60@example.com,NULL,No,No,Inpec,No,Sí,No,No,Egipto,no aplica,no aplica,64,1960-02-13,Provenir,202,Sí,RECHAZADO
Robert,Brown,2001-01-14,(495)559-6194x35919,2743787779,lesliemejia@example.com,NULL,Sí,No,Policía,Sí,Sí,No,No,Colombia,TONA,TAMARA,59,1971-05-17,N/A,1000,No,RECHAZADO
Douglas,Walker,2017-09-16,001-489-393-2752x178,9519723863,friedmankaren@example.com,NULL,Sí,Sí,Mininterior,Sí,No,No,Sí,Colombia,Carmen de Viboral,TOCANCIPA,28,1964-04-01,N/A,1094,No,RECHAZADO
Brian,Young,2002-02-06,(227)753-1813x383,7890048261,dylanross@example.com,NULL,No,Sí,N/A,Sí,Sí,Sí,No,Colombia,SALAZAR,SALAMINA,44,1978-10-03,Protección,342,Sí,APROBADO
Karla,Freeman,2001-09-03,260.372.2890x437,1501889765,autumn86@example.org,NULL,Sí,Sí,N/A,No,No,No,Sí,Colombia,Amalfi,PENSILVANIA,32,1962-11-08,N/A,503,No,RECHAZADO
Matthew,Fisher,2024-11-05,001-624-393-8417,1817680491,matthewjohnson@example.org,2020-05-29,Sí,Sí,Policía,Sí,Sí,No,Sí,Colombia,SUAREZ,Betania,48,2001-08-13,N/A,354,Sí,RECHAZADO
Linda,Gallegos,2008-03-18,464-251-7881x111,5232423003,aaronholt@example.com,NULL,No,Sí,Policía,No,Sí,Sí,No,Colombia,SUPIA,SAN PABLO,35,2006-10-12,Colfondos,812,Sí,APROBADO
Charles,Ryan,2005-01-07,+1-650-771-8139x3105,7480392732,masonhicks@example.net,NULL,No,No,Policía,Sí,Sí,No,Sí,Colombia,MOMPOS,FUQUENE,41,1966-10-15,N/A,386,No,RECHAZADO
Megan,Nguyen,2018-07-17,506-333-3983x1801,5668623324,tracy31@example.com,2020-08-15,Sí,Sí,N/A,No,Sí,Sí,Sí,Colombia,BARRANCAS,EL PLAYON,32,1955-01-15,Provenir,343,Sí,RECHAZADO
Ashley,Lopez,2004-04-08,269.688.8618x81459,9204365555,noblekim@example.com,2022-07-14,No,No,Policía,No,No,Sí,No,Colombia,TULUA,CUNDAY,51,1977-01-07,Colfondos,1016,No,EMBARGADO
Laura,Gordon,2008-04-29,326.429.3072,3087663419,cantubrad@example.org,2021-11-23,Sí,No,Inpec,Sí,No,Sí,No,Mongolia,no aplica,no aplica,56,1988-11-18,Protección,90,Sí,RECHAZADO
Joseph,Webster,2023-02-21,001-341-823-8588,8608553046,uward@example.org,NULL,No,Sí,Minsalud,No,Sí,Sí,No,Colombia,SAN JUAN DE RIO SECO,SAN CRISTOBAL,55,1981-09-27,Old Mutual,187,No,APROBADO
Michael,Garcia,2010-05-26,+1-948-612-9813x8930,9148748571,gregoryoliver@example.net,NULL,No,Sí,Policía,Sí,No,No,No,Colombia,SILVIA,EL MOLINO,56,1992-03-27,Old Mutual,510,No,APROBADO
Steven,Cook,2007-09-09,(442)866-8379x6651,9948903223,jameswebster@example.org,2023-09-24,No,No,Mininterior,Sí,No,No,No,Colombia,ARAUQUITA,CARMEN DE APICALA,23,1969-12-30,N/A,567,Sí,APROBADO
Thomas,Hoffman,2015-10-31,(793)882-3406,1276152197,ryan54@example.org,NULL,Sí,No,N/A,Sí,Sí,Sí,Sí,Colombia,SUSA,ORTEGA,21,1956-05-26,Colfondos,535,No,RECHAZADO
Timothy,Thomas,2023-07-02,(519)869-5028x140,6038422037,fmartinez@example.com,NULL,No,No,Armada,No,Sí,No,No,Colombia,VILLARRICA,PURISIMA,46,1956-02-16,N/A,374,No,RECHAZADO
Sandra,Wilkerson,2014-07-06,001-810-358-3288,7772122831,michelleschneider@example.org,2021-07-19,Sí,No,Armada,No,Sí,Sí,No,Colombia,GUAYABAL DE SIQUIMA,OPORAPA,21,1977-09-07,Old Mutual,1193,Sí,RECHAZADO
Michael,Wade,2000-01-21,5995538650,5909976804,david76@example.net,NULL,No,No,Inpec,Sí,No,Sí,No,Colombia,FUNES,EL COPEY,67,1954-04-14,Protección,82,Sí,RECHAZADO
Steve,Meyer,2007-08-29,438.978.9112,8268829852,brent44@example.com,2022-09-12,No,Sí,Inpec,No,Sí,Sí,No,Colombia,TOCA,NOROSI,24,1961-01-13,Provenir,404,Sí,APROBADO
Sarah,Huynh,2007-04-21,(606)594-1057x9027,396047141,lindalee@example.net,NULL,Sí,Sí,Policía,No,No,Sí,Sí,Malawi,no aplica,no aplica,54,1972-08-25,Protección,454,No,RECHAZADO
Kimberly,Kelly,2008-02-17,258.778.0362x6170,631351052,wmccarty@example.org,2020-12-17,Sí,No,Policía,No,Sí,Sí,Sí,Colombia,POTOSI,LA CELIA,69,1978-07-14,N/A,861,No,RECHAZADO
