Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
Brent,Chase,2024-02-09,599-522-0742x62097,4026916737,flynndonald@example.net,2020-04-27,Sí,No,Mininterior,Sí,Sí,Sí,No,Colombia,La Uni�n,Bello,33,1986-08-23,N/A,571,Sí,RECHAZADO
Darren,Warren,2020-11-02,(710)740-1414,7752858326,christopher30@example.org,NULL,Sí,Sí,Mininterior,Sí,Sí,No,No,Colombia,CHALAN,COROZAL,64,1977-05-23,Old Mutual,780,Sí,RECHAZADO
Linda,Aguirre,2020-02-14,586.898.6298x08082,2478393801,courtney38@example.net,2022-04-07,Sí,Sí,Policía,No,No,No,No,Colombia,SANTA ANA,Entrerr�os,27,1967-05-21,N/A,632,Sí,RECHAZADO
Steven,Parker,2019-03-05,707-558-3542,974761350,nelsontaylor@example.net,2024-09-01,No,Sí,Policía,Sí,Sí,Sí,Sí,Colombia,PACHAVITA,VALLE DEL GUAMUEZ,49,1975-09-28,Colfondos,391,Sí,RECHAZADO
Jacob,Brown,2020-05-28,695.691.1873,1906303791,josephhart@example.net,2020-12-09,Sí,No,N/A,Sí,No,Sí,Sí,Colombia,PESCA,COMBITA,70,1982-07-06,Provenir,651,No,RECHAZADO
James,Bullock,2021-06-08,362.504.1004,2291054307,brandon89@example.com,NULL,No,No,Armada,No,Sí,No,Sí,Colombia,PULI,SIBUNDOY,61,1983-05-20,Old Mutual,135,Sí,RECHAZADO
Matthew,Davis,2005-08-11,001-411-328-7499x656,9666243548,fburns@example.com,2024-05-18,No,Sí,Inpec,No,No,Sí,No,Colombia,Santa B�rbara,SAN CRISTOBAL,48,1962-11-29,Old Mutual,1198,No,RECHAZADO
Amy,Steele,2003-11-16,001-914-786-8296x1920,1151860583,melvinmendez@example.com,NULL,No,Sí,Inpec,Sí,No,No,No,Colombia,SOLEDAD,SAN ANDRES,19,1982-03-12,Protección,1169,No,INHABILITADO
Edgar,Dunn,2009-09-11,(649)746-6374x20734,8803331442,justin78@example.net,NULL,Sí,No,Minsalud,No,No,No,Sí,Colombia,TUQUERRES,BARBACOAS,35,2000-04-20,Protección,948,Sí,RECHAZADO
Michael,Baird,2008-07-22,847-619-1588,2446510682,tmurphy@example.org,2020-06-28,Sí,No,Mininterior,Sí,Sí,Sí,No,Colombia,SALADOBLANCO,NARIÑO,23,1993-06-18,Protección,154,Sí,RECHAZADO
