Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
Jennifer,Johnson,2005-03-10,001-686-916-3535x147,8978871370,mark18@example.net,2024-05-11,No,Sí,Minsalud,Sí,Sí,Sí,Sí,Colombia,Cocorn�,PUERRES,57,1974-08-27,Colfondos,716,No,RECHAZADO
Nathan,Moore,2022-08-10,(403)406-0841x238,3557589171,ile@example.com,2023-12-18,No,Sí,Mininterior,No,No,Sí,No,Colombia,SALAMINA,Belmira,68,1990-12-01,Provenir,1071,Sí,APROBADO
Matthew,Sanchez,2009-06-05,001-725-507-5531x96798,5092369527,doliver@example.net,NULL,No,No,N/A,No,No,No,No,Colombia,OTANCHE,TELLO,49,1983-04-02,Old Mutual,95,Sí,APROBADO
Pamela,Armstrong,2014-06-12,+1-697-820-0965x8949,672874630,ronaldcastillo@example.org,NULL,No,No,Armada,Sí,Sí,No,No,Lesoto,no aplica,no aplica,26,1969-05-22,N/A,747,Sí,APROBADO
Elizabeth,Henderson,2002-12-19,(943)271-0227x5648,5379508672,andrew18@example.org,NULL,No,No,Armada,Sí,No,No,Sí,Colombia,GUAMAL,PENSILVANIA,20,1982-09-13,Protección,402,Sí,APROBADO
Desiree,Knox,2014-09-18,884.631.8989,6624462211,heatherturner@example.com,2024-06-28,Sí,Sí,Minsalud,Sí,Sí,Sí,Sí,Colombia,SANTIAGO,LA CRUZ,24,2006-03-08,N/A,517,Sí,RECHAZADO
Judy,Contreras,2009-08-11,001-671-394-5815x321,8598146666,jennifer08@example.com,NULL,No,Sí,Mininterior,No,Sí,No,No,Colombia,SUCRE,VILLAVICENCIO,28,1956-09-30,Provenir,211,No,APROBADO
Jessica,Hartman,2004-12-25,902-286-6953x458,7538553839,ylamb@example.org,2021-08-06,No,Sí,Armada,Sí,No,No,No,Eslovaquia,no aplica,no aplica,67,1958-01-12,Colfondos,1132,No,APROBADO
Christine,Berry,2015-08-23,(965)707-2501,8096823714,brianbrown@example.net,NULL,Sí,Sí,Minsalud,No,Sí,Sí,Sí,Colombia,SAN ANDRES,RISARALDA,29,1988-06-19,N/A,699,No,RECHAZADO
Lauren,Evans,2020-07-03,403-527-6306x7231,8316088914,nbradley@example.org,2024-05-20,No,Sí,Armada,No,No,No,Sí,Colombia,ACHI,MARIQUITA,31,1974-08-16,Old Mutual,884,Sí,RECHAZADO
Robert,Stephens,2005-01-25,(974)778-1955x333,4601140466,yshelton@example.com,NULL,Sí,No,Inpec,No,Sí,Sí,No,Colombia,CONDOTO,CHINU,46,1963-07-06,Provenir,1160,No,RECHAZADO
Kevin,Hayes,2002-02-01,876.660.8226x29072,5515020588,bakerjames@example.net,NULL,No,No,Minsalud,No,No,Sí,Sí,Colombia,COLOMBIA,RESTREPO,66,1974-01-11,Old Mutual,270,Sí,RECHAZADO
Mark,Rios,2014-09-19,9677261079,5072805755,tmcclain@example.com,NULL,No,No,Armada,No,No,Sí,No,Colombia,SAN VICENTE DEL CAGUAN,TINJACA,30,1971-11-08,Colfondos,374,Sí,EMBARGADO
Julian,Howard,2021-05-11,001-587-960-8377x028,7120642350,rachel02@example.net,2022-10-27,Sí,No,N/A,No,Sí,Sí,Sí,Colombia,SIPI,EL COLEGIO,42,1965-04-23,Provenir,648,Sí,RECHAZADO
Natasha,Henderson,2017-03-04,+1-957-483-9738x9702,616553412,srice@example.net,2023-04-02,No,Sí,Policía,No,Sí,No,Sí,Colombia,CHAPARRAL,FLORENCIA,41,2004-02-06,Protección,934,No,APROBADO
Sara,Wells,2011-08-24,001-781-685-9861x93669,5322187407,gregory04@example.com,2021-04-28,Sí,Sí,Policía,No,No,No,Sí,Colombia,LA VICTORIA,BOSCONIA,44,1982-05-24,Protección,916,No,RECHAZADO
Tammy,Graves,2014-04-19,001-502-907-9861x958,7251624788,rreynolds@example.net,NULL,No,No,Armada,Sí,No,No,No,Colombia,ANCUYA,BARAYA,43,1968-09-29,N/A,636,No,RECHAZADO
Stephen,Stewart,2005-02-09,(343)347-8340,3283361517,taylortyler@example.com,NULL,Sí,Sí,Inpec,Sí,Sí,No,No,Isla Norfolk,no aplica,no aplica,68,2006-07-15,Old Mutual,571,No,RECHAZADO
Matthew,Mckinney,2023-05-15,001-763-529-2882x547,3435301937,antonio95@example.net,2024-10-08,No,No,N/A,Sí,Sí,Sí,Sí,Colombia,MIRAFLORES,SOGAMOSO,25,1978-11-14,N/A,748,Sí,RECHAZADO
Kathryn,Ellis,2001-02-23,(331)667-0180x952,8828520995,ericfarrell@example.org,2021-02-01,No,No,Armada,Sí,Sí,Sí,Sí,Italia,no aplica,no aplica,48,1974-05-05,N/A,962,No,RECHAZADO
David,Taylor,2013-09-25,001-616-796-6251,3413740961,ecoleman@example.org,2023-11-06,No,Sí,Minsalud,Sí,No,Sí,No,Colombia,PARAMO,VISTAHERMOSA,31,1968-09-10,Protección,456,Sí,RECHAZADO
Dean,Thompson,2001-01-24,(705)454-2699,1087253209,bramos@example.com,2021-04-06,Sí,Sí,Mininterior,Sí,No,Sí,Sí,Colombia,TURBANA,SAN ANTONIO,20,1965-09-02,Old Mutual,1195,No,RECHAZADO
April,Sanchez,2018-08-07,956.957.4812x4419,8072893021,alexanderharper@example.com,NULL,No,No,Mininterior,No,No,Sí,Sí,Colombia,CHINACOTA,EL BANCO,59,1957-04-30,N/A,873,No,RECHAZADO
Kayla,Taylor,2011-10-26,499-816-7518x080,8990396409,iross@example.net,NULL,Sí,No,Armada,No,Sí,No,No,Colombia,SUAN,AGUADAS,52,1997-10-09,Old Mutual,103,Sí,RECHAZADO
Manuel,Wilson,2005-02-28,001-301-388-5421x41665,3238206085,rsmith@example.org,NULL,No,Sí,Minsalud,Sí,No,No,Sí,Colombia,Sabanalarga,PELAYA,63,1978-09-22,N/A,319,No,RECHAZADO
Sierra,Horton,2022-01-31,606-821-8703x168,9699039455,david75@example.net,2023-06-15,Sí,Sí,Mininterior,No,No,No,Sí,Colombia,VILLANUEVA,GRANADA,46,2002-05-23,Old Mutual,700,No,RECHAZADO
Michelle,Oconnor,2016-02-23,508-805-2089x18140,892428164,jacksonmichael@example.org,NULL,Sí,Sí,N/A,No,No,No,Sí,Colombia,UTICA,EL CARMEN,38,1967-06-29,Old Mutual,1053,Sí,RECHAZADO
Micheal,Douglas,2012-11-22,601.625.3005x6198,4580974239,ashleyleon@example.org,NULL,No,Sí,Inpec,Sí,No,No,Sí,Colombia,Vegach�,AYAPEL,69,2005-09-19,Provenir,305,No,APROBADO
