Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
John,Thompson,2023-05-14,+1-571-973-7499x019,6132380690,steven55@example.org,NULL,No,Sí,Policía,Sí,No,No,Sí,Andorra,no aplica,no aplica,57,1972-12-03,Colfondos,1023,Sí,APROBADO
Tina,Horton,2011-03-19,325.803.8469,3721165860,robinsonpaul@example.org,NULL,Sí,Sí,Policía,No,No,Sí,No,Colombia,SAN CAYETANO,Alejandr�a,39,1983-03-04,N/A,373,No,RECHAZADO
Mary,Gibbs,2014-10-11,4926638871,2995955569,romerodaniel@example.com,NULL,Sí,No,Armada,No,Sí,No,Sí,Colombia,MONTECRISTO,TIBANA,37,1960-08-03,Colfondos,157,Sí,RECHAZADO
Gary,Morales,2024-06-01,266.877.5984x65878,8721783665,bennettrachael@example.net,NULL,Sí,Sí,Minsalud,Sí,No,No,Sí,Colombia,POTOSI,Turbo,26,1960-03-23,Provenir,48,No,RECHAZADO
Cassidy,Diaz,2003-04-13,635-932-2374x143,2016636137,nbeck@example.org,NULL,Sí,No,Armada,No,No,No,No,Colombia,SAMANA,SAN JACINTO DEL CAUCA,59,1962-12-23,Protección,1106,No,RECHAZADO
John,Pace,2024-06-27,+1-794-285-5333x343,3835128612,qirwin@example.org,NULL,Sí,No,Armada,No,No,No,No,Namibia,no aplica,no aplica,25,1984-12-16,N/A,718,No,RECHAZADO
Joanna,Reyes,2018-12-21,318.252.9220,5841297680,andrew64@example.org,NULL,No,Sí,Armada,Sí,Sí,Sí,No,Colombia,Santa Rosa de Osos,La Pintada,43,1961-02-28,N/A,820,No,APROBADO
Frances,Scott,2012-05-27,347-894-7174x3290,1810203777,ydavis@example.org,NULL,No,Sí,Inpec,No,Sí,No,No,Colombia,NARIÑO,CAPARRAPI,59,1980-05-05,Provenir,525,No,INHABILITADO
James,White,2020-12-27,001-927-797-5308,5383499417,andrew18@example.com,NULL,No,No,Minsalud,Sí,No,No,No,Colombia,TALAIGUA NUEVO,TUBARA,45,1971-10-27,Old Mutual,257,Sí,EMBARGADO
Noah,Zamora,2020-07-02,911-816-4400,2844259382,moraanna@example.com,2021-12-31,Sí,No,Inpec,Sí,No,Sí,Sí,Colombia,PEDRAZA,APIA,70,2006-09-28,N/A,990,Sí,RECHAZADO
