Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
Charles,Moore,2011-10-06,(945)599-3656x4506,7186815657,cwhite@example.net,2022-09-09,No,Sí,Policía,Sí,Sí,No,Sí,Colombia,BOAVITA,HERVEO,54,1983-03-13,Protección,965,No,APROBADO
Garrett,Garcia,2022-02-05,001-399-325-1149,1628933275,ryan70@example.net,2023-07-11,Sí,Sí,Inpec,Sí,No,No,No,Colombia,LANDAZURI,BELEN DE LOS ANDAQUIES,70,1999-08-04,Old Mutual,341,Sí,RECHAZADO
Vicki,Lamb,2013-04-22,(940)531-6543x19039,1284643903,lewisdonna@example.net,NULL,Sí,No,Policía,No,No,Sí,Sí,Colombia,SUAREZ,CONTRATACION,46,1959-03-18,Old Mutual,655,Sí,RECHAZADO
Christina,Davies,2012-03-26,537-967-6316,9014400322,jennifer65@example.org,2020-04-15,No,Sí,Armada,Sí,Sí,Sí,Sí,Colombia,SAN JUANITO,SALENTO,65,1996-05-15,Colfondos,819,No,APROBADO
Adrian,Hernandez,2003-09-22,+1-368-525-8362x1561,9791614516,nicole07@example.org,NULL,Sí,No,Inpec,No,Sí,Sí,No,Bahrein,no aplica,no aplica,40,1963-02-16,Protección,1122,Sí,RECHAZADO
Paul,Garcia,2023-11-18,+1-617-484-7629,7988725307,scortez@example.org,2023-01-31,No,Sí,Policía,Sí,Sí,No,Sí,Colombia,GUAMO,TUNJA,29,1979-02-10,Provenir,300,Sí,APROBADO
Rita,Barnes,2022-06-01,(250)483-3107,1049508712,bridgetharris@example.com,NULL,No,Sí,N/A,No,Sí,Sí,No,China,no aplica,no aplica,30,1988-03-13,Protección,1067,Sí,EMBARGADO
David,Harris,2021-03-30,(849)942-2651x910,6427624665,gflynn@example.org,2023-02-16,Sí,No,Armada,No,Sí,No,Sí,Colombia,SINCELEJO,EL CAIRO,54,1963-12-11,Old Mutual,481,No,RECHAZADO
Cassandra,Higgins,2010-03-14,(255)876-0100x6856,57802051,wendymartinez@example.org,2023-10-13,No,Sí,Policía,No,No,Sí,No,Colombia,PUERTO PARRA,Heliconia,48,1990-01-06,Colfondos,173,Sí,APROBADO
Scott,White,2024-10-03,9832387539,1929957182,hjames@example.net,2020-01-14,Sí,Sí,Inpec,No,Sí,No,No,Colombia,Yal�,SAN CAYETANO,53,1977-10-22,Colfondos,811,No,RECHAZADO
Joseph,Gill,2010-10-10,810-768-1657x27667,7491563477,marygonzalez@example.com,2021-05-23,No,No,Inpec,Sí,No,No,No,Colombia,PAIPA,ILES,49,1971-05-24,Protección,1127,No,EMBARGADO
Jeffrey,Brown,2003-10-26,649.941.3950x0397,3644136575,walleramy@example.com,2022-04-03,Sí,No,Policía,Sí,No,No,Sí,Colombia,SAN JUAN NEPOMUCENO,CHITAGA,70,1964-01-20,Old Mutual,740,Sí,RECHAZADO
Mary,Ortiz,2013-07-21,+1-684-629-6760x4561,9255531331,privers@example.net,NULL,No,No,Mininterior,No,Sí,Sí,No,Colombia,CARMEN DEL DARIEN,PROVIDENCIA,50,1972-01-09,N/A,994,Sí,APROBADO
Brett,Ingram,2019-12-28,+1-447-664-1761x04518,1784574117,parkdavid@example.org,NULL,No,No,Policía,Sí,No,Sí,Sí,Colombia,MACANAL,SANTA SOFIA,64,1983-05-19,Protección,838,Sí,RECHAZADO
Robert,Buchanan,2003-11-04,+1-529-818-5130x4328,5644617373,qsolomon@example.net,NULL,No,No,Inpec,No,No,No,Sí,Colombia,LINARES,MAPIRIPAN,47,1976-10-17,N/A,583,Sí,APROBADO
Claire,Neal,2005-10-16,+1-752-207-0036x353,5557069954,karen91@example.org,NULL,No,Sí,Inpec,Sí,No,No,Sí,Guayana Francesa,no aplica,no aplica,27,1961-10-11,N/A,181,Sí,APROBADO
Matthew,Carter,2001-04-14,+1-837-789-3022x999,4767645613,stanleyyolanda@example.org,NULL,No,Sí,Minsalud,No,Sí,No,No,Colombia,SAN JACINTO DEL CAUCA,COLON,43,1990-02-19,N/A,907,Sí,APROBADO
Randy,Walton,2013-01-04,769-356-2582x140,427794427,josephkennedy@example.net,NULL,No,No,Mininterior,No,Sí,Sí,No,Colombia,TANGUA,SALAMINA,65,1973-07-16,Colfondos,991,No,RECHAZADO
