Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
Andrea,Myers,2023-09-18,+1-738-327-3874x849,248755397,blankenshipchristopher@example.net,NULL,Sí,No,Mininterior,Sí,No,Sí,No,Colombia,TURBANA,G�mez Plata,49,1981-08-10,Protección,31,No,RECHAZADO
Jeffrey,Mejia,2011-09-23,343.493.8473x05680,5960430999,brittany81@example.net,2023-04-25,Sí,Sí,Mininterior,Sí,No,Sí,Sí,Colombia,GsICAN,MEDIO ATRATO,44,1962-05-10,N/A,1116,No,RECHAZADO
Christopher,Jackson,2019-12-26,(868)870-6683x1180,724545613,thoover@example.org,NULL,No,No,N/A,Sí,No,No,No,Colombia,SAN SEBASTIAN DE BUENAVISTA,INIRIDA,51,1991-12-18,Protección,511,Sí,APROBADO
Blake,Wolfe,2008-10-31,(287)871-0309x9436,6537960552,whitemonica@example.com,2024-01-26,Sí,No,Minsalud,Sí,No,No,Sí,Colombia,GUALMATAN,CAJAMARCA,45,1997-12-07,Colfondos,918,No,RECHAZADO
Charles,Zimmerman,2023-04-01,(739)565-9335x7279,3602643619,jeffvasquez@example.com,2020-09-11,Sí,Sí,Minsalud,Sí,Sí,No,Sí,Colombia,ORTEGA,PALMAS DEL SOCORRO,27,1992-09-26,Colfondos,327,Sí,RECHAZADO
James,Allen,2000-07-03,(989)243-1361x6808,5777460579,acevedojennifer@example.org,2021-04-11,No,No,Mininterior,Sí,Sí,Sí,No,Burundi,no aplica,no aplica,68,1978-06-01,Protección,971,Sí,RECHAZADO
Katie,Williams,2005-06-01,737-699-4415x7597,1485348850,irussell@example.org,NULL,Sí,No,Armada,No,Sí,Sí,No,Colombia,ARBELAEZ,VETAS,23,1964-03-15,Colfondos,426,No,RECHAZADO
James,Hopkins,2002-12-19,886-610-3812,2914870437,meghan98@example.org,2020-09-06,Sí,Sí,Inpec,Sí,No,Sí,No,Colombia,TURBANA,PIEDECUESTA,22,1987-11-06,Provenir,108,No,RECHAZADO
Brianna,Blackburn,2021-11-25,948.537.9923x8971,7012414709,alexandercastro@example.net,2024-11-16,Sí,No,Minsalud,No,No,No,Sí,Colombia,CHIMA,EL MOLINO,21,1979-08-25,Old Mutual,653,Sí,RECHAZADO
Benjamin,Moreno,2020-06-20,(795)325-3848x705,7561709245,samanthadavis@example.com,2024-09-13,Sí,No,Minsalud,Sí,No,No,Sí,Colombia,TOLU VIEJO,PLANADAS,56,1984-09-23,N/A,1013,Sí,RECHAZADO
Michael,Booker,2010-03-03,(236)534-1268x4224,644560015,msharp@example.com,NULL,No,Sí,Mininterior,No,Sí,No,Sí,Colombia,MAPIRIPANA,PARATEBUENO,68,1966-11-16,N/A,111,Sí,APROBADO
