Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
Nicole,Barnes,2013-07-14,+1-620-262-7860,195135960,monique36@example.com,NULL,No,No,Armada,Sí,No,No,No,Colombia,PANA PANA,Alejandr�a,65,1960-04-30,Provenir,911,No,RECHAZADO
Paul,Mason,2000-11-27,+1-607-416-6264x441,7152377066,bwhite@example.org,NULL,No,No,Policía,Sí,Sí,Sí,No,Colombia,ALDANA,TELLO,31,1983-09-18,Old Mutual,694,Sí,EMBARGADO
Carmen,Huang,2010-04-16,(441)926-4988,8917751363,dbell@example.com,2023-03-08,Sí,No,N/A,No,Sí,Sí,Sí,Colombia,BARANOA,CHINAVITA,54,1967-02-20,Old Mutual,310,Sí,RECHAZADO
Mark,Rivera,2014-02-09,468-806-1826x68188,5880288889,mramirez@example.org,2020-05-31,No,Sí,N/A,Sí,Sí,No,Sí,Colombia,PORE,PIAMONTE,25,1985-08-30,N/A,399,Sí,APROBADO
Andrea,Williams,2024-10-27,8456129730,3872419014,ayalabrittney@example.org,2022-05-23,Sí,No,Inpec,Sí,No,Sí,Sí,Sint Maarten,no aplica,no aplica,66,1954-09-25,N/A,368,Sí,RECHAZADO
Steven,Cummings,2002-09-28,001-731-552-7160x2411,5754712029,nguyencassidy@example.com,NULL,No,No,Armada,No,Sí,No,Sí,Colombia,CACAHUAL,SAN BERNARDO DEL VIENTO,50,1969-03-30,Protección,434,No,RECHAZADO
Thomas,Ballard,2012-09-03,436.411.6322x7129,3541413077,davisjames@example.com,NULL,No,Sí,Minsalud,Sí,No,No,No,Polonia,no aplica,no aplica,62,1957-03-15,Provenir,797,Sí,RECHAZADO
Shawn,Gonzalez,2004-11-06,902-795-7876x0945,4280840553,alan55@example.org,2023-02-18,No,No,Policía,Sí,No,No,Sí,Colombia,Uramita,OROCUE,40,1976-06-06,Old Mutual,151,Sí,EMBARGADO
Eric,King,2005-07-12,+1-851-482-6605x041,1172942373,carol80@example.net,2021-08-03,Sí,No,Inpec,No,Sí,No,No,Colombia,ICONONZO,SAN ANDRES,56,1975-04-07,Protección,265,No,RECHAZADO
Patricia,Hughes,2002-12-04,520.682.6999x692,437068878,chamberschristina@example.org,NULL,Sí,No,Minsalud,Sí,Sí,No,Sí,Colombia,LA BELLEZA,PULI,30,1992-08-28,Protección,1095,No,RECHAZADO
Nicholas,Perez,2007-07-17,(874)909-4931,346581050,wnicholson@example.com,2021-09-23,Sí,No,Inpec,No,No,Sí,Sí,Colombia,SAN MIGUEL,PALMIRA,54,1999-12-02,Provenir,725,Sí,RECHAZADO
Brian,Ward,2005-12-30,3452277200,2996215435,cabreramatthew@example.org,2021-08-22,Sí,Sí,Policía,Sí,Sí,No,Sí,Colombia,CALIFORNIA,Armenia,21,1965-04-08,Protección,403,No,RECHAZADO
