Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
Stacey,Pratt,2006-11-07,(404)347-4413x11127,236535098,lmckenzie@example.net,2019-11-27,No,Sí,Minsalud,Sí,Sí,Sí,Sí,Colombia,CHAMEZA,SUESCA,25,1982-04-14,Provenir,490,No,RECHAZADO
William,Owens,2017-10-31,(425)481-1389,4204096636,jasmine36@example.net,2021-01-12,Sí,Sí,Mininterior,Sí,Sí,No,No,Colombia,ILES,GIGANTE,63,1978-08-30,Old Mutual,27,Sí,RECHAZADO
Steven,Martinez,2020-02-16,+1-348-284-2614x637,2451786659,sscott@example.net,2024-04-14,No,No,Armada,Sí,Sí,No,Sí,Colombia,LA PLAYA,PUERTO TEJADA,45,1964-11-23,Old Mutual,458,Sí,EMBARGADO
Scott,Merritt,2013-06-27,476.200.8686,7284846799,ginalarsen@example.net,2023-12-05,No,No,N/A,No,No,No,No,Islas Ultramarinas Menores de Estados Unidos,no aplica,no aplica,65,1993-04-11,Colfondos,72,Sí,RECHAZADO
Judith,Bradley,2009-07-07,(936)734-6193x227,3367471982,darren40@example.org,2022-06-01,No,No,Policía,Sí,Sí,No,No,Colombia,DOLORES,MOSQUERA,56,1959-08-12,Colfondos,311,No,RECHAZADO
Paul,Bolton,2013-07-13,(223)921-7805,1324085276,jamesrowe@example.net,NULL,No,Sí,Policía,Sí,No,No,Sí,Colombia,SALAMINA,VILLETA,57,1975-11-27,N/A,251,Sí,APROBADO
Crystal,Clark,2007-06-28,3747237394,5545140395,jessica35@example.org,2024-06-02,Sí,No,Armada,No,Sí,No,Sí,Colombia,RAGONVALIA,LA VICTORIA,61,2000-10-11,Protección,1088,Sí,RECHAZADO
Micheal,Rhodes,2018-08-05,887-462-2989x221,460489647,renee49@example.org,NULL,Sí,Sí,Policía,Sí,No,Sí,Sí,Colombia,CHIA,PLANETA RICA,69,1965-03-10,Old Mutual,608,No,RECHAZADO
Michael,Clark,2005-04-03,897-604-9065,3753117341,pamela40@example.net,2024-06-03,No,Sí,Armada,No,Sí,No,Sí,Colombia,GACHANTIVA,COYAIMA,25,1989-06-27,Colfondos,1044,No,RECHAZADO
Shelby,Flores,2014-05-06,(451)321-7452x621,758732170,durhambrian@example.org,2019-12-07,No,No,N/A,Sí,Sí,Sí,No,Colombia,Ciudad Bol�var,PINILLOS,29,1985-11-24,Colfondos,100,No,RECHAZADO
Jason,Garcia,2001-01-29,233-475-1875,5744865527,vhudson@example.com,NULL,Sí,No,Inpec,Sí,No,Sí,Sí,Colombia,ROLDANILLO,JORDAN,22,1999-01-22,Protección,856,Sí,RECHAZADO
Mary,Rivera,2020-01-24,+1-367-802-7285x84263,7147667193,jacqueline98@example.com,NULL,No,Sí,Policía,No,Sí,No,Sí,Colombia,EL CHARCO,SAN FELIPE,67,1985-02-10,Colfondos,1038,No,APROBADO
Kayla,Lopez,2017-04-10,858.788.3486x994,3866335662,kevincunningham@example.org,NULL,Sí,Sí,Policía,Sí,Sí,Sí,Sí,Colombia,CAICEDONIA,CORRALES,24,1979-10-26,Provenir,392,No,RECHAZADO
Regina,Bailey,2018-03-04,001-464-846-7398x5879,1683990290,linda27@example.com,NULL,Sí,Sí,Inpec,No,Sí,No,Sí,Colombia,CONFINES,PAMPLONITA,42,1960-03-21,Colfondos,79,Sí,RECHAZADO
Dennis,Pitts,2003-04-16,556-279-2453x873,1270304067,johnathanmorris@example.org,NULL,No,Sí,Policía,No,Sí,No,No,Colombia,TIBIRITA,LA DORADA,26,1956-09-07,Old Mutual,905,No,APROBADO
Kimberly,Martin,2022-08-02,252-950-0995x77083,166893005,gregoryanderson@example.org,NULL,Sí,No,Policía,No,Sí,No,Sí,Polonia,no aplica,no aplica,46,1984-12-09,Colfondos,1143,No,RECHAZADO
Candice,Garrett,2008-08-11,790.605.6644x48808,4411167115,smithmary@example.org,2024-02-16,No,No,Inpec,No,No,No,No,Colombia,EL PAUJIL,ZAPAYAN,67,1996-10-31,N/A,808,Sí,RECHAZADO
Richard,Gibson,2014-03-29,(999)926-1320x590,5165452991,alexandriawilson@example.org,2021-03-22,No,No,N/A,No,No,No,Sí,Kirguistán,no aplica,no aplica,36,1954-10-20,Old Mutual,339,No,EMBARGADO
Brenda,Ritter,2012-09-01,676-744-6189,6808724381,michaellarsen@example.com,2024-03-13,Sí,No,Minsalud,Sí,Sí,Sí,Sí,Colombia,SORA,MOSQUERA,47,1987-04-03,Old Mutual,209,No,RECHAZADO
Phillip,Bates,2006-02-22,850.599.2625x0875,8444407059,howardanthony@example.org,NULL,Sí,No,Minsalud,Sí,Sí,Sí,No,Colombia,SAN MARTIN,EL PEÑON,50,1960-01-26,N/A,843,Sí,RECHAZADO
Michael,Hunter,2012-01-01,001-698-413-8244x75129,6028316209,oliviacrane@example.org,NULL,Sí,No,N/A,No,Sí,No,No,Colombia,LA VICTORIA,SALAMINA,43,2001-08-29,N/A,1175,Sí,RECHAZADO
