Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
Lori,Morris,2012-01-05,(853)300-1631x30626,5503988697,veronicaolson@example.com,NULL,Sí,Sí,Policía,Sí,No,No,No,Colombia,SOGAMOSO,SOMONDOCO,61,1989-11-09,Provenir,312,No,RECHAZADO
Jeffrey,Franklin,2013-03-30,3435713439,1773480107,brittany06@example.net,2020-12-20,No,No,Policía,No,Sí,No,Sí,Somalia,no aplica,no aplica,61,1960-10-16,Old Mutual,769,No,RECHAZADO
Loretta,Grant,2020-07-17,(367)255-2606x41741,8568079433,lmorris@example.net,2020-03-27,No,Sí,Policía,Sí,No,Sí,No,Colombia,TORIBIO,ARBOLEDAS,67,1964-12-18,N/A,832,No,APROBADO
Juan,Wolfe,2017-12-08,589-748-1340x76279,6408880413,dphelps@example.net,2021-06-08,No,Sí,Policía,No,No,Sí,No,Colombia,SATIVASUR,BRICEÑO,54,1999-04-02,N/A,22,Sí,APROBADO
Derrick,Cunningham,2008-11-25,+1-427-338-9077,2482173021,davidjones@example.net,NULL,No,Sí,N/A,No,Sí,No,Sí,República Checa,no aplica,no aplica,24,1998-08-31,Colfondos,412,No,EMBARGADO
Tony,Evans,2000-03-29,001-412-721-4319x19435,5993483464,smithrachel@example.com,NULL,Sí,Sí,Minsalud,Sí,No,No,No,Colombia,Caracol�,BOYACA,67,1954-03-28,Colfondos,7,No,RECHAZADO
Sean,Bowen,2018-11-02,001-860-519-6410,6944217032,alicia24@example.net,NULL,No,Sí,Armada,No,No,Sí,No,Colombia,MANATI,SAMANA,31,2003-04-29,N/A,943,No,APROBADO
Christine,Martinez,2013-09-19,(381)673-7505,2391531621,phillipbrown@example.com,2021-06-16,Sí,No,Armada,Sí,No,No,No,Colombia,TIERRALTA,SIPI,56,2001-01-16,Protección,408,No,RECHAZADO
Cesar,Diaz,2024-10-06,001-904-391-0202x816,8408328998,pnunez@example.net,2023-06-29,No,Sí,N/A,No,No,Sí,Sí,Colombia,CHIRIGUANA,PUERTO RONDON,67,1983-10-25,N/A,155,No,RECHAZADO
Amber,Mays,2011-04-04,+1-812-480-7924x7737,7241196694,tyler22@example.org,2023-02-04,Sí,No,Minsalud,No,Sí,No,Sí,Colombia,EL TARRA,MADRID,53,1961-01-31,Colfondos,54,No,RECHAZADO
Antonio,Hawkins,2022-06-17,001-783-327-0259x013,4584977704,rodriguezcrystal@example.com,2023-08-10,No,No,Mininterior,No,Sí,Sí,Sí,Colombia,EL BANCO,EL PEÑON,27,1966-11-18,Protección,311,No,RECHAZADO
Jason,Miller,2002-02-05,(893)574-8536x232,5352543357,xmartinez@example.org,2023-03-17,No,No,Mininterior,No,No,Sí,No,Colombia,FLORIDABLANCA,CARTAGENA,47,1956-08-09,Protección,454,Sí,APROBADO
Brenda,Hoffman,2018-03-06,936-887-8298x644,2443987361,pagescott@example.net,2021-07-24,Sí,No,Policía,No,Sí,No,Sí,Colombia,CUCUTILLA,Maceo,66,2002-05-01,Colfondos,1174,No,RECHAZADO
Brian,Wright,2006-01-23,681.998.8368,1184127618,projas@example.net,NULL,No,Sí,Policía,Sí,Sí,No,Sí,Colombia,AGUAZUL,MEDINA,53,1965-01-03,Old Mutual,377,Sí,APROBADO
Hannah,Clements,2011-06-16,8416482348,450214003,gregory46@example.net,NULL,Sí,No,Policía,No,No,Sí,No,Colombia,CABUYARO,LA MERCED,63,2002-01-30,Old Mutual,203,No,RECHAZADO
Arthur,Cook,2019-08-30,(945)829-8358x748,7794090427,annacox@example.org,NULL,Sí,Sí,Minsalud,No,Sí,Sí,Sí,Colombia,Murind�,RICAURTE,47,1958-04-10,Old Mutual,1142,No,RECHAZADO
