Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
Cynthia,Smith,2006-02-04,334-296-4134x900,1207679762,dthomas@example.org,NULL,No,Sí,Mininterior,Sí,Sí,Sí,Sí,Colombia,Belmira,SAMANA,28,1986-09-02,Colfondos,616,Sí,RECHAZADO
Vicki,Stevens,2010-07-06,(971)901-4012x2469,6333707909,ktaylor@example.net,2021-11-20,No,Sí,Minsalud,Sí,Sí,No,No,Birmania,no aplica,no aplica,64,1977-01-05,Protección,809,No,RECHAZADO
Andre,George,2000-12-13,+1-892-234-2677x04695,1972610151,cmanning@example.net,NULL,No,Sí,Policía,Sí,Sí,No,Sí,Colombia,FUNDACION,MATANZA,21,1996-12-13,Protección,1063,Sí,APROBADO
Amanda,Miller,2014-01-25,549-215-8869,7918341949,debrawilkins@example.org,NULL,Sí,No,Mininterior,No,No,Sí,No,Colombia,ANZOATEGUI,PALOCABILDO,22,1980-07-17,N/A,556,No,RECHAZADO
Brandon,Murray,2017-03-24,6205233054,8123697404,drobertson@example.com,2024-05-17,No,No,Inpec,No,No,Sí,Sí,Colombia,SAN JOSE,El Santuario,56,1959-12-13,N/A,1075,Sí,RECHAZADO
Catherine,Park,2000-07-02,362.498.9751,7011823844,blittle@example.org,2021-02-17,Sí,No,Minsalud,Sí,No,No,No,Isla de Man,no aplica,no aplica,36,1982-09-17,Colfondos,717,No,RECHAZADO
Richard,Newton,2024-03-25,608.972.9696x2263,7442340204,slewis@example.com,NULL,No,Sí,N/A,No,No,Sí,Sí,Colombia,ALMAGUER,COTORRA,25,1980-12-29,Colfondos,1198,Sí,EMBARGADO
Donna,Fields,2022-09-27,(324)822-4468x5368,3613024550,jeffreyrichards@example.com,2023-03-02,No,Sí,N/A,Sí,Sí,Sí,No,Colombia,GINEBRA,ROLDANILLO,20,1967-04-05,Protección,1115,No,EMBARGADO
Heather,Braun,2010-12-05,720-995-5192x104,3170130854,fmay@example.org,NULL,No,Sí,Armada,No,Sí,Sí,Sí,Colombia,VILLA DE LEYVA,NUQUI,39,1995-07-31,Protección,1098,No,APROBADO
Ivan,Juarez,2020-04-18,001-602-526-9863x229,9575324640,brianpugh@example.org,2023-09-23,Sí,Sí,Armada,Sí,No,No,No,Colombia,MURILLO,MARULANDA,27,1970-09-01,Colfondos,497,No,RECHAZADO
Joshua,Velazquez,2006-03-28,+1-536-972-5676x1695,7034685298,zmaldonado@example.net,NULL,Sí,No,Minsalud,Sí,No,Sí,Sí,Colombia,EL ENCANTO,JUAN DE ACOSTA,35,1956-09-22,Old Mutual,790,Sí,RECHAZADO
Jacob,Li,2007-01-15,979.324.3391x438,2601616247,brandi70@example.com,2024-06-02,Sí,Sí,Policía,No,Sí,No,No,Colombia,BUENAVISTA,Santo Domingo,41,1972-09-09,Provenir,1194,No,RECHAZADO
Sarah,Glenn,2003-11-19,5583253939,8421735881,jacob47@example.net,NULL,Sí,Sí,Minsalud,No,No,No,Sí,Colombia,SAMPUES,Marinilla,28,1965-04-19,N/A,1053,Sí,RECHAZADO
Morgan,Dennis,2004-04-08,760-561-1045,6105692114,jonespatrick@example.org,NULL,No,Sí,Inpec,Sí,Sí,Sí,Sí,Colombia,PAMPLONA,SAN FRANCISCO,41,1971-12-03,N/A,1131,Sí,APROBADO
Evan,Lane,2004-02-15,001-969-719-9495x811,111227551,stewartstanley@example.net,NULL,No,No,N/A,Sí,Sí,Sí,Sí,Colombia,Rionegro,PUERTO ASIS,48,1968-11-10,N/A,48,Sí,APROBADO
Keith,Harrison,2005-05-15,312.775.1382,9327964893,seanhess@example.net,2024-04-28,Sí,No,N/A,No,No,Sí,No,Taiwán,no aplica,no aplica,19,1956-03-10,Provenir,565,Sí,RECHAZADO
Kayla,Cobb,2024-07-26,+1-691-281-0194x8652,8722447348,melissa51@example.com,2023-05-11,Sí,Sí,Mininterior,No,Sí,No,Sí,Colombia,ARAUCA,RICAURTE,55,1988-08-16,Provenir,1113,Sí,RECHAZADO
Kathy,Berry,2019-02-15,+1-718-853-3638x47682,9565206953,ebruce@example.org,NULL,Sí,No,Inpec,No,No,No,No,Antigua y Barbuda,no aplica,no aplica,26,1978-08-28,Colfondos,1024,No,RECHAZADO
Mary,Adams,2007-05-16,(445)591-9684x591,5676855301,bking@example.com,NULL,No,No,Armada,Sí,Sí,No,No,Colombia,SOLANO,SALADOBLANCO,21,1982-05-31,Colfondos,951,Sí,EMBARGADO
Susan,Ramirez,2019-07-20,+1-356-557-9384x49130,535770873,oholden@example.org,NULL,No,No,Policía,No,No,Sí,No,Islas Marshall,no aplica,no aplica,45,2005-10-24,Protección,1090,Sí,EMBARGADO
Alexandra,Miller,2012-09-19,575.418.3716x94220,9310694440,valenciameredith@example.net,NULL,No,No,Armada,Sí,Sí,Sí,Sí,Colombia,SAN ANTERO,MAICAO,30,1979-06-20,Colfondos,518,Sí,EMBARGADO
Madison,Reed,2015-01-19,(936)808-1370x068,6164606369,carlos81@example.org,NULL,No,No,N/A,No,Sí,No,No,Colombia,VILLAPINZON,Nech�,67,1980-12-24,Colfondos,141,Sí,RECHAZADO
Manuel,Williams,2023-08-08,001-733-261-7436x7483,2350347693,judy55@example.org,NULL,No,Sí,Armada,Sí,No,No,No,Colombia,LA CRUZ,APULO,35,1981-05-20,Old Mutual,816,Sí,APROBADO
Cheryl,Morgan,2000-04-18,001-593-219-6298x15901,7092908494,daniellelynch@example.com,NULL,Sí,No,Policía,No,Sí,Sí,Sí,Colombia,BUCARASICA,MARSELLA,64,1968-12-27,Protección,848,No,RECHAZADO
Bryan,Foster,2014-11-02,338.546.7679x437,216101002,ericsparks@example.net,2021-12-12,No,Sí,Inpec,No,Sí,Sí,No,Colombia,SANTO TOMAS,SAN JUANITO,66,1994-06-24,Provenir,667,No,APROBADO
Lauren,Garcia,2024-03-16,947-443-9650x785,3496148647,becky37@example.net,2021-03-17,No,Sí,Armada,No,Sí,Sí,Sí,Turkmenistán,no aplica,no aplica,68,1955-06-03,Colfondos,724,No,APROBADO
Joshua,Craig,2010-03-12,434.358.4604x104,1492446599,wwoods@example.net,2024-09-21,Sí,No,N/A,Sí,No,Sí,No,Colombia,FLORENCIA,CUMBAL,43,2001-05-17,Protección,499,Sí,RECHAZADO
Brenda,Thomas,2005-07-20,001-294-589-9927x44372,90015196,gail42@example.net,2020-06-26,Sí,Sí,Inpec,No,Sí,Sí,No,Austria,no aplica,no aplica,25,2002-05-22,Provenir,1051,No,RECHAZADO
Amanda,Woodard,2017-08-12,871-560-0170,8153616513,plevine@example.net,NULL,Sí,No,Minsalud,Sí,Sí,No,No,Colombia,RIO QUITO,NEMOCON,20,1965-02-14,N/A,14,Sí,RECHAZADO
John,Burns,2015-09-03,+1-886-707-9412x3547,7373147146,ashleyhorn@example.net,2023-12-13,Sí,No,Mininterior,Sí,Sí,Sí,No,Colombia,SOTARA,TOPAIPI,67,1954-02-26,N/A,725,No,RECHAZADO
Shelley,Dawson,2008-03-07,+1-897-946-7787x429,4898597730,summer24@example.org,NULL,No,Sí,N/A,Sí,No,Sí,Sí,Colombia,CARTAGENA,SABANALARGA,70,1971-11-02,Protección,382,No,RECHAZADO
Kimberly,Carr,2021-10-17,+1-420-230-3738x2192,1732115988,anna19@example.net,NULL,Sí,No,Minsalud,Sí,Sí,No,Sí,Colombia,PAIME,CASTILLA LA NUEVA,68,1993-01-09,Provenir,787,No,RECHAZADO
Kimberly,Flores,2001-12-13,675.517.8831x466,6238932594,bennettdeborah@example.com,2024-10-16,No,No,Inpec,No,No,No,Sí,Botsuana,no aplica,no aplica,46,1961-09-10,Protección,1096,Sí,RECHAZADO
Michaela,Turner,2010-09-11,801-708-2496,5562796125,patrick97@example.org,2021-02-06,Sí,Sí,Inpec,Sí,Sí,Sí,No,Colombia,El Retiro,TIBACUY,58,1958-09-10,Provenir,375,No,RECHAZADO
Maria,Tyler,2018-12-02,813-441-4075x029,1522100522,patrickwalker@example.org,NULL,No,Sí,N/A,No,Sí,Sí,Sí,Colombia,ZIPAQUIRA,LLORO,35,1972-02-09,Protección,681,Sí,EMBARGADO
Heidi,Hampton,2014-02-04,896.353.8039x20897,4085990174,crystalmueller@example.com,NULL,Sí,Sí,Armada,Sí,Sí,Sí,Sí,Colombia,MONGUI,San Jos� de la Monta�a,19,1988-11-06,Colfondos,1092,No,RECHAZADO
Kevin,Rose,2017-04-12,823-816-9261x257,6725756500,butlerjeffrey@example.net,2021-11-24,Sí,Sí,Armada,Sí,Sí,Sí,No,Colombia,PASTO,BARRANCA DE UPIA,70,1995-01-24,Old Mutual,346,No,RECHAZADO
Tyrone,Cabrera,2004-03-23,948.719.0937x806,8139486467,rollinscalvin@example.org,2021-09-26,No,No,Inpec,No,Sí,No,Sí,Colombia,Caramanta,GUAPOTA,33,1983-08-12,Provenir,589,Sí,APROBADO
Dorothy,Mccormick,2023-08-18,(995)249-8261x307,9382676025,woodarddaniel@example.org,NULL,No,No,Policía,Sí,Sí,No,No,Colombia,CHIMA,COVEÑAS,23,1966-04-07,Colfondos,59,Sí,APROBADO
Nathan,Gamble,2024-07-27,(220)983-2718x657,116829711,brewertammy@example.com,NULL,No,No,Policía,No,Sí,Sí,Sí,Colombia,SALDAÑA,PATIA,52,1979-08-15,Old Mutual,904,Sí,EMBARGADO
James,Smith,2011-12-25,232-922-8659,2682376560,georgedaniel@example.com,NULL,Sí,Sí,Inpec,Sí,Sí,No,Sí,Colombia,SACHICA,PUERTO LOPEZ,50,1994-01-11,Provenir,1111,No,RECHAZADO
Gregory,Ballard,2014-04-07,979.775.7030x7833,3421567316,tanyaross@example.net,2019-12-01,No,Sí,Inpec,No,Sí,Sí,Sí,Colombia,San Pedro de Urab�,SOLITA,32,1979-06-20,Old Mutual,546,Sí,APROBADO
Nicole,Lara,2011-02-02,667.217.3055x7955,733113670,vlindsey@example.com,NULL,Sí,Sí,Armada,No,No,No,Sí,Colombia,MERCADERES,CAJAMARCA,23,1962-03-27,Old Mutual,282,Sí,RECHAZADO
Beverly,Mitchell,2006-04-26,001-740-302-6322,9967946041,hpineda@example.org,2023-01-02,Sí,No,Inpec,Sí,Sí,No,Sí,Colombia,Dabeiba,NUNCHIA,18,1966-08-16,N/A,1018,No,RECHAZADO
