Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
Jenna,Johnson,2010-10-16,596-247-5321x4627,1156055391,hallchristine@example.net,2022-12-07,No,No,Armada,Sí,No,No,Sí,San Martín (Francia),no aplica,no aplica,24,1977-11-09,Provenir,354,Sí,APROBADO
Nancy,Mcdonald,2002-07-13,304-762-0482x8339,8886441317,jennifer12@example.org,2020-08-28,No,Sí,Inpec,Sí,Sí,Sí,No,Colombia,Sabanalarga,VILLA DEL ROSARIO,67,1980-07-16,Colfondos,825,Sí,APROBADO
Brian,Coleman,2023-04-28,+1-537-454-1994x670,2360263372,carriewhite@example.org,2023-10-14,No,Sí,N/A,Sí,Sí,No,No,Marruecos,no aplica,no aplica,56,1989-11-22,Provenir,1127,Sí,RECHAZADO
Andrew,Oliver,2020-12-19,(964)941-4427,5505384603,nicoleavery@example.org,NULL,Sí,Sí,Policía,Sí,No,No,Sí,Colombia,La Estrella,PANQUEBA,37,1968-02-09,Colfondos,101,Sí,RECHAZADO
Shelby,Riggs,2022-05-11,(418)710-4577x084,8155488790,ghernandez@example.org,NULL,No,Sí,N/A,Sí,No,Sí,Sí,Colombia,EL ROSAL,OVEJAS,28,1973-09-07,Provenir,1083,No,EMBARGADO
Tara,Hess,2022-05-23,(501)740-4685x328,5556069698,trevinoclayton@example.org,NULL,No,No,Mininterior,Sí,No,No,Sí,Sierra Leona,no aplica,no aplica,39,1956-01-20,N/A,331,Sí,APROBADO
Scott,Wells,2019-10-08,(807)426-9076x78548,832163788,hamiltonjack@example.org,NULL,Sí,No,Minsalud,No,No,No,Sí,Colombia,SANTIAGO,PITAL,18,1954-11-19,Old Mutual,303,Sí,RECHAZADO
Matthew,Norris,2001-01-13,711-474-9698x81536,3726346949,chandlerdebbie@example.com,NULL,Sí,No,Armada,No,Sí,No,Sí,Colombia,IBAGUE,GAMARRA,40,2003-05-17,N/A,74,No,RECHAZADO
Megan,Chambers,2001-08-25,596-935-3933x157,7554747171,kristopherbrown@example.net,2021-01-26,No,Sí,Policía,No,Sí,No,No,Colombia,LA PRIMAVERA,PUERTO CONCORDIA,18,1984-05-19,Protección,808,Sí,APROBADO
Benjamin,Barnes,2020-10-16,345-960-9781,4311273573,nicholasbowman@example.net,2023-10-05,No,Sí,N/A,No,Sí,Sí,Sí,Colombia,HERVEO,CALDAS,40,1994-10-18,Protección,15,No,RECHAZADO
Jason,Odom,2023-01-07,412.342.2480x746,1005683843,rosskenneth@example.org,NULL,No,No,N/A,No,No,Sí,No,Colombia,LA PEÑA,RIO IRO,35,1999-04-25,Protección,169,Sí,APROBADO
Kevin,Paul,2023-01-30,980-662-7929x242,9874416867,lisa02@example.com,NULL,No,No,Minsalud,No,Sí,Sí,Sí,Colombia,PURISIMA,CAQUEZA,33,1980-11-07,Provenir,1187,Sí,EMBARGADO
Catherine,Boyd,2008-06-01,731.862.2513x9506,2333494107,zbarron@example.net,2024-05-13,Sí,Sí,Armada,Sí,Sí,No,Sí,Colombia,BOYACA,OIBA,68,1966-05-19,Colfondos,26,No,RECHAZADO
Nancy,Hopkins,2013-12-10,001-852-525-4343x42015,2252202960,qcosta@example.org,NULL,Sí,No,Minsalud,Sí,Sí,No,Sí,Colombia,MANZANARES,Belmira,48,1972-07-03,Colfondos,1068,No,RECHAZADO
Rachel,Hill,2019-06-04,701-340-8899x195,9337600506,jeffrey49@example.org,NULL,Sí,Sí,N/A,No,Sí,Sí,Sí,Colombia,SESQUILE,LA FLORIDA,53,1960-01-10,N/A,279,Sí,RECHAZADO
Tyler,Bryant,2013-04-28,985-442-8870x6231,5092970648,jacob83@example.com,NULL,Sí,No,Inpec,No,No,No,No,Colombia,Angostura,CONTADERO,50,2000-05-25,N/A,485,Sí,RECHAZADO
Kevin,Harris,2001-02-04,(268)296-8058x36380,1008434054,dgates@example.net,NULL,Sí,Sí,Armada,Sí,No,No,Sí,Colombia,VERSALLES,LA LLANADA,24,1972-03-01,Old Mutual,615,Sí,RECHAZADO
Mary,Ramsey,2024-02-13,001-848-732-8565x83277,8869182248,april77@example.net,NULL,No,No,Inpec,No,Sí,Sí,No,Liberia,no aplica,no aplica,18,1975-08-20,Colfondos,1044,Sí,EMBARGADO
Jessica,Powers,2024-03-22,001-557-549-5020x2079,9275026660,thomasdavid@example.org,2020-07-12,Sí,No,Inpec,No,Sí,No,Sí,Colombia,EL DOVIO,SAMACA,39,1990-11-12,Old Mutual,672,No,RECHAZADO
Mike,Nelson,2017-06-04,777.231.4813,4653955987,robertssara@example.com,2021-09-04,No,No,Mininterior,Sí,Sí,Sí,Sí,Colombia,EL AGUILA,MATANZA,66,1984-09-06,Old Mutual,608,Sí,RECHAZADO
Debra,Barnes,2022-05-06,(403)272-0827x52463,4898194995,tommy97@example.net,2023-11-27,Sí,Sí,Inpec,Sí,Sí,No,No,Colombia,EL CARMEN DE BOLIVAR,BARBACOAS,69,2000-02-04,Colfondos,669,No,RECHAZADO
Gregory,Whitney,2001-06-30,+1-714-540-4510x03531,3196515934,sanderson@example.com,NULL,No,Sí,Mininterior,No,Sí,Sí,Sí,Colombia,ARJONA,CALAMAR,27,1966-04-30,Old Mutual,202,Sí,APROBADO
Michael,Scott,2012-05-09,645-391-2797x0002,6769659230,zunigatracy@example.com,2021-11-06,No,Sí,Armada,Sí,No,No,No,Sierra Leona,no aplica,no aplica,60,1990-07-09,Old Mutual,1160,No,APROBADO
Jacob,Jackson,2006-12-10,8684378401,5312765938,vjones@example.net,NULL,Sí,No,Mininterior,No,No,Sí,No,Colombia,CAJICA,ANZOATEGUI,36,1962-03-03,Old Mutual,760,No,RECHAZADO
Scott,Silva,2007-06-10,001-263-742-7976x045,9140713229,iscott@example.org,NULL,Sí,Sí,N/A,Sí,Sí,No,No,Sierra Leona,no aplica,no aplica,43,1995-10-07,Colfondos,866,Sí,RECHAZADO
Maria,Martin,2016-04-02,001-816-641-3901x80070,1863437998,utaylor@example.org,2023-02-26,No,Sí,Inpec,No,No,No,Sí,Colombia,TIBACUY,GAMBITA,58,1961-07-06,Protección,1115,Sí,APROBADO
