Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
Michael,Pham,2020-06-28,001-267-449-9099x5604,4487419359,qclark@example.com,NULL,No,No,N/A,No,Sí,Sí,Sí,Colombia,El Bagre,CABUYARO,46,1979-10-08,Protección,951,No,EMBARGADO
Rhonda,Mcdaniel,2002-02-08,001-734-884-3913x529,9420290683,barbara26@example.com,2024-07-09,Sí,Sí,Inpec,No,Sí,Sí,No,Colombia,VILLAGOMEZ,PAZ DE ARIPORO,22,1973-04-18,Protección,212,Sí,RECHAZADO
Ronald,Carter,2012-07-05,672.471.2823,4718380733,tracyoliver@example.org,2021-08-12,Sí,No,Inpec,Sí,No,No,No,Colombia,CERETE,MARSELLA,22,2004-02-11,Colfondos,512,Sí,RECHAZADO
Rebecca,Klein,2016-08-20,449-339-3968,1812622318,kyle30@example.com,NULL,Sí,No,Policía,Sí,Sí,No,Sí,Colombia,EL CARMEN DE ATRATO,TIMANA,44,1965-09-03,Protección,67,No,RECHAZADO
Tiffany,Owens,2000-07-26,410-702-7670,3431685587,mcdonaldtyler@example.org,2022-10-07,No,Sí,Minsalud,Sí,No,No,No,Islas Georgias del Sur y Sandwich del Sur,no aplica,no aplica,46,1973-09-16,N/A,666,Sí,RECHAZADO
Carl,Chavez,2017-05-22,282.781.8344x73795,7576483570,qdavis@example.com,NULL,Sí,No,N/A,No,Sí,No,No,Colombia,TIPACOQUE,PUERTO SANTANDER,53,1958-02-23,N/A,603,No,RECHAZADO
Patrick,Bishop,2010-03-20,427.739.5166,1284667194,rachaeloliver@example.net,NULL,No,Sí,Inpec,Sí,Sí,No,Sí,Colombia,VIRACACHA,CONDOTO,41,1962-06-29,Protección,1166,No,APROBADO
Joseph,Ballard,2002-05-10,461.551.2062x3418,9533391366,alexandernguyen@example.net,2024-02-09,No,Sí,Armada,No,No,Sí,Sí,Colombia,CONCEPCION,EL PEÑON,65,1975-08-28,Old Mutual,222,No,APROBADO
Susan,Mills,2013-01-09,952-508-2641x5244,7586213927,eferguson@example.org,2024-11-11,No,No,Policía,Sí,No,No,Sí,Colombia,SAN ANTONIO DEL TEQUENDAMA,MACARAVITA,44,1997-10-13,Protección,34,Sí,RECHAZADO
Logan,Woods,2020-09-18,439.921.2112x8764,5891845632,scottmatthews@example.com,2020-10-27,Sí,No,N/A,No,Sí,No,Sí,Colombia,UBAQUE,CLEMENCIA,63,1965-10-08,Protección,803,No,RECHAZADO
Heather,Williams,2010-03-04,491.881.7231,723977046,colleen53@example.net,NULL,Sí,Sí,Minsalud,Sí,Sí,Sí,No,Colombia,TUBARA,ANSERMANUEVO,43,1999-01-03,Provenir,19,Sí,RECHAZADO
Robert,Zamora,2022-09-05,267-775-2730,7757647635,petersonnicholas@example.net,NULL,No,Sí,Inpec,Sí,No,Sí,Sí,Colombia,San Pedro de Urab�,CUCUTILLA,53,1983-09-28,Protección,427,No,APROBADO
Timothy,Reese,2010-03-06,001-637-424-3359,930259079,waltertammy@example.com,NULL,Sí,Sí,Inpec,No,Sí,Sí,No,Colombia,CALI,TAUSA,35,1962-11-28,Protección,412,Sí,RECHAZADO
Emily,Mitchell,2020-10-17,293.699.9110x41881,3295339246,ocampbell@example.org,NULL,Sí,No,Minsalud,Sí,No,Sí,No,Colombia,MORALES,CONCORDIA,19,1988-11-12,Old Mutual,367,No,RECHAZADO
Alexa,Gomez,2007-10-27,001-420-454-8434x80044,9665336921,vfletcher@example.net,2020-01-22,No,No,N/A,No,Sí,Sí,No,Colombia,PINCHOTE,GUATAVITA,46,1955-08-07,N/A,332,Sí,APROBADO
