Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
Michael,Goodwin,2006-10-04,531.277.5065x5937,3660567802,halljoseph@example.com,NULL,No,Sí,Policía,Sí,No,No,No,Colombia,RIONEGRO,MOGOTES,20,1958-10-04,Colfondos,865,Sí,APROBADO
Mark,Roberts,2017-01-03,001-638-269-1907x9956,9854498500,sarahthompson@example.com,NULL,No,Sí,N/A,No,No,No,No,Colombia,G�mez Plata,LA VICTORIA,56,2003-03-18,Protección,349,No,RECHAZADO
Morgan,Guzman,2024-03-12,+1-653-907-9769x91579,238383123,markmeyer@example.org,NULL,No,Sí,Mininterior,No,No,Sí,No,Colombia,CACAHUAL,BARBOSA,20,1983-04-11,N/A,529,No,APROBADO
Audrey,Williamson,2007-05-23,+1-818-954-3774x3377,6696020605,richardssandra@example.net,NULL,Sí,Sí,N/A,No,No,No,Sí,Colombia,GUADALUPE,MUTISCUA,62,1954-02-19,Provenir,214,Sí,RECHAZADO
Jennifer,Smith,2004-04-15,726.821.2208x441,4994014418,samanthafernandez@example.org,NULL,Sí,Sí,Armada,No,Sí,No,No,Colombia,CHIPATA,Necocl�,59,1987-07-15,Old Mutual,112,Sí,RECHAZADO
Christopher,Blevins,2012-04-04,333-233-1437,6770714266,bowenlisa@example.org,2020-04-11,No,Sí,Mininterior,Sí,No,Sí,Sí,Ciudad del Vaticano,no aplica,no aplica,33,1963-11-13,Protección,740,No,RECHAZADO
Kimberly,Rangel,2000-10-04,974-289-0827,8101732485,zmaddox@example.org,NULL,No,No,Policía,Sí,No,No,No,Colombia,QUIMBAYA,MANZANARES,47,1974-04-13,N/A,941,No,RECHAZADO
Sara,Raymond,2000-05-06,(738)643-3864x859,9557737957,stonephilip@example.net,2023-08-25,No,No,N/A,No,No,No,Sí,Colombia,SALADOBLANCO,GUAITARILLA,38,1970-06-02,N/A,826,No,RECHAZADO
Jillian,Simmons,2005-05-15,(323)315-6676x84104,8598752500,graceromero@example.com,NULL,Sí,Sí,N/A,Sí,Sí,Sí,Sí,Colombia,PIOJO,ARATOCA,49,1966-07-22,Protección,481,No,RECHAZADO
Michael,Ford,2006-05-16,001-691-938-1959,5271145389,colonhelen@example.net,2022-11-20,No,No,Minsalud,No,No,No,No,Colombia,BARRANCA DE UPIA,LA VICTORIA,22,1967-01-26,Protección,582,No,RECHAZADO
Michael,Torres,2014-05-14,+1-720-799-3477,8088214118,johnsonbrian@example.org,2021-04-11,No,No,Policía,Sí,No,Sí,Sí,Armenia,no aplica,no aplica,32,1996-01-01,N/A,24,Sí,APROBADO
Erik,Summers,2007-07-19,+1-599-735-7217x6510,5856187096,juanwood@example.com,NULL,No,No,N/A,Sí,No,Sí,Sí,Colombia,AGUADA,COLON,34,1959-06-12,Provenir,529,No,RECHAZADO
Elizabeth,Martin,2013-11-18,4317986210,2072447441,michelle58@example.org,2023-12-29,Sí,Sí,Policía,No,Sí,Sí,Sí,Colombia,GRAMALOTE,SESQUILE,66,2005-08-19,Colfondos,957,No,RECHAZADO
Alexander,Williams,2000-03-31,001-720-532-3500,8858141543,james97@example.org,2022-11-30,Sí,No,Armada,No,No,No,Sí,Colombia,Anor�,La Uni�n,30,1966-04-28,Colfondos,526,No,RECHAZADO
Melissa,Miller,2000-06-23,5573043926,6113802615,christopherlucas@example.com,NULL,Sí,Sí,Minsalud,No,Sí,Sí,No,Colombia,SAN VICENTE DEL CAGUAN,SAN FRANCISCO,57,1976-07-17,Colfondos,948,No,RECHAZADO
Anna,Glover,2001-02-11,001-735-842-6142x673,8102119379,adamsjacqueline@example.com,NULL,Sí,Sí,Minsalud,Sí,Sí,No,Sí,Colombia,VILLA DEL ROSARIO,IZA,56,1998-10-24,Provenir,1159,Sí,RECHAZADO
