Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
Jonathan,Erickson,2011-03-16,(772)447-8248x86115,3351823825,adamparrish@example.org,2022-09-18,No,Sí,Policía,Sí,No,Sí,No,Colombia,GUAYABETAL,SAN FRANCISCO,52,1993-03-05,N/A,987,Sí,APROBADO
Kayla,Lopez,2008-03-26,+1-274-923-4873x15931,2594743837,jeremyavila@example.net,NULL,No,Sí,Armada,No,Sí,Sí,No,Colombia,COROMORO,CHARTA,67,1977-12-19,Colfondos,723,Sí,APROBADO
Lindsey,White,2003-03-11,308-433-7065x6465,3797716492,crawfordsarah@example.org,NULL,Sí,No,Armada,Sí,No,Sí,No,Colombia,ARBELAEZ,MISTRATO,40,2002-06-28,Old Mutual,748,Sí,RECHAZADO
Philip,Thomas,2004-06-29,001-874-785-0117x4430,4246234785,kimberly94@example.com,NULL,No,No,Inpec,No,No,Sí,No,Colombia,PUERTO RICO,LINARES,46,1995-10-26,Protección,226,Sí,APROBADO
Michael,Cooper,2005-03-27,692-285-8322x3669,8532148921,joshualopez@example.org,NULL,Sí,No,N/A,No,Sí,Sí,Sí,Colombia,VILLAHERMOSA,Ca�asgordas,51,1956-02-06,Colfondos,389,No,RECHAZADO
Lydia,Suarez,2000-05-06,(528)406-8618x199,9253851285,christopher68@example.org,NULL,No,No,Armada,Sí,No,No,Sí,Colombia,Cisneros,Donmat�as,62,1989-07-29,Protección,236,No,RECHAZADO
Michael,Jenkins,2023-04-18,376.727.7264,6331471963,greenmelissa@example.net,2021-01-02,No,No,Inpec,No,Sí,Sí,Sí,Colombia,ARACATACA,PAIME,66,1990-02-25,Old Mutual,1154,No,RECHAZADO
Yolanda,Martin,2021-11-14,(883)973-4810,3545659142,paulallen@example.net,2020-08-29,Sí,No,Mininterior,Sí,No,Sí,No,Colombia,RIO QUITO,CUCAITA,70,1960-08-26,N/A,291,Sí,RECHAZADO
Johnathan,Wallace,2016-05-01,4733226325,9890616889,hayesjoseph@example.net,NULL,Sí,Sí,Inpec,Sí,No,Sí,Sí,Colombia,CHITA,NIMAIMA,30,2002-11-17,Old Mutual,258,No,RECHAZADO
Shawn,Richardson,2000-11-11,+1-653-865-8061x31352,3150990992,susan89@example.org,2023-10-20,No,Sí,Inpec,No,Sí,Sí,No,Colombia,VERGARA,Liborina,29,1969-06-08,Colfondos,171,Sí,APROBADO
Ivan,Rodriguez,2019-04-06,486.978.1497,7150118555,ashleysanchez@example.net,2021-02-25,No,Sí,Inpec,No,No,No,No,Colombia,CIENAGA DE ORO,ABREGO,44,1999-08-08,Protección,662,No,INHABILITADO
Kevin,Coleman,2005-06-09,5826355324,9123550750,qsmith@example.com,2020-12-02,Sí,No,Minsalud,No,Sí,Sí,Sí,Colombia,UTICA,Ca�asgordas,53,1959-04-17,N/A,1149,Sí,RECHAZADO
Donna,Torres,2023-07-11,(947)228-1570x2550,5765702111,russellandrea@example.net,NULL,Sí,Sí,Mininterior,Sí,No,Sí,No,Colombia,SANTA BARBARA DE PINTO,GACHANCIPA,28,1996-06-05,Protección,548,Sí,RECHAZADO
Nicholas,Hoffman,2024-07-07,2502265897,4142370122,andrew18@example.org,2020-12-04,No,Sí,Inpec,Sí,Sí,No,Sí,Colombia,GUALMATAN,BOLIVAR,22,1959-09-20,Protección,317,Sí,APROBADO
Shannon,Jones,2006-12-05,(278)650-8014x5726,9210115681,bmarsh@example.com,NULL,Sí,No,Minsalud,No,Sí,Sí,No,Colombia,TOTORO,SAN FRANCISCO,49,1993-11-27,N/A,556,Sí,RECHAZADO
James,Gordon,2018-08-11,+1-522-910-5335x708,1338465887,pcox@example.net,2020-02-23,No,Sí,Minsalud,Sí,Sí,Sí,Sí,Colombia,LA CALERA,SALAMINA,63,2004-09-19,Old Mutual,1110,Sí,RECHAZADO
Eric,Herrera,2019-04-08,580-898-1124,9323720997,shafferdaniel@example.net,2022-06-22,Sí,No,Policía,Sí,Sí,Sí,No,Colombia,ALMEIDA,MILAN,23,1972-12-25,N/A,237,No,RECHAZADO
James,Moody,2001-05-31,307-729-8322,1434080625,tony73@example.net,2022-07-04,Sí,No,Mininterior,Sí,Sí,No,Sí,Albania,no aplica,no aplica,22,1985-01-07,Old Mutual,455,No,RECHAZADO
Kevin,Lambert,2017-08-25,619.625.7515x084,9237037103,brooke88@example.org,NULL,No,No,Armada,Sí,No,Sí,Sí,Colombia,PACHAVITA,SESQUILE,25,1998-12-06,Colfondos,1058,Sí,EMBARGADO
Cassie,Blackburn,2010-05-23,(539)967-6039x822,8173145666,lolson@example.com,2022-01-05,Sí,Sí,N/A,No,No,No,No,Colombia,SUPATA,SAN MARTIN,47,1962-12-10,Protección,1038,Sí,RECHAZADO
Warren,White,2012-02-15,602-360-2802x678,4588486619,kenneth36@example.net,2023-07-27,Sí,Sí,Policía,Sí,Sí,Sí,Sí,Colombia,TAMALAMEQUE,SUSA,29,1988-08-05,Old Mutual,297,No,RECHAZADO
Tracey,Monroe,2019-01-20,+1-248-824-3304x7539,4172785691,vfreeman@example.net,2020-12-25,No,Sí,N/A,Sí,Sí,Sí,No,Colombia,CHIRIGUANA,Betulia,45,2001-12-26,Provenir,1023,No,EMBARGADO
Gregory,Scott,2024-01-25,(700)551-4043,5374770961,anthony49@example.net,NULL,Sí,Sí,Inpec,No,No,Sí,Sí,Colombia,Itag��,SAN LORENZO,22,1976-05-31,Old Mutual,85,Sí,RECHAZADO
Francis,Andrews,2018-09-16,531-960-6835x4950,4676674217,brodriguez@example.org,2022-08-15,Sí,Sí,Minsalud,No,Sí,No,No,Colombia,SASAIMA,PAPUNAUA,60,1975-03-23,Provenir,1118,Sí,RECHAZADO
Kimberly,Schmitt,2001-04-22,+1-246-737-0257,8389832851,vanessa54@example.com,NULL,No,Sí,Inpec,No,No,Sí,Sí,Colombia,NORCASIA,TOTA,56,1974-09-15,Provenir,293,No,APROBADO
Kristen,Martin,2010-10-29,443-405-0778,1268276677,david29@example.com,2024-06-23,No,Sí,Minsalud,No,Sí,No,No,Turquía,no aplica,no aplica,35,1963-02-17,Old Mutual,636,Sí,RECHAZADO
Edward,Vaughan,2018-04-07,(933)230-9981,712847750,walkerruth@example.com,NULL,Sí,Sí,Mininterior,No,No,Sí,No,Colombia,SABANALARGA,Ca�asgordas,22,1999-08-31,Provenir,60,Sí,RECHAZADO
Melinda,Robertson,2011-06-15,926.684.4553x4040,8441256916,nsilva@example.net,2023-04-21,No,Sí,Mininterior,Sí,Sí,Sí,No,Colombia,CHITA,SANDONA,30,1958-12-11,N/A,768,Sí,RECHAZADO
Dylan,Martin,2007-11-20,451.768.9459x80518,6110628803,jerryarnold@example.net,2023-06-14,Sí,No,Policía,No,Sí,Sí,Sí,Colombia,VILLAVIEJA,MIRANDA,35,1991-08-17,Colfondos,124,Sí,RECHAZADO
Diane,King,2016-05-13,493-638-4923,6054565355,tina11@example.net,NULL,Sí,No,Minsalud,No,No,No,No,Ghana,no aplica,no aplica,53,1995-01-27,Protección,379,No,RECHAZADO
Steven,Mclaughlin,2018-04-18,001-641-296-3564x8375,3470157480,susan12@example.com,NULL,No,Sí,Policía,No,No,No,No,Colombia,SANDONA,CONVENCION,41,1954-06-10,Colfondos,1091,No,APROBADO
Bobby,Russell,2000-10-14,470.907.8319,3354861569,allendiana@example.org,2023-08-12,Sí,No,Inpec,No,Sí,No,Sí,Serbia,no aplica,no aplica,42,1975-08-05,Protección,175,Sí,RECHAZADO
Ross,Garcia,2012-03-22,001-571-980-6753x51971,988726527,ramirezadrian@example.org,2023-01-05,Sí,Sí,Armada,No,Sí,No,No,Colombia,Turbo,Angel�polis,44,1980-09-28,Colfondos,546,No,RECHAZADO
Scott,Nichols,2001-09-18,300-605-0004x661,4021710516,dperez@example.com,2024-04-11,No,No,Armada,No,Sí,No,No,Colombia,Yond�,BELEN,34,1966-06-02,Provenir,310,No,RECHAZADO
Angelica,Jones,2012-03-21,647-453-4535x03415,4533434731,timothyblair@example.net,2022-11-24,Sí,Sí,Armada,No,Sí,Sí,Sí,Colombia,Necocl�,CONCORDIA,38,1987-07-20,N/A,1145,Sí,RECHAZADO
Justin,York,2016-08-30,8669510054,1122207022,hawkinssarah@example.net,2024-09-02,Sí,Sí,Armada,Sí,Sí,Sí,No,Colombia,LA PEÑA,Rionegro,67,2006-06-28,Old Mutual,881,Sí,RECHAZADO
Jesus,Johnson,2011-05-09,391-952-9913x084,3334903186,rebecca28@example.com,2024-06-24,Sí,No,Inpec,No,Sí,Sí,Sí,San Martín (Francia),no aplica,no aplica,53,1990-12-02,N/A,545,No,RECHAZADO
John,Moore,2017-06-04,281.504.1399,7190556314,kprince@example.com,NULL,No,No,Mininterior,Sí,No,No,No,Colombia,CHITA,CHINACOTA,51,1954-10-22,Colfondos,388,No,EMBARGADO
Brandon,Brown,2019-11-04,(659)947-2112,2583263639,melissa02@example.net,NULL,Sí,No,Mininterior,No,Sí,No,No,Colombia,SINCELEJO,PIJIÑO DEL CARMEN,49,1989-04-17,Old Mutual,692,No,RECHAZADO
Sherri,Knox,2021-02-17,001-471-939-3015,472169451,fbrown@example.net,NULL,No,Sí,Inpec,No,No,No,No,Argentina,no aplica,no aplica,63,2005-02-18,Provenir,708,No,INHABILITADO
Heather,Wright,2013-03-27,522-715-2576x9439,5137844847,perrychristine@example.org,2022-07-17,Sí,Sí,Mininterior,No,No,Sí,No,Colombia,CAPITANEJO,LA CELIA,38,1975-04-15,Old Mutual,405,Sí,RECHAZADO
Robert,Lane,2020-10-11,516-777-4532x9571,7172442664,amy24@example.com,2021-08-31,No,No,Inpec,No,Sí,No,Sí,Colombia,OTANCHE,BUENAVISTA,60,1996-04-17,Colfondos,488,Sí,RECHAZADO
Jason,Nguyen,2002-03-18,962.932.9009x718,4682447314,zbarker@example.net,NULL,No,No,Minsalud,Sí,No,Sí,Sí,Colombia,TURBANA,SANTA BARBARA,50,1982-07-15,Colfondos,715,No,EMBARGADO
Benjamin,Garcia,2004-08-02,001-201-558-8486x6150,9427702025,angelasmith@example.net,2024-10-22,Sí,Sí,Mininterior,Sí,Sí,Sí,No,Colombia,Montebello,VILLANUEVA,35,1989-10-01,Protección,552,Sí,RECHAZADO
Jo,Grant,2005-01-17,+1-283-955-7430x2821,8772942789,rwoodard@example.com,NULL,Sí,Sí,Minsalud,No,No,Sí,Sí,Colombia,ARAUCA,NILO,23,1990-04-05,Colfondos,673,No,RECHAZADO
Sarah,Reeves,2020-05-11,001-870-259-9197x776,6857041538,derrick66@example.com,2023-05-03,Sí,Sí,Minsalud,Sí,No,Sí,No,Colombia,SAN MARTIN,SAN FRANCISCO,19,2006-02-05,Colfondos,938,No,RECHAZADO
Nicholas,Duncan,2020-09-04,(933)390-9211,3605832675,rogerswilliam@example.net,2022-09-05,No,Sí,Inpec,No,No,No,No,Colombia,EL RETEN,ASTREA,39,1977-04-03,Colfondos,670,Sí,INHABILITADO
Tara,Taylor,2003-01-20,(200)906-4069,6393463678,alyssa05@example.net,2023-11-20,No,Sí,Inpec,Sí,No,Sí,No,Colombia,CALARCA,RESTREPO,32,1968-03-08,N/A,270,No,APROBADO
Heidi,Diaz,2009-05-28,585-859-9090,2328313529,luis35@example.com,NULL,Sí,Sí,Minsalud,No,No,No,Sí,Colombia,BARRANQUILLA,RIO QUITO,42,1991-04-02,Protección,673,No,RECHAZADO
Roger,Ross,2019-10-29,733.323.7010x1808,5480148097,debrafrench@example.net,2020-12-24,Sí,No,Policía,No,No,Sí,No,Colombia,SAMPUES,LA PALMA,53,2003-03-05,Old Mutual,198,Sí,RECHAZADO
Tony,Richardson,2006-06-25,+1-296-626-2092,8359525866,morenorebecca@example.com,2021-02-24,Sí,Sí,Mininterior,Sí,No,No,No,Colombia,Salgar,MISTRATO,47,1977-05-10,Protección,294,Sí,RECHAZADO
Brent,Jacobs,2015-03-13,+1-664-926-3466x915,6262762176,tammy27@example.net,NULL,Sí,No,Mininterior,Sí,No,No,No,Islandia,no aplica,no aplica,56,1971-11-30,Provenir,810,No,RECHAZADO
Christian,Kirby,2016-03-17,560.500.2190x6696,7119905832,christopher78@example.org,2022-11-14,No,No,Minsalud,No,No,No,No,Senegal,no aplica,no aplica,44,1967-03-07,Protección,554,No,RECHAZADO
Colleen,Dyer,2000-08-30,001-424-362-1778x77697,2997771105,umoore@example.org,NULL,No,Sí,Policía,Sí,Sí,Sí,Sí,Colombia,SUSA,CACHIPAY,58,1979-11-08,Old Mutual,736,Sí,APROBADO
