Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
John,Mckenzie,2018-12-01,760.269.1222x9188,2743847354,gibbsvictoria@example.com,NULL,Sí,No,Minsalud,No,Sí,No,Sí,Colombia,SAMACA,HACARI,60,1956-01-03,Provenir,326,No,RECHAZADO
Kari,Newman,2020-10-13,(639)681-5653,2641796516,nina80@example.net,2022-06-04,Sí,Sí,N/A,No,No,Sí,Sí,Colombia,RICAURTE,PUERTO ESCONDIDO,66,1991-02-28,Provenir,127,No,RECHAZADO
Barbara,Lowery,2024-04-10,001-703-624-6628x95495,7287786647,alexander51@example.net,NULL,Sí,No,N/A,No,No,Sí,No,Colombia,ROSAS,PUERTO RICO,60,1989-12-02,Old Mutual,351,Sí,RECHAZADO
Peggy,Allison,2005-12-14,+1-600-506-4839x13027,5880907138,michaelbutler@example.org,NULL,No,Sí,Minsalud,No,Sí,No,No,Colombia,SANTA SOFIA,PUEBLO RICO,49,1958-08-09,Old Mutual,1064,No,APROBADO
Monique,Jackson,2023-12-15,768.429.1343x82593,8076867445,anna35@example.org,NULL,Sí,Sí,Inpec,Sí,No,No,No,México,no aplica,no aplica,52,1996-05-31,Old Mutual,430,Sí,RECHAZADO
Seth,Leblanc,2021-03-31,001-638-402-1183x079,5554682123,perezdavid@example.com,NULL,No,No,N/A,No,No,No,Sí,Indonesia,no aplica,no aplica,26,2000-04-20,N/A,222,Sí,APROBADO
Jonathan,Flores,2019-05-09,954-683-0903x96991,5007597419,bassbenjamin@example.net,NULL,Sí,No,Armada,No,No,Sí,No,Colombia,SOTAQUIRA,GUACHENE,67,2006-04-03,Protección,1158,No,RECHAZADO
John,Freeman,2022-05-15,001-293-227-1019x98880,3974625134,brittanycosta@example.net,2021-04-21,Sí,No,Armada,Sí,No,Sí,Sí,Colombia,LA CALERA,TOLU VIEJO,59,1963-03-01,Colfondos,631,No,RECHAZADO
Austin,Parker,2024-05-24,001-848-404-8077,7928612215,shannonmccarthy@example.net,NULL,Sí,Sí,Mininterior,Sí,No,No,No,Colombia,LA VICTORIA,ANSERMANUEVO,28,2002-08-10,Old Mutual,719,Sí,RECHAZADO
Wesley,Turner,2014-05-14,944-692-5281x820,9137068131,ywatts@example.org,NULL,No,No,Policía,No,No,Sí,No,Colombia,TAUSA,PARAMO,47,1960-06-27,Provenir,755,No,RECHAZADO
Pamela,Gomez,2007-06-08,6215847121,8211289183,lcardenas@example.net,2022-04-12,Sí,Sí,Armada,Sí,No,No,Sí,Colombia,Amalfi,LA JAGUA DEL PILAR,18,1999-08-30,Provenir,1039,No,RECHAZADO
