Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
Samantha,Peterson,2013-12-20,376.471.7179x97665,8378092900,sue61@example.com,2022-12-18,Sí,Sí,Mininterior,No,Sí,No,Sí,Isla de Man,no aplica,no aplica,40,2004-08-16,Colfondos,482,Sí,RECHAZADO
Adrian,Mayer,2020-01-15,001-388-530-7200,5938302356,tina91@example.net,NULL,Sí,Sí,Inpec,No,No,No,Sí,Colombia,NUQUI,CALIFORNIA,27,2001-11-24,N/A,986,No,RECHAZADO
Daniel,Murray,2013-06-01,628-929-9447,1297296049,joshuaphillips@example.org,NULL,Sí,Sí,Inpec,No,Sí,No,Sí,Colombia,FRESNO,LOPEZ,64,2000-12-07,N/A,993,Sí,RECHAZADO
Barbara,Reyes,2019-11-10,(706)493-3669,7004143506,danielle63@example.net,NULL,No,Sí,N/A,Sí,No,Sí,No,Colombia,SIBATE,BUCARAMANGA,31,1994-06-22,N/A,928,Sí,APROBADO
Crystal,Duran,2022-05-04,+1-912-640-3581x1406,6066465812,williamweber@example.com,2024-04-10,No,Sí,Minsalud,No,Sí,Sí,Sí,Colombia,QUIBDO,SAN VICENTE DE CHUCURI,41,2004-05-02,Colfondos,795,No,APROBADO
Eric,Torres,2002-02-15,970.842.0626x7933,8310435399,cindyjohnson@example.org,NULL,No,No,N/A,Sí,Sí,Sí,Sí,Colombia,Andes,SAN ANTERO,36,2003-05-28,N/A,312,Sí,APROBADO
Nicole,Vaughn,2010-06-06,001-688-507-3936,3857526962,lynchdestiny@example.com,NULL,No,No,N/A,Sí,Sí,No,No,Colombia,C�ceres,BARAYA,41,2000-08-25,Old Mutual,1128,Sí,EMBARGADO
Dakota,Adams,2017-06-21,913.434.4282x438,710105650,jackstrickland@example.net,NULL,Sí,No,Mininterior,Sí,No,No,No,Colombia,SUESCA,SABANALARGA,31,1975-12-17,Colfondos,967,No,RECHAZADO
Daniel,Cline,2021-04-29,269.602.3724,3702318443,daniel89@example.com,2023-05-25,Sí,Sí,Mininterior,Sí,No,No,Sí,Colombia,CALARCA,EL COCUY,64,1993-11-29,Provenir,535,No,RECHAZADO
Christopher,Gonzalez,2008-12-06,001-970-206-7443x283,4006057720,garciavictoria@example.org,NULL,No,Sí,N/A,Sí,No,Sí,No,Colombia,CAIMITO,MANIZALES,55,1980-04-25,Provenir,954,Sí,EMBARGADO
Katrina,Scott,2018-05-22,788-645-2852x37843,2614974267,zestes@example.com,NULL,Sí,Sí,Armada,Sí,No,Sí,No,Colombia,GIRARDOT,EL ROBLE,54,1954-11-05,Colfondos,883,No,RECHAZADO
Jacob,Park,2007-05-05,477.471.0726x36320,3208697866,tsilva@example.com,NULL,No,No,Minsalud,Sí,Sí,Sí,No,Colombia,VILLANUEVA,HOBO,24,1971-10-05,Provenir,65,Sí,APROBADO
Lindsay,Davis,2019-05-03,3065425333,9504922342,cholmes@example.net,2020-11-21,No,Sí,Policía,No,Sí,Sí,Sí,Nicaragua,no aplica,no aplica,65,2006-06-08,Provenir,107,No,APROBADO
Jennifer,Smith,2014-12-02,253-469-2882x419,3087357245,carlos47@example.com,NULL,Sí,No,Minsalud,Sí,No,Sí,No,Colombia,SAN PEDRO DE CARTAGO,Sopetr�n,28,1957-01-01,Colfondos,140,No,RECHAZADO
Mary,Adams,2001-09-27,966-268-3526x5039,1410412120,matthewwilliams@example.com,2023-02-13,No,Sí,Minsalud,No,Sí,Sí,No,Colombia,SABANAS DE SAN ANGEL,CUCUTILLA,25,1984-12-03,Protección,1112,No,APROBADO
Lisa,White,2011-12-25,001-675-928-0162,4851144792,emcclure@example.org,2024-10-16,Sí,Sí,Armada,No,No,Sí,No,Colombia,VIRACACHA,OTANCHE,31,1995-03-31,N/A,74,Sí,RECHAZADO
Jennifer,Navarro,2024-05-13,001-586-313-6547x7974,9155336890,danieltracy@example.org,NULL,Sí,Sí,Minsalud,Sí,Sí,No,No,Colombia,SANTA ROSA,San Jos� de la Monta�a,30,1977-01-04,Colfondos,788,Sí,RECHAZADO
Christopher,Barry,2014-09-22,+1-348-755-0318,9445786877,athomas@example.org,2024-04-22,No,Sí,Policía,No,No,Sí,No,Colombia,TIBANA,FUSAGASUGA,38,1961-09-12,Provenir,869,No,RECHAZADO
Brittany,Cunningham,2000-07-14,001-698-484-8690x818,9039988269,patricia30@example.net,2023-07-25,Sí,No,Armada,No,Sí,Sí,Sí,Timor Oriental,no aplica,no aplica,41,1970-12-24,Protección,254,Sí,RECHAZADO
Cheryl,Swanson,2005-01-08,(559)487-5791x2065,3541295487,shelby57@example.com,2024-01-16,Sí,No,Armada,No,No,Sí,No,Angola,no aplica,no aplica,27,1972-09-24,Old Mutual,1062,No,RECHAZADO
