Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
Daniel,Fletcher,2015-06-26,001-210-306-6441x8864,5946320500,alexdavis@example.net,2022-10-31,No,No,Inpec,Sí,Sí,Sí,Sí,Colombia,CHISCAS,JUAN DE ACOSTA,21,1970-09-17,N/A,744,Sí,APROBADO
Andrea,Foster,2022-10-04,398-545-4141x6426,3446794126,carlaclarke@example.com,NULL,No,Sí,Inpec,Sí,No,Sí,Sí,Colombia,AIPE,DIBULLA,56,1959-02-13,N/A,923,No,APROBADO
Melanie,Kennedy,2000-02-03,833-790-0135x86528,4483558364,mlynn@example.org,NULL,No,No,Armada,Sí,No,No,Sí,Colombia,LEBRIJA,QUINCHIA,44,1983-02-03,Colfondos,85,No,RECHAZADO
Jessica,Barnes,2011-08-25,257-220-6747x8464,7238470413,hallmary@example.com,2022-03-06,No,No,Armada,Sí,No,Sí,Sí,Colombia,UTICA,Abriaqu�,19,1958-05-04,Protección,790,Sí,EMBARGADO
Daniel,David,2018-10-18,(376)402-4593,9566300246,timothy54@example.org,2022-12-17,No,Sí,N/A,Sí,Sí,No,Sí,Colombia,RIO QUITO,La Uni�n,30,1990-10-04,Old Mutual,1077,No,EMBARGADO
Michael,Wilson,2017-07-11,461-500-4254,1129028705,mackbenjamin@example.net,NULL,Sí,No,Inpec,No,No,No,Sí,Colombia,LA APARTADA,SAN PEDRO DE CARTAGO,47,1964-07-14,Old Mutual,958,No,RECHAZADO
John,Nguyen,2023-08-08,(392)867-5327,1834140178,mbrown@example.com,NULL,Sí,No,Armada,No,No,Sí,Sí,Colombia,PUERTO GUZMAN,TOCAIMA,44,1982-02-18,N/A,184,Sí,RECHAZADO
Thomas,Perez,2023-07-09,(484)333-5608x185,2241839467,john52@example.com,NULL,Sí,Sí,N/A,No,Sí,No,No,Colombia,CHINAVITA,BELEN DE UMBRIA,33,1971-12-31,Provenir,910,No,RECHAZADO
Dylan,Erickson,2008-01-23,001-228-225-7508x25547,165154257,justinsmith@example.net,NULL,No,No,N/A,Sí,Sí,Sí,Sí,Marruecos,no aplica,no aplica,46,1974-04-08,N/A,674,No,RECHAZADO
Dominic,Cohen,2000-05-03,001-771-294-3780x5936,5870749324,atkinskevin@example.net,2024-06-18,Sí,Sí,N/A,No,No,No,Sí,Colombia,AIPE,TARQUI,21,1977-08-09,Old Mutual,68,Sí,RECHAZADO
Joshua,Cox,2024-06-06,653.872.2591,2759520372,sparksdanielle@example.net,2019-12-22,No,No,Inpec,No,No,No,No,Colombia,RESTREPO,PARAMO,59,1985-10-08,N/A,982,No,RECHAZADO
Anne,Duncan,2001-11-27,380-702-9178x5159,7026818561,urhodes@example.org,2024-03-01,Sí,No,Armada,Sí,No,Sí,No,Colombia,GUACHENE,SOPO,32,1966-12-17,N/A,353,No,RECHAZADO
Peter,Russell,2008-03-24,(583)674-7823,6653383201,baileytravis@example.org,NULL,Sí,No,Mininterior,No,Sí,Sí,No,Francia,no aplica,no aplica,34,1972-03-05,Colfondos,363,Sí,RECHAZADO
John,Irwin,2013-12-08,+1-544-606-9999x3666,1492746391,lallen@example.com,2024-09-01,No,No,Inpec,Sí,No,Sí,Sí,Colombia,LOPEZ,FOSCA,34,1966-07-09,Colfondos,442,Sí,RECHAZADO
Sarah,Anderson,2008-03-10,431-744-3124x82545,8427755528,vkelley@example.net,NULL,No,Sí,Inpec,Sí,Sí,No,Sí,República Dominicana,no aplica,no aplica,51,1975-08-17,Protección,210,No,APROBADO
Jennifer,White,2004-03-31,+1-363-214-8405x2878,4915837741,gregorygreene@example.com,2020-11-06,Sí,Sí,Minsalud,No,Sí,No,No,Colombia,ATACO,Ituango,38,1962-05-02,Protección,600,No,RECHAZADO
Sharon,Hill,2015-04-15,7378234299,6917515294,rogersbrittany@example.com,NULL,No,No,N/A,Sí,Sí,Sí,No,Colombia,NATAGA,SAN CARLOS DE GUAROA,42,2003-01-14,Old Mutual,665,No,EMBARGADO
Tyler,Cooley,2007-11-02,588.353.2913,114894922,dawnpatton@example.net,NULL,Sí,Sí,Armada,No,Sí,No,Sí,Colombia,GUAITARILLA,Abejorral,52,1978-03-13,N/A,1012,No,RECHAZADO
Aaron,House,2007-03-25,437.579.6649x57930,12944193,phillipsjudith@example.com,2020-01-23,Sí,Sí,Mininterior,Sí,No,Sí,Sí,Bahamas,no aplica,no aplica,49,1990-04-06,Protección,8,Sí,RECHAZADO
Brandon,Melendez,2019-08-13,(851)719-8456x383,9790279229,rcollins@example.net,2022-12-29,Sí,No,Mininterior,Sí,Sí,Sí,Sí,Colombia,SIMIJACA,GUAMAL,54,1987-06-11,Colfondos,169,Sí,RECHAZADO
Robin,Hogan,2012-02-13,200-290-7519x438,5018628261,jbartlett@example.com,2024-01-11,Sí,No,Mininterior,No,No,Sí,No,República Centroafricana,no aplica,no aplica,67,1956-01-29,N/A,333,Sí,RECHAZADO
Luis,Wiley,2009-07-21,001-871-770-0693x71660,8997907236,juliegibson@example.com,NULL,Sí,No,Mininterior,Sí,No,Sí,Sí,Colombia,Nari�o,VILLA DE LEYVA,32,2004-12-13,N/A,262,No,RECHAZADO
Michael,Blevins,2016-10-14,(370)688-5374x35645,9696577409,tmarquez@example.com,NULL,Sí,Sí,N/A,No,Sí,Sí,Sí,Colombia,PIJIÑO DEL CARMEN,SAHAGUN,68,1957-11-20,N/A,946,No,RECHAZADO
Tom,Campos,2021-07-25,001-945-935-4380x56233,9692718474,josephlynch@example.org,2022-01-12,Sí,No,Policía,Sí,No,Sí,No,Colombia,SASAIMA,ARCABUCO,24,1997-02-28,N/A,630,No,RECHAZADO
Bethany,Sawyer,2011-08-17,632.526.7312x37702,5108917538,dabbott@example.org,NULL,No,No,Mininterior,Sí,No,No,No,Colombia,GUAITARILLA,Vig�a del Fuerte,50,1954-12-18,Old Mutual,970,No,EMBARGADO
Cory,Nguyen,2020-10-08,2118607737,993102470,pshaw@example.net,NULL,No,Sí,Inpec,Sí,Sí,Sí,Sí,Colombia,SANTA ROSA DEL SUR,EL CASTILLO,59,1972-01-22,Provenir,726,No,APROBADO
Anthony,James,2010-12-24,733-450-1009,5421068459,haley84@example.com,NULL,Sí,No,Minsalud,No,No,Sí,No,San Vicente y las Granadinas,no aplica,no aplica,64,1971-03-26,Provenir,1024,No,RECHAZADO
Joshua,Bennett,2023-12-17,+1-571-745-0590x757,9248324633,austinburnett@example.net,NULL,No,No,Armada,No,No,No,Sí,Colombia,FONSECA,RICAURTE,42,1968-04-08,Protección,419,No,RECHAZADO
