Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
Elizabeth,Pope,2006-01-22,+1-353-981-6383x3825,5948902411,johnwashington@example.net,NULL,No,Sí,Inpec,Sí,No,No,No,Colombia,VALLE DE SAN JOSE,SOCOTA,43,1979-05-16,Old Mutual,655,No,INHABILITADO
Dwayne,Gay,2024-10-03,001-647-809-3303x1092,1227741970,jphillips@example.net,NULL,Sí,No,Armada,No,No,Sí,Sí,Colombia,QUIMBAYA,EL PEÑON,49,1988-12-20,N/A,651,Sí,RECHAZADO
Alice,Marquez,2002-05-30,756-870-9720x02238,5436088994,shannondennis@example.org,NULL,Sí,Sí,Inpec,No,No,No,No,Colombia,BUENAVISTA,Sabaneta,62,1960-09-29,Protección,901,Sí,RECHAZADO
Melissa,Humphrey,2017-05-28,+1-591-789-6346x901,969556019,dawnsimpson@example.net,2023-06-05,Sí,Sí,Minsalud,No,Sí,No,No,Tokelau,no aplica,no aplica,31,2002-10-08,N/A,313,No,RECHAZADO
Jeremiah,Powell,2008-04-19,001-272-735-5992x51525,6574613220,andrea75@example.net,NULL,No,No,Minsalud,No,No,Sí,Sí,Kuwait,no aplica,no aplica,27,1986-11-29,Provenir,797,Sí,APROBADO
Daniel,Phillips,2018-03-12,387.272.8888,4245992381,adam95@example.net,NULL,No,No,Inpec,No,Sí,Sí,Sí,Colombia,TEORAMA,MALAGA,30,1959-03-28,Old Mutual,946,Sí,EMBARGADO
Jason,Garcia,2009-12-25,(279)607-2186x287,5906834258,kevinsmith@example.org,2021-08-25,Sí,No,Armada,No,Sí,No,No,Colombia,Peque,PUERTO CAICEDO,70,1997-01-21,Colfondos,157,Sí,RECHAZADO
Anthony,Ellis,2010-10-19,(498)794-5782,7315450547,joseph08@example.com,NULL,No,Sí,Inpec,Sí,No,Sí,No,Colombia,FRESNO,PUERTO TEJADA,46,1986-02-24,Old Mutual,511,No,APROBADO
Daniel,Austin,2000-01-26,+1-615-646-5807,9728157837,johnkrueger@example.com,2023-08-29,No,No,Policía,Sí,No,Sí,Sí,Colombia,YAGUARA,Jeric�,46,1973-02-19,Colfondos,1191,Sí,EMBARGADO
Michael,Herrera,2007-01-07,(878)264-2766x5780,8842291923,smithkevin@example.com,2022-11-20,No,Sí,Armada,Sí,No,No,Sí,Colombia,EL ROSARIO,BUSBANZA,44,1969-10-30,Protección,1191,Sí,APROBADO
Aaron,Spears,2023-11-12,496.817.2928x15435,9019941903,mitchellrebecca@example.org,2021-02-10,Sí,No,Mininterior,No,Sí,Sí,No,Colombia,VISTAHERMOSA,Itag��,37,1974-04-11,Old Mutual,788,No,RECHAZADO
Martin,Lamb,2015-01-26,699.396.2843,8150734702,lindsayoneill@example.com,NULL,Sí,No,Mininterior,No,Sí,No,Sí,Colombia,TURBANA,SUSACON,60,1980-05-09,N/A,622,No,RECHAZADO
Andrew,Espinoza,2020-09-16,481.788.3779x1642,7146554929,patrickbrown@example.net,2023-07-30,Sí,Sí,Policía,No,No,Sí,No,Colombia,Rionegro,Jeric�,67,1987-12-28,Old Mutual,29,No,RECHAZADO
Steven,Moon,2000-04-09,3966594118,9909342805,jenniferjohnson@example.org,2024-08-24,No,No,Minsalud,Sí,Sí,Sí,No,Colombia,Murind�,MAICAO,42,2005-05-28,Old Mutual,183,No,RECHAZADO
Mark,Davenport,2015-03-28,+1-504-642-5416,9847566971,ritterjason@example.com,NULL,Sí,No,N/A,No,No,No,Sí,Colombia,PULI,Vegach�,53,1976-10-30,N/A,889,Sí,RECHAZADO
Robin,Frank,2022-11-17,965.900.7194,9488187366,sheppardsarah@example.com,NULL,No,No,N/A,No,No,Sí,Sí,Colombia,GRANADA,SANTIAGO DE TOLU,29,1995-08-18,N/A,1146,No,APROBADO
Ashley,Taylor,2006-09-07,001-666-762-4834x8120,9578856574,kevin78@example.org,2021-06-25,No,Sí,N/A,Sí,Sí,No,No,Colombia,ACHI,Apartad�,52,1991-02-25,Colfondos,293,No,RECHAZADO
David,Reed,2016-10-26,001-322-457-9853x467,5552460010,stevenwood@example.com,2024-11-11,Sí,Sí,Inpec,Sí,Sí,Sí,Sí,Colombia,PUERTO COLOMBIA,CHINAVITA,51,1989-03-12,Old Mutual,1038,No,RECHAZADO
Andrew,Alvarado,2010-06-10,001-680-259-1391x4798,9715425365,hwhite@example.org,2023-02-21,No,No,Policía,No,Sí,No,Sí,Colombia,RONDON,TUTAZA,62,2004-11-22,Protección,17,Sí,RECHAZADO
Erica,Taylor,2013-11-03,200.811.3320x412,803335631,harrisjonathan@example.org,NULL,Sí,No,Inpec,No,No,Sí,No,Colombia,CUCAITA,CHINAVITA,34,2000-11-10,Old Mutual,852,No,RECHAZADO
Danny,Jones,2001-04-13,358-629-9307x287,3643629291,ljenkins@example.org,2020-11-30,Sí,Sí,Inpec,Sí,Sí,Sí,No,Bahamas,no aplica,no aplica,68,1978-05-25,Protección,777,Sí,RECHAZADO
Juan,Williams,2003-09-23,873-962-5803x96072,4921928065,rharvey@example.net,2022-05-13,Sí,No,N/A,No,No,No,Sí,Colombia,TUTAZA,CIENAGA DE ORO,36,2004-05-03,Colfondos,755,Sí,RECHAZADO
Courtney,Hardy,2009-09-28,001-977-699-3795x88884,5399705861,dustin91@example.com,2024-06-10,Sí,No,Mininterior,Sí,No,No,Sí,Colombia,MIRITI - PARANA,GAMARRA,20,1956-05-14,Colfondos,823,No,RECHAZADO
William,Kelly,2015-12-21,638.807.3381x4396,7425774951,stevenwang@example.com,2020-08-06,No,Sí,N/A,Sí,No,Sí,Sí,Colombia,Copacabana,EL PASO,59,1964-04-25,Protección,1127,No,RECHAZADO
