Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
Christina,Green,2005-03-02,(696)908-6312,7336934489,imartin@example.com,NULL,Sí,Sí,Mininterior,Sí,No,No,No,Moldavia,no aplica,no aplica,49,1993-05-25,Old Mutual,479,Sí,RECHAZADO
Daniel,Phillips,2012-02-22,001-519-510-8916,6306794644,jason16@example.com,NULL,No,No,Inpec,No,No,No,Sí,Colombia,LA TOLA,GUADALUPE,31,1980-09-11,N/A,289,No,RECHAZADO
Eileen,Allison,2022-07-10,+1-669-674-8025x039,5922016165,wrodriguez@example.net,2023-06-27,Sí,No,Armada,No,No,No,No,Portugal,no aplica,no aplica,49,1980-07-30,Colfondos,1124,No,RECHAZADO
Curtis,Cole,2000-10-31,(903)877-7061,5876355259,sarah34@example.net,2023-06-17,Sí,Sí,Mininterior,No,No,No,Sí,Colombia,MERCADERES,ARGELIA,25,1981-02-12,Provenir,201,No,RECHAZADO
Tammy,Taylor,2014-05-02,(626)521-1655x88766,5998262662,tylerlaurie@example.net,2020-03-07,No,No,Armada,Sí,No,No,No,Colombia,PUERTO LLERAS,ALGECIRAS,40,1979-10-28,Colfondos,878,No,EMBARGADO
Elizabeth,Meyer,2007-07-11,+1-879-561-2724,3476849869,medinapreston@example.com,2022-09-28,No,No,Mininterior,No,Sí,No,Sí,Colombia,DISTRACCION,MONTELIBANO,25,1989-10-14,Protección,550,Sí,APROBADO
Glen,Williams,2012-04-03,619.991.5494x810,9910532461,jonesemily@example.org,NULL,No,Sí,Inpec,No,No,Sí,Sí,San Vicente y las Granadinas,no aplica,no aplica,70,1961-07-28,Colfondos,119,Sí,APROBADO
Justin,Hurley,2018-10-28,800-738-3991,1521432803,astone@example.net,NULL,No,No,Minsalud,Sí,Sí,Sí,No,Camerún,no aplica,no aplica,63,1954-07-26,Protección,1113,Sí,RECHAZADO
Melissa,Ingram,2008-06-06,(316)236-5483,4176668145,stevensonmark@example.com,2023-02-27,No,Sí,N/A,No,Sí,Sí,Sí,Colombia,AGUADA,RIOFRIO,53,1965-04-12,Protección,432,Sí,APROBADO
Kayla,White,2013-09-18,465-437-7676x0736,8496960985,mark05@example.com,NULL,No,No,N/A,Sí,No,No,Sí,Colombia,VALLE DE SAN JOSE,SAN FELIPE,42,1968-12-12,Old Mutual,875,Sí,EMBARGADO
