Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
Mark,Rhodes,2009-03-26,653.298.6590,5626647866,cbarber@example.net,2023-09-07,No,No,Policía,No,No,Sí,Sí,Colombia,AGUADA,ELIAS,36,1956-04-29,Colfondos,5,No,RECHAZADO
Amanda,Mcintosh,2001-11-11,823.747.7141x060,4641593740,janet13@example.net,NULL,No,Sí,Armada,No,No,Sí,No,Mongolia,no aplica,no aplica,24,1956-11-03,Old Mutual,928,No,APROBADO
Marc,Thomas,2003-11-27,+1-781-495-6694x83239,1000679973,kingsydney@example.org,NULL,No,Sí,Mininterior,No,Sí,Sí,Sí,Colombia,CUMBITARA,SAN DIEGO,36,1955-05-21,Old Mutual,530,No,APROBADO
Jessica,Stewart,2023-04-26,754-237-5536x606,6075585019,sharon05@example.com,2021-07-19,No,Sí,Armada,Sí,Sí,No,Sí,Colombia,VILLA DE LEYVA,CONSACA,56,1957-10-27,N/A,836,No,APROBADO
Amanda,Lane,2024-04-22,968-836-0472x2514,6122984115,zduke@example.net,2021-05-24,Sí,Sí,Policía,No,No,No,No,Colombia,TURBANA,CLEMENCIA,65,1980-02-07,Old Mutual,406,Sí,RECHAZADO
Martha,Keller,2012-06-18,670-291-8165,3523545229,bdaugherty@example.org,2022-04-26,No,No,Mininterior,No,Sí,No,Sí,Yibuti,no aplica,no aplica,24,1980-07-22,Colfondos,178,Sí,APROBADO
Miguel,Stewart,2000-10-15,269-646-9801,6088918704,uwest@example.net,2023-07-30,Sí,Sí,Inpec,No,No,Sí,No,Colombia,GUAMAL,PARATEBUENO,59,1967-05-29,Protección,26,Sí,RECHAZADO
Jeremiah,Weaver,2013-09-06,(661)552-5985x485,6714160313,rescobar@example.com,2020-07-19,No,No,Policía,No,Sí,Sí,No,Colombia,SUPIA,DISTRACCION,52,1962-04-03,N/A,522,No,RECHAZADO
Karen,Clements,2018-06-20,920-790-9345x0403,2399802402,josephmclaughlin@example.org,NULL,No,No,N/A,No,Sí,Sí,No,República Checa,no aplica,no aplica,55,1960-05-10,N/A,1167,No,RECHAZADO
Gloria,Nguyen,2020-10-21,001-855-783-0887,5325814700,nbass@example.org,2023-04-08,No,No,Armada,Sí,No,No,Sí,Colombia,ALPUJARRA,LA VICTORIA,55,1981-06-21,Protección,500,Sí,APROBADO
Rachel,Valdez,2009-11-14,9679590390,8458650214,susan38@example.net,NULL,No,No,Inpec,Sí,No,Sí,Sí,Taiwán,no aplica,no aplica,25,1962-04-18,Colfondos,443,No,EMBARGADO
Elizabeth,James,2007-11-03,001-216-628-0511x9514,3807204886,caseyjohnson@example.org,2021-05-24,Sí,No,Inpec,Sí,Sí,Sí,Sí,Colombia,San Juan de Urab�,Amag�,53,1981-07-25,Provenir,1085,Sí,RECHAZADO
Crystal,Rogers,2012-01-07,824.710.5280,5788843475,zwilson@example.net,2021-03-26,No,Sí,N/A,No,Sí,Sí,Sí,Colombia,SALAZAR,BARRANCO DE LOBA,60,1976-04-06,Colfondos,1182,Sí,RECHAZADO
Stephanie,Ross,2014-03-27,742.724.0500x45206,75038108,gambletoni@example.net,2023-10-25,No,No,Mininterior,No,Sí,Sí,Sí,Colombia,SANTA ROSA DE CABAL,OROCUE,41,1984-04-13,Provenir,694,No,RECHAZADO
Jamie,Miranda,2001-09-12,977.481.3337x4355,8543578778,rturner@example.net,NULL,No,Sí,Inpec,Sí,Sí,Sí,Sí,Colombia,EL PIÑON,Valdivia,58,2003-03-23,N/A,137,No,APROBADO
Katrina,Chambers,2003-12-17,700.917.3059x24121,8536377894,terrellerin@example.net,2024-06-30,No,No,N/A,No,Sí,No,Sí,Vietnam,no aplica,no aplica,44,2001-04-29,Protección,361,No,RECHAZADO
Thomas,Oliver,2000-08-06,966.258.6061x4725,1400206328,brittanybell@example.com,2023-10-21,No,Sí,Armada,Sí,Sí,Sí,Sí,Colombia,TIBANA,GUACHENE,61,2004-03-07,Old Mutual,653,No,APROBADO
Jeffrey,Ochoa,2012-11-08,523.323.9893x7183,7299215021,william59@example.org,2020-11-01,Sí,Sí,Inpec,No,No,Sí,No,Colombia,GUACHETA,PUERTO LOPEZ,36,1972-10-14,Provenir,992,Sí,RECHAZADO
Ryan,Owens,2017-11-28,001-779-320-8809x764,372617243,michellecooke@example.net,NULL,No,No,Policía,No,No,No,Sí,Santo Tomé y Príncipe,no aplica,no aplica,34,1988-10-29,Protección,578,Sí,APROBADO
Russell,Miller,2002-06-24,752-675-4715x73933,8720578886,kelly30@example.net,NULL,No,No,Minsalud,Sí,Sí,No,Sí,Colombia,ARMERO,SANTANDER DE QUILICHAO,50,1961-02-16,N/A,17,No,RECHAZADO
Jeffrey,Roach,2003-11-23,(917)224-8448x96719,87423656,gallowayaaron@example.com,NULL,No,Sí,N/A,No,No,No,No,Colombia,SAN FELIPE,OIBA,42,1976-06-10,N/A,1047,Sí,APROBADO
Michael,Todd,2001-08-08,(564)684-8717x13890,9435104489,christopherlopez@example.com,NULL,Sí,No,N/A,No,No,No,Sí,Colombia,CUBARRAL,ZIPACON,47,1955-01-11,N/A,115,No,RECHAZADO
Brandon,Fischer,2024-02-21,504.387.9549,7562520157,diamondjames@example.com,NULL,No,Sí,Mininterior,Sí,No,No,Sí,Bhután,no aplica,no aplica,59,1963-03-25,Provenir,287,Sí,RECHAZADO
Jamie,Brown,2014-12-13,719-468-4863x4670,6891768566,owensdana@example.net,2021-01-07,Sí,Sí,Armada,No,Sí,Sí,No,Colombia,MAICAO,San Pedro de los Milagros,51,1961-09-14,Provenir,466,Sí,RECHAZADO
Sabrina,Daniels,2002-09-26,623.813.7045x89019,9510254817,grobles@example.net,NULL,Sí,Sí,Mininterior,No,No,No,No,Colombia,Concepci�n,PROVIDENCIA,57,1957-11-25,Old Mutual,538,No,RECHAZADO
John,Wells,2009-10-17,463.763.5011x8390,3549876276,jlong@example.net,2023-03-28,No,Sí,Policía,No,Sí,No,Sí,Colombia,SAN JUAN DE BETULIA,GUAPOTA,59,1986-06-20,Colfondos,1009,No,APROBADO
Brooke,Rubio,2014-11-30,(345)266-0781x50386,7341102008,dgriffin@example.net,NULL,No,No,Minsalud,No,Sí,No,Sí,Colombia,SIBUNDOY,CHINACOTA,65,1956-04-13,Old Mutual,1090,Sí,RECHAZADO
Jason,Adams,2002-11-05,+1-720-979-4667x31518,1909236450,bellaaron@example.com,NULL,Sí,No,Policía,No,No,No,No,Colombia,Venecia,SAN MIGUEL,60,1997-05-08,Colfondos,722,Sí,RECHAZADO
John,Hunter,2002-06-06,001-619-639-7405,8017263666,julia57@example.net,NULL,No,Sí,N/A,Sí,Sí,No,Sí,Colombia,BAJO BAUDO,Mutat�,49,1995-02-03,Provenir,1142,Sí,EMBARGADO
Colton,Smith,2012-01-01,(599)362-6842x1719,9985232355,sanchezmichael@example.com,2023-12-03,Sí,Sí,N/A,Sí,No,Sí,No,Colombia,SALDAÑA,SAN MATEO,26,2002-06-29,Colfondos,983,Sí,RECHAZADO
Caitlin,Douglas,2005-02-17,001-468-668-5847x64613,1735969790,mcdowellemily@example.com,NULL,No,No,Armada,No,No,Sí,Sí,Colombia,COELLO,PAIPA,53,1992-05-20,Protección,480,Sí,APROBADO
Brendan,Chandler,2013-10-06,697.576.5882x37842,1302013279,xnunez@example.net,2023-10-20,Sí,No,Policía,No,No,Sí,No,Colombia,VILLAHERMOSA,SAN JUANITO,54,1965-10-26,Old Mutual,142,No,RECHAZADO
Melissa,Morgan,2013-02-23,536-869-9067,7509459565,asanders@example.org,NULL,No,Sí,N/A,No,Sí,No,Sí,Colombia,CANALETE,SAN JOAQUIN,63,1990-12-10,N/A,1160,Sí,RECHAZADO
Christopher,Hurst,2015-11-22,239.640.8650,7946682286,melissa23@example.com,NULL,Sí,Sí,Inpec,Sí,No,Sí,No,Colombia,LA CRUZ,IMUES,56,1987-09-02,N/A,140,Sí,RECHAZADO
Amber,Green,2005-02-09,9533792330,4832047665,eric38@example.net,2021-01-26,No,Sí,Mininterior,Sí,No,No,No,Colombia,SUBACHOQUE,CHIMA,58,1991-02-08,N/A,949,Sí,RECHAZADO
Joshua,Winters,2001-11-15,737.449.5518x11718,3367343298,ecrawford@example.com,NULL,No,Sí,Policía,Sí,No,No,Sí,Colombia,Giraldo,MACANAL,21,1972-12-02,N/A,1058,No,APROBADO
Craig,Cruz,2017-09-07,240-946-8925,6188796160,ryanbenton@example.net,NULL,No,Sí,Armada,Sí,No,No,No,Rumanía,no aplica,no aplica,34,2004-08-18,N/A,161,No,APROBADO
Carolyn,Lynch,2007-12-27,+1-911-518-7190x868,241020620,woodsashley@example.org,NULL,No,Sí,N/A,No,No,No,Sí,Colombia,CALDONO,UBALA,28,1964-12-25,Old Mutual,665,No,EMBARGADO
Michael,Davis,2016-02-02,(556)880-5624,9474067273,josephespinoza@example.com,NULL,Sí,No,Armada,Sí,No,Sí,No,Colombia,EL TAMBO,MARMATO,25,2001-03-19,Colfondos,43,No,RECHAZADO
Kimberly,Mueller,2015-08-31,(447)439-4770x092,894162008,browneric@example.org,2021-11-06,Sí,No,Armada,Sí,Sí,Sí,No,Colombia,CICUCO,LA APARTADA,56,1986-04-20,Old Mutual,1142,No,RECHAZADO
Destiny,Medina,2021-06-23,001-609-766-7630x84101,2723135152,naustin@example.net,2021-10-31,No,No,Armada,No,Sí,Sí,Sí,Países Bajos,no aplica,no aplica,42,1989-01-19,Protección,88,Sí,APROBADO
Kristina,Hudson,2011-03-23,916.435.4882x822,6619509019,rtaylor@example.net,2022-10-14,No,No,N/A,No,No,No,Sí,Colombia,PUERTO SALGAR,LA FLORIDA,59,1994-11-16,Provenir,478,No,RECHAZADO
Lisa,Rogers,2017-09-25,320.594.5467x2706,2916877741,robertahoward@example.net,NULL,No,No,Mininterior,Sí,Sí,No,Sí,Colombia,VILLA CARO,BUENOS AIRES,69,1954-10-30,Colfondos,840,No,RECHAZADO
