Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
James,Ortiz,2002-06-16,6082162918,8274346224,hbowman@example.org,2022-01-17,Sí,No,N/A,No,No,No,Sí,Colombia,EL TAMBO,Jard�n,47,1996-07-05,Protección,108,No,RECHAZADO
Elizabeth,Johnson,2017-01-04,387-203-5484x21079,8994573863,mccalljames@example.net,2020-01-08,Sí,No,N/A,Sí,Sí,No,No,Colombia,ARACATACA,CHIA,69,1961-07-14,Provenir,731,No,RECHAZADO
Jenna,Liu,2000-08-06,435-749-0600,2602909530,irowe@example.net,NULL,No,Sí,Mininterior,Sí,No,Sí,No,Colombia,TASCO,SAN JUANITO,39,2001-03-04,Protección,1092,No,RECHAZADO
Pamela,Moses,2020-02-06,763.983.5700x283,6204998607,bmays@example.org,NULL,Sí,Sí,Minsalud,No,No,Sí,Sí,Colombia,VILLA DEL ROSARIO,SORA,28,1956-03-29,Old Mutual,424,No,RECHAZADO
Shane,Howell,2012-09-17,983.555.3380,3211581334,herreradanny@example.net,2021-11-16,Sí,Sí,N/A,Sí,Sí,No,Sí,Colombia,AGUA DE DIOS,Guatap�,24,2004-02-28,Old Mutual,312,No,RECHAZADO
Marcia,Green,2024-06-26,634.458.0076,6803819729,hartlisa@example.com,2022-07-29,Sí,No,Policía,Sí,Sí,No,Sí,Colombia,CHIRIGUANA,HONDA,67,1980-09-01,Provenir,1153,No,RECHAZADO
Michael,Mack,2021-11-23,001-884-201-0028x6394,1498439064,jordanchad@example.net,NULL,Sí,Sí,Inpec,Sí,Sí,No,No,Colombia,SUAREZ,SOPO,49,1957-11-06,Old Mutual,1104,No,RECHAZADO
Theodore,Russell,2022-09-21,698.242.4198,1874726067,ppacheco@example.org,NULL,Sí,Sí,Armada,No,Sí,No,Sí,Colombia,LOS PALMITOS,HACARI,34,1965-08-16,Old Mutual,668,Sí,RECHAZADO
Lisa,Larson,2018-11-17,568.354.4196,5653824488,toni48@example.net,2021-10-16,Sí,Sí,Mininterior,Sí,No,No,Sí,Colombia,TOCAIMA,LA VEGA,50,1988-01-29,Colfondos,88,No,RECHAZADO
Christopher,Williams,2010-06-05,(971)422-6649x612,2216505562,ejones@example.org,NULL,No,No,Armada,Sí,Sí,No,Sí,Seychelles,no aplica,no aplica,63,1975-09-30,Protección,506,No,RECHAZADO
David,Cooper,2024-06-17,(590)954-1642x6940,1451504542,jenkinsloretta@example.net,2023-10-27,No,Sí,Mininterior,No,Sí,Sí,Sí,Colombia,CORRALES,ALTAMIRA,56,2002-02-07,Provenir,778,Sí,APROBADO
Matthew,Reid,2016-08-11,929-343-9062x03433,5037471279,isaiah18@example.net,2024-08-19,Sí,No,Inpec,Sí,No,No,Sí,Colombia,SANDONA,RIO IRO,58,2004-05-11,Old Mutual,586,Sí,RECHAZADO
Allison,Ford,2022-05-05,(587)501-5402,8992869110,robert94@example.net,2024-09-18,Sí,No,Minsalud,Sí,Sí,No,No,Colombia,ICONONZO,LA ARGENTINA,65,1957-02-07,N/A,431,No,RECHAZADO
Stephen,Hernandez,2021-10-09,+1-283-332-6473,5673270329,estradayolanda@example.net,2024-03-21,No,Sí,Mininterior,No,Sí,No,No,Colombia,MANZANARES,PUERTO COLOMBIA,50,1964-05-21,Provenir,795,No,APROBADO
Jerome,Giles,2009-05-28,+1-991-890-1820,5709262104,jcook@example.com,2021-11-27,No,No,Minsalud,No,No,No,Sí,Colombia,GAMEZA,Toledo,25,2003-07-15,Protección,876,Sí,EMBARGADO
Gina,Smith,2019-09-22,8765862387,3589642142,angela99@example.net,2020-02-27,No,Sí,Armada,Sí,No,No,No,Colombia,SAN ANTONIO DEL TEQUENDAMA,SANTA CATALINA,26,1966-12-25,Old Mutual,37,Sí,APROBADO
Michael,Oneill,2021-05-06,539.606.0978x1232,1527802876,tracibrown@example.net,2024-07-19,No,No,Mininterior,Sí,Sí,No,No,Colombia,OPORAPA,SOLEDAD,27,1964-04-18,Colfondos,188,No,RECHAZADO
Jon,White,2012-01-25,001-875-205-1769,8560458433,sharonkeller@example.com,NULL,No,No,Inpec,No,No,No,Sí,Colombia,LA CUMBRE,BARBOSA,64,2006-10-30,Old Mutual,681,No,RECHAZADO
Kathy,Green,2010-02-13,(323)766-2378x650,5958080821,jenniferwood@example.org,2024-03-03,No,No,Policía,No,Sí,No,No,Colombia,RIVERA,SOLEDAD,70,1959-11-26,Protección,589,Sí,RECHAZADO
Carla,Wilson,2021-07-22,+1-854-983-5671,6005586593,brandigonzalez@example.org,2021-03-30,No,Sí,Mininterior,Sí,No,No,Sí,Colombia,Sabanalarga,MONTERIA,41,1988-06-29,Old Mutual,914,Sí,RECHAZADO
Zachary,Robinson,2008-11-04,+1-265-372-4729,1643637797,fmedina@example.net,NULL,Sí,Sí,Inpec,No,No,Sí,Sí,Colombia,EL PIÑON,Carepa,28,1984-12-08,Protección,803,Sí,RECHAZADO
Donna,Stewart,2014-06-27,(476)945-9925x95860,3383269707,rebeccawebb@example.com,2024-11-03,No,No,Minsalud,No,No,No,No,Colombia,CERINZA,QUIBDO,28,1980-07-09,Colfondos,680,Sí,RECHAZADO
Jose,Frazier,2006-11-12,001-781-503-1469,9187671586,luke54@example.net,NULL,No,Sí,Inpec,Sí,Sí,Sí,No,Colombia,SAN PEDRO,ALTO BAUDO,30,1962-09-06,Protección,604,Sí,APROBADO
Melanie,Schwartz,2016-12-14,623.503.7697x1530,5864750265,xboone@example.com,2022-12-02,Sí,Sí,Minsalud,No,No,No,Sí,Colombia,BARRANCABERMEJA,DOLORES,67,2000-08-05,Old Mutual,313,Sí,RECHAZADO
William,Moore,2022-10-04,795.751.8300,8928040227,katherinehoffman@example.net,2022-07-10,Sí,No,N/A,Sí,Sí,Sí,No,Colombia,RESTREPO,Fredonia,22,1980-02-02,N/A,525,Sí,RECHAZADO
Douglas,Myers,2022-05-15,970-344-2250,7162235672,icolon@example.com,NULL,Sí,Sí,Armada,No,No,Sí,No,Colombia,HATILLO DE LOBA,GUAPOTA,49,1974-12-07,Provenir,1111,No,RECHAZADO
Brittany,Jimenez,2022-04-24,241-570-2195x1718,9481878206,sarroyo@example.net,NULL,No,No,Mininterior,No,No,Sí,Sí,Colombia,CAJAMARCA,CARMEN DE CARUPA,27,1955-10-11,Colfondos,217,No,RECHAZADO
John,Baker,2016-12-10,+1-543-229-0922,8330822174,ccollins@example.org,2024-01-09,No,Sí,Policía,Sí,No,Sí,Sí,Colombia,EL DOVIO,CABRERA,30,1995-12-31,Old Mutual,412,Sí,APROBADO
Lawrence,Morgan,2017-08-19,+1-845-469-7828x021,2152786983,paigewilliams@example.org,2020-10-01,No,Sí,N/A,Sí,No,No,Sí,Colombia,ELIAS,CURUMANI,55,1957-08-01,Colfondos,67,No,RECHAZADO
Alexa,Atkinson,2018-10-17,001-315-556-8648x8918,8666317168,aramirez@example.net,2022-10-25,Sí,No,Minsalud,Sí,Sí,Sí,Sí,Colombia,TESALIA,VALLEDUPAR,56,1965-08-08,Colfondos,922,Sí,RECHAZADO
Steven,Chandler,2024-10-29,(974)618-3821,1002587011,shane70@example.org,2020-09-18,No,Sí,Inpec,Sí,Sí,Sí,Sí,Colombia,ICONONZO,TIBU,45,1984-12-01,Colfondos,976,No,APROBADO
Shannon,Trevino,2015-08-16,+1-582-820-5720x932,1271008025,catherinesnow@example.com,NULL,No,No,Minsalud,No,Sí,No,Sí,Colombia,SUAREZ,SALADOBLANCO,39,1964-12-17,Provenir,973,No,EMBARGADO
Joseph,Chen,2020-11-15,750.724.4731x342,7604496863,anthony91@example.org,2023-05-06,Sí,No,Minsalud,Sí,Sí,Sí,No,Colombia,ARROYOHONDO,MONGUA,66,1973-02-13,Protección,809,No,RECHAZADO
Chad,Lloyd,2022-03-17,589.614.3008,531700727,robertmoore@example.com,2022-08-06,No,No,Mininterior,Sí,No,No,Sí,Madagascar,no aplica,no aplica,61,1973-01-19,Provenir,798,No,RECHAZADO
Maria,Contreras,2014-07-02,302-890-7699x64730,68169261,alexbradley@example.org,2023-09-18,No,Sí,N/A,Sí,Sí,No,Sí,Colombia,EL CALVARIO,PLATO,46,1966-01-18,Provenir,988,No,EMBARGADO
Keith,Hansen,2010-03-26,(697)356-9499,1816802023,kevinhudson@example.net,2024-04-29,Sí,No,Minsalud,Sí,No,Sí,No,Sint Maarten,no aplica,no aplica,20,1998-09-29,Protección,1174,No,RECHAZADO
Jennifer,Taylor,2017-04-27,001-938-699-9697x322,1260442929,amanda93@example.net,2019-12-13,Sí,No,Mininterior,No,Sí,Sí,Sí,Colombia,AMBALEMA,BELTRAN,44,1986-09-07,Old Mutual,314,No,RECHAZADO
Cody,Fitzgerald,2000-12-11,001-572-244-8539x47519,1169335289,valeriesmith@example.org,2022-05-08,No,Sí,Armada,Sí,No,No,Sí,España,no aplica,no aplica,64,1993-03-24,N/A,298,No,APROBADO
Megan,Torres,2000-07-17,285-226-5058x145,7545174473,ithomas@example.org,NULL,Sí,No,Minsalud,No,No,No,Sí,Colombia,CARTAGENA,GINEBRA,28,1978-12-22,Protección,557,Sí,RECHAZADO
Richard,Moses,2001-12-10,768-756-8136,7980736857,jjacobs@example.com,NULL,Sí,No,Armada,No,No,No,Sí,Tunez,no aplica,no aplica,55,2004-10-06,Protección,593,No,RECHAZADO
Denise,Davis,2013-12-08,500.872.6593,3611577690,natalie56@example.net,2021-07-11,Sí,No,Policía,Sí,No,No,Sí,Colombia,SOLANO,GAMBITA,37,1954-07-24,Old Mutual,1029,No,RECHAZADO
Michael,Wright,2001-04-15,980.704.6257x8990,614718351,swansonsuzanne@example.com,NULL,No,Sí,Inpec,Sí,Sí,Sí,Sí,Colombia,TUTAZA,SAN MARTIN,49,1977-01-22,Protección,615,No,APROBADO
Samantha,Flores,2012-04-07,(767)890-8891,2639312844,marymayo@example.net,NULL,Sí,No,Policía,Sí,Sí,Sí,Sí,Arabia Saudita,no aplica,no aplica,26,1971-08-29,Old Mutual,177,No,RECHAZADO
Annette,Rose,2012-09-27,2043273246,2517380403,nelsonpaul@example.org,NULL,No,Sí,Inpec,No,No,No,No,Colombia,NOBSA,MOLAGAVITA,51,1963-04-24,Old Mutual,580,Sí,INHABILITADO
Christine,Patel,2001-03-31,920-568-3684x6410,411157142,hinesjohn@example.com,NULL,No,Sí,N/A,Sí,No,Sí,No,Colombia,Urrao,Maceo,33,1956-10-03,Old Mutual,1108,Sí,EMBARGADO
Megan,Harmon,2001-10-07,400.468.2334,1441955234,martinezkathleen@example.org,2020-12-01,Sí,No,Minsalud,Sí,No,No,Sí,Turkmenistán,no aplica,no aplica,61,1961-02-06,N/A,550,Sí,RECHAZADO
John,Daniels,2020-10-27,(502)505-8703,6758549839,joshuamcdonald@example.net,NULL,No,Sí,Mininterior,No,No,Sí,No,Colombia,SAN FRANCISCO,QUIPILE,70,2006-07-13,N/A,440,Sí,APROBADO
Louis,Cain,2000-07-14,001-664-468-1744x40155,4599201853,fischerjustin@example.com,NULL,No,Sí,Mininterior,No,Sí,Sí,Sí,Colombia,LABRANZAGRANDE,CABRERA,27,1991-08-10,Old Mutual,532,Sí,APROBADO
Cynthia,Quinn,2011-05-19,+1-977-677-3142x604,9947053054,baileykylie@example.net,2021-04-24,Sí,No,Inpec,No,No,Sí,Sí,Colombia,SANTA ROSA DE CABAL,CHINCHINA,62,2002-11-21,Provenir,96,No,RECHAZADO
Kaitlyn,Brooks,2008-01-30,579-992-0538,7324525829,rjohnson@example.com,2023-07-18,No,No,N/A,Sí,No,Sí,Sí,Colombia,MAGsI,PALERMO,23,1993-02-06,Colfondos,976,Sí,EMBARGADO
Brenda,Huffman,2008-08-30,565.777.9325x89021,2064474040,brownmartin@example.net,2020-01-17,No,No,N/A,Sí,Sí,No,No,Colombia,ZAPAYAN,ANSERMA,59,1965-05-20,Old Mutual,314,Sí,RECHAZADO
Denise,Foster,2001-05-21,(859)328-2752x5064,7491741356,srobinson@example.com,2023-01-26,Sí,No,Minsalud,Sí,Sí,Sí,No,Colombia,MANAURE,ARGELIA,57,2006-01-27,Protección,1033,Sí,RECHAZADO
Brandon,Mendoza,2012-06-10,902-871-4135x500,4468557219,amanda41@example.com,2023-08-16,No,Sí,Mininterior,No,No,Sí,No,Colombia,SANTA MARIA,ACANDI,56,1993-05-06,Protección,902,Sí,APROBADO
Ashley,Scott,2000-12-28,301.251.8335x045,1794369404,wongjessica@example.net,2024-07-11,Sí,No,Inpec,Sí,No,No,Sí,Colombia,MAGsI,SANTA ROSALIA,29,1987-06-25,Colfondos,108,Sí,RECHAZADO
Juan,Klein,2016-04-28,(304)950-7750x230,8896389647,jacqueline81@example.com,2021-04-04,Sí,Sí,Minsalud,Sí,Sí,No,Sí,Uruguay,no aplica,no aplica,29,1966-06-11,N/A,854,Sí,RECHAZADO
Michael,Hill,2021-03-10,(735)232-4886,4222643279,brianadams@example.net,2021-09-29,Sí,Sí,Armada,No,No,Sí,No,Colombia,MEDIO ATRATO,SIBATE,33,1990-05-04,Colfondos,1093,No,RECHAZADO
Tina,Craig,2003-05-18,+1-498-869-1106x034,868544372,christinaweaver@example.com,2021-01-16,Sí,No,Armada,Sí,No,No,Sí,Colombia,GRANADA,MANZANARES,20,1973-09-07,Colfondos,1165,Sí,RECHAZADO
Matthew,Smith,2021-03-07,+1-339-244-9590x7327,9537690816,charlesrogers@example.net,2020-11-27,Sí,No,Inpec,No,No,No,Sí,Colombia,SAN BERNARDO DEL VIENTO,Yolomb�,58,1969-04-05,Colfondos,655,Sí,RECHAZADO
Andrew,Ford,2004-07-05,306.685.9569x5016,9364360391,jamesmiller@example.com,NULL,No,No,Armada,Sí,Sí,No,Sí,Colombia,VILLAVIEJA,CHINAVITA,59,1992-09-04,Colfondos,787,No,RECHAZADO
Clayton,Graham,2010-05-18,+1-588-684-9179x437,394453471,theresa26@example.net,NULL,Sí,Sí,Armada,No,Sí,No,Sí,Austria,no aplica,no aplica,29,1977-05-25,Colfondos,789,Sí,RECHAZADO
Haley,White,2007-02-19,(878)984-4706x509,1460676751,williamharris@example.com,2024-05-03,Sí,Sí,Minsalud,No,No,Sí,No,Colombia,GONZALEZ,ACEVEDO,34,1986-02-17,Old Mutual,363,Sí,RECHAZADO
Allen,Bennett,2022-03-11,(764)928-7466,8296844847,grantdesiree@example.net,NULL,Sí,Sí,N/A,No,Sí,Sí,Sí,Colombia,Abejorral,Dabeiba,64,1978-10-26,Old Mutual,496,Sí,RECHAZADO
Travis,Fowler,2014-10-11,590-710-7543,4604173239,williammartin@example.net,2021-09-26,Sí,Sí,Mininterior,No,Sí,No,No,Colombia,LA SALINA,ARBOLEDAS,23,1984-09-21,N/A,209,No,RECHAZADO
David,Warren,2005-07-27,349.421.6688,7334979999,evansdaniel@example.com,2022-11-10,Sí,No,N/A,No,No,Sí,No,Colombia,URUMITA,TIBACUY,36,1981-10-11,Old Mutual,205,No,RECHAZADO
Stacy,Woods,2014-06-22,567-287-4995x20874,764676904,simpsonjennifer@example.net,NULL,No,No,N/A,No,Sí,Sí,No,Colombia,GUAMAL,CARMEN DE CARUPA,39,1961-08-04,Protección,321,No,RECHAZADO
