Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
Amanda,Braun,2006-09-24,917-740-2326x945,4328911371,harrisdavid@example.com,2020-03-09,No,Sí,Armada,Sí,Sí,No,No,Colombia,PADILLA,Angostura,26,1968-08-07,Provenir,166,No,APROBADO
Paul,Orozco,2006-06-18,(854)771-6219x378,5676887166,zharrington@example.net,NULL,Sí,Sí,N/A,No,Sí,Sí,No,Colombia,Armenia,HERRAN,18,2001-08-04,Old Mutual,926,Sí,RECHAZADO
Ryan,Smith,2015-10-26,746.869.0581,5677861269,hwatkins@example.com,NULL,Sí,Sí,Armada,No,Sí,Sí,No,Colombia,CIRCASIA,CUCUNUBA,56,1995-12-20,Provenir,296,Sí,RECHAZADO
Frank,Garza,2002-11-27,001-763-707-8893x4027,6114342397,kmiller@example.net,NULL,No,No,Minsalud,Sí,Sí,No,Sí,Colombia,ATACO,GAMEZA,55,1991-10-07,Protección,586,Sí,APROBADO
George,Flores,2010-12-06,(568)574-3899,89094876,smithkenneth@example.org,2024-06-30,Sí,Sí,Inpec,Sí,No,Sí,No,Colombia,CARTAGO,VIOTA,22,1971-09-17,N/A,1139,No,RECHAZADO
Lauren,Jones,2011-02-02,484.513.2647x57979,1754240287,gmendez@example.com,2022-05-18,Sí,No,Minsalud,Sí,Sí,No,No,Tayikistán,no aplica,no aplica,36,1993-11-06,Protección,824,Sí,RECHAZADO
Annette,Vasquez,2011-01-06,687.433.5678,2757704422,timothydavis@example.org,2021-04-16,No,Sí,Armada,Sí,Sí,No,No,Colombia,ACACIAS,Peque,57,1988-09-15,Colfondos,1130,No,APROBADO
Jennifer,Walsh,2009-10-26,469.614.1051x595,5485596035,paul67@example.org,NULL,Sí,Sí,Policía,Sí,No,Sí,Sí,Sudáfrica,no aplica,no aplica,46,1980-09-24,N/A,955,Sí,RECHAZADO
Patrick,Warner,2012-08-06,615.606.9982,4512421621,lynchjohn@example.org,NULL,Sí,Sí,Inpec,Sí,No,No,No,Colombia,SAN AGUSTIN,CHAMEZA,23,1986-05-27,Colfondos,941,No,RECHAZADO
James,Smith,2018-03-19,001-359-733-5958x6014,6257450299,yjenkins@example.org,NULL,No,Sí,Policía,No,No,Sí,Sí,Colombia,Santa Rosa de Osos,OLAYA HERRERA,21,1962-09-07,Colfondos,1013,Sí,APROBADO
Jerome,Mays,2005-05-27,001-893-988-1260,8382082195,salasjennifer@example.org,2023-05-19,No,No,Armada,No,No,Sí,No,Colombia,ORITO,T�mesis,37,1991-12-09,Provenir,819,No,EMBARGADO
Kelsey,Wagner,2016-09-19,+1-984-353-1429x0566,2490391051,sheppardmichele@example.org,NULL,No,No,Minsalud,Sí,Sí,Sí,Sí,Mónaco,no aplica,no aplica,24,1977-05-07,Provenir,961,Sí,EMBARGADO
Mark,Evans,2006-03-07,(513)804-1709x470,1568473956,jamesjessica@example.org,NULL,Sí,Sí,Policía,No,No,Sí,Sí,Colombia,POLONUEVO,NARIÑO,53,1962-09-13,Provenir,352,Sí,RECHAZADO
Kathryn,Lawrence,2011-11-12,(374)441-9355x906,8433202317,wandagibson@example.net,2021-09-20,No,No,Armada,No,No,No,Sí,Colombia,SAN ANDRES DE TUMACO,LOS CORDOBAS,33,2000-11-18,N/A,316,No,RECHAZADO
James,Smith,2012-11-23,625.942.2936,1437777611,russellangela@example.com,NULL,No,No,Minsalud,Sí,No,No,Sí,Colombia,CUMBITARA,SAN ESTANISLAO,21,1982-02-28,Protección,829,No,EMBARGADO
Steve,Wright,2020-10-09,+1-266-972-8919,54549392,oneallee@example.org,NULL,No,Sí,N/A,Sí,No,No,No,Colombia,INZA,VILLANUEVA,36,1960-08-29,N/A,301,Sí,APROBADO
Dana,Cole,2010-06-08,316.542.3094x18925,6788464001,hernandezlindsey@example.org,2024-03-05,Sí,Sí,Minsalud,No,No,Sí,Sí,Islas Turcas y Caicos,no aplica,no aplica,39,1977-02-10,Old Mutual,1042,Sí,RECHAZADO
David,Barron,2016-04-01,(735)435-1503x885,2679541949,wujennifer@example.org,NULL,No,No,Policía,Sí,Sí,No,No,Colombia,TIERRALTA,REPELON,65,1991-11-08,N/A,172,No,RECHAZADO
