Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
Michael,Waters,2014-08-02,+1-802-662-9050,3997257005,stephensdale@example.org,2024-08-18,No,No,Minsalud,No,No,No,No,Colombia,CAICEDONIA,LOPEZ,40,1968-06-17,Provenir,1007,Sí,RECHAZADO
Christopher,Russell,2009-09-26,310.797.4767,4466475962,gonzalezlisa@example.net,2024-01-21,No,No,Inpec,No,Sí,No,No,Bahamas,no aplica,no aplica,57,1970-12-18,Old Mutual,427,Sí,RECHAZADO
Cynthia,Thornton,2005-11-12,001-394-760-5329,6449245384,huntershelby@example.net,NULL,Sí,Sí,Minsalud,Sí,Sí,No,Sí,Colombia,PARAMO,San Juan de Urab�,44,1986-02-11,Colfondos,132,No,RECHAZADO
Kirsten,Hansen,2019-01-16,779.423.4102x86337,4984187563,schwartztaylor@example.org,NULL,Sí,Sí,Inpec,No,No,No,Sí,Colombia,IPIALES,JAMUNDI,61,1956-06-21,N/A,967,No,RECHAZADO
James,Rodriguez,2016-08-02,(906)830-8354,5027923082,bjones@example.net,2023-05-18,Sí,Sí,Minsalud,Sí,Sí,Sí,No,Colombia,PAYA,TULUA,68,1958-01-02,Protección,759,Sí,RECHAZADO
Holly,Pierce,2000-06-10,001-940-897-4668x01097,9093761671,nicole24@example.org,2024-11-04,No,Sí,Armada,Sí,No,Sí,No,Colombia,RIOSUCIO,ACHI,30,1991-04-26,N/A,579,No,RECHAZADO
Kristin,Warren,2015-02-27,7506662200,7613375011,lstevens@example.com,2023-10-17,Sí,No,Armada,No,No,No,No,Colombia,SAN BENITO ABAD,SAHAGUN,24,1987-12-05,Protección,573,No,RECHAZADO
Matthew,Soto,2004-03-28,+1-997-786-3128x14425,3187637916,fosterleah@example.com,2021-01-09,No,No,Minsalud,No,Sí,Sí,No,Colombia,SUPATA,VALLEDUPAR,20,1987-03-01,Provenir,1149,Sí,EMBARGADO
Jerry,Wells,2010-10-09,+1-379-551-7403x036,4036399613,andrew07@example.net,2021-08-01,No,No,N/A,Sí,No,No,No,Colombia,MOÑITOS,UBALA,18,1989-05-02,Colfondos,0,No,RECHAZADO
Elaine,Gibson,2024-09-13,001-898-581-7370x253,6366731667,caitlinchung@example.org,2024-05-10,No,No,Inpec,Sí,Sí,No,No,Colombia,HATO,EL CANTON DEL SAN PABLO,31,1986-05-09,Provenir,477,No,RECHAZADO
Alexis,Green,2000-02-11,(882)711-5802x834,9294269278,pthompson@example.org,NULL,No,Sí,Armada,No,No,Sí,No,Belice,no aplica,no aplica,26,2002-12-22,Colfondos,1131,No,APROBADO
Joshua,Franklin,2015-03-10,(273)323-4247,6653439118,parksgregory@example.com,2023-08-01,Sí,Sí,Policía,No,Sí,No,No,Bolivia,no aplica,no aplica,31,1965-04-15,Protección,806,Sí,RECHAZADO
Daniel,Dyer,2019-06-07,390.443.0870x3271,7671777422,lmitchell@example.net,2024-02-23,No,Sí,Mininterior,Sí,Sí,No,No,Colombia,SAN JOAQUIN,SABANA DE TORRES,32,1977-10-27,Old Mutual,71,Sí,RECHAZADO
John,Wagner,2023-11-21,+1-494-651-3071x282,590368463,williamsbradley@example.org,NULL,Sí,Sí,Policía,Sí,No,Sí,No,Colombia,SANTANA,SANTA CATALINA,50,1961-07-10,Old Mutual,483,No,RECHAZADO
April,Ryan,2023-10-26,+1-840-699-5751x510,9031773369,clopez@example.com,2020-12-14,Sí,No,Mininterior,Sí,Sí,Sí,Sí,Colombia,LOS CORDOBAS,Amalfi,18,1985-05-02,N/A,652,No,RECHAZADO
Austin,Moran,2007-01-24,+1-447-969-1200x7129,2013727151,utaylor@example.org,2020-07-07,Sí,No,Minsalud,Sí,Sí,No,Sí,Gabón,no aplica,no aplica,40,1959-09-12,Protección,870,Sí,RECHAZADO
Kevin,Miller,2014-06-05,618-595-4686,3201791139,gkline@example.org,NULL,Sí,No,N/A,Sí,No,Sí,Sí,Santa Lucía,no aplica,no aplica,52,1969-11-05,Colfondos,702,Sí,RECHAZADO
Adam,Sellers,2010-01-28,(427)493-4823,2502930920,kylemartinez@example.org,NULL,Sí,No,Armada,No,Sí,No,Sí,Colombia,PURACE,Abriaqu�,39,1959-05-12,Colfondos,137,No,RECHAZADO
Belinda,Case,2016-07-14,(749)216-0855,2199599068,chanson@example.net,2023-09-07,Sí,No,Mininterior,No,Sí,No,No,Colombia,UMBITA,PRADO,27,1995-06-22,Protección,351,Sí,RECHAZADO
Abigail,Perez,2012-03-03,930-815-5308x85364,2814949817,chrisschwartz@example.org,2020-09-10,Sí,Sí,Inpec,Sí,Sí,No,Sí,Colombia,Abriaqu�,CALIMA,56,1994-04-21,Old Mutual,883,No,RECHAZADO
Justin,Mathis,2001-04-04,(879)595-0848,9177058401,kellynelson@example.net,2022-06-16,No,No,Mininterior,Sí,No,No,No,Colombia,SAN MIGUEL,VENADILLO,23,2001-12-26,Provenir,479,Sí,APROBADO
Ann,Castillo,2024-01-16,001-587-238-3850,9942501254,jessicamorgan@example.com,NULL,No,Sí,N/A,No,Sí,Sí,No,Italia,no aplica,no aplica,62,1962-09-25,Colfondos,58,Sí,RECHAZADO
Daniel,Perez,2006-04-29,468-383-4731x3047,2371274513,ashley09@example.org,NULL,No,Sí,Armada,No,No,Sí,No,Colombia,BELEN,San Jos� de la Monta�a,33,1991-12-09,Provenir,642,Sí,APROBADO
Virginia,Soto,2022-04-18,001-562-600-1773x5145,1827997807,nicholscameron@example.net,NULL,No,No,Armada,Sí,Sí,No,Sí,Colombia,CLEMENCIA,San Francisco,27,1956-12-19,Provenir,204,No,RECHAZADO
Aaron,Mitchell,2011-03-02,818-623-0981x498,9533364976,bandrade@example.net,NULL,No,Sí,N/A,No,Sí,Sí,No,Colombia,SAN BERNARDO,NEIRA,23,1975-12-02,Old Mutual,684,No,EMBARGADO
Dawn,Foster,2006-10-18,001-589-234-5301x843,9930900819,kristen75@example.org,2022-04-11,No,Sí,Armada,No,Sí,Sí,No,Colombia,Anor�,LEJANIAS,32,1981-01-17,N/A,336,No,APROBADO
Caitlin,Morales,2012-03-21,3473007876,2787521272,hcox@example.net,NULL,No,Sí,Armada,No,No,Sí,Sí,Colombia,Salgar,SAN JOSE DEL FRAGUA,28,1955-10-11,Provenir,1108,No,APROBADO
Troy,French,2022-05-02,(479)697-8385x26251,3838370726,mary11@example.net,2024-03-09,No,Sí,Policía,No,No,Sí,No,Colombia,EL AGUILA,NUEVO COLON,68,1983-05-30,Colfondos,49,Sí,APROBADO
Christopher,Mullins,2007-01-29,200-284-2304x55180,5715401516,ronald38@example.org,NULL,No,Sí,Inpec,No,Sí,No,No,Arabia Saudita,no aplica,no aplica,18,1995-10-24,Colfondos,446,No,INHABILITADO
Martha,Harrison,2005-02-20,+1-714-433-7916x5979,7438528279,frenchderek@example.net,NULL,No,Sí,Inpec,Sí,Sí,No,Sí,Colombia,BUENAVISTA,LLORO,31,1997-01-24,Colfondos,659,Sí,APROBADO
Pamela,Nguyen,2001-09-11,472-879-3447,469892315,cdaniels@example.org,NULL,No,Sí,Mininterior,Sí,No,No,No,Israel,no aplica,no aplica,49,2000-11-24,N/A,24,Sí,RECHAZADO
Erica,Lyons,2002-05-26,(790)453-5473,4233823922,bwright@example.com,NULL,No,Sí,Mininterior,Sí,Sí,No,No,Colombia,BAGADO,MORELIA,34,1965-07-06,Old Mutual,523,Sí,RECHAZADO
Gina,Turner,2002-11-14,265-382-9769x2112,9905217161,otaylor@example.org,2019-12-05,No,Sí,Minsalud,No,Sí,No,No,Colombia,BOSCONIA,PUERTO COLOMBIA,26,1989-06-17,Protección,1027,Sí,APROBADO
