Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
Stephanie,Lopez,2021-04-14,+1-552-813-8161x38767,7466937007,jacksonsharon@example.net,2023-05-10,Sí,No,Policía,No,No,Sí,No,Colombia,SAN FELIPE,SANTA LUCIA,52,1992-10-12,Colfondos,643,Sí,RECHAZADO
Savannah,Rivera,2017-11-22,490.803.3665x91451,8775666567,ruben72@example.net,NULL,Sí,Sí,Mininterior,No,Sí,No,No,Colombia,ALVARADO,LA MESA,42,1978-09-17,N/A,676,No,RECHAZADO
Darren,Williams,2014-07-04,3779240089,445949210,cavila@example.net,NULL,Sí,No,Mininterior,Sí,No,Sí,Sí,Colombia,TORIBIO,TIQUISIO,26,1987-08-14,N/A,1087,No,RECHAZADO
Ronnie,Wright,2022-01-18,512-339-8423x3689,4420738323,opeterson@example.org,2023-10-19,No,Sí,Armada,No,Sí,No,Sí,Colombia,RICAURTE,SILOS,70,1964-02-26,Colfondos,490,No,APROBADO
Jacob,Golden,2016-05-27,348-601-4817,6145975566,gonzalezjeffrey@example.org,2024-02-23,No,No,Mininterior,No,No,No,Sí,Colombia,SAN EDUARDO,Angel�polis,56,1982-04-12,Provenir,18,No,RECHAZADO
William,Jackson,2009-06-30,901.358.1981x8626,4136981884,kmcfarland@example.net,2022-05-02,No,Sí,Minsalud,No,No,Sí,No,Colombia,GUADALUPE,SOTARA,38,1997-12-17,Colfondos,1064,No,APROBADO
Tammy,Mitchell,2003-09-29,+1-421-695-8154,4841329805,aperez@example.org,NULL,Sí,No,Armada,Sí,No,Sí,Sí,Reunión,no aplica,no aplica,26,1982-06-17,Old Mutual,1154,No,RECHAZADO
Tara,Young,2005-04-30,555-905-4103,3999020358,thompsonmeredith@example.net,NULL,Sí,Sí,Policía,Sí,Sí,No,Sí,Colombia,EL GUACAMAYO,ZARZAL,51,1961-12-29,Provenir,914,Sí,RECHAZADO
Susan,Johnston,2023-05-23,001-715-667-7067x553,3558026658,zimmermangregory@example.org,NULL,Sí,No,Minsalud,Sí,Sí,Sí,No,Colombia,CURUMANI,PUENTE NACIONAL,40,1966-03-04,N/A,651,No,RECHAZADO
Heather,Lee,2000-08-18,9706200869,7272932202,melanie21@example.org,NULL,Sí,Sí,Armada,Sí,No,Sí,No,Colombia,SAN CARLOS DE GUAROA,SAN CARLOS DE GUAROA,33,1958-08-30,Protección,1093,Sí,RECHAZADO
Steven,Smith,2021-03-13,694.820.3135x04483,3416026425,andrewjoseph@example.org,2022-07-03,Sí,Sí,Mininterior,No,Sí,Sí,Sí,Colombia,Eb�jico,SALDAÑA,50,1989-09-19,Colfondos,457,No,RECHAZADO
Kathleen,Ramirez,2002-02-27,205.732.2188x39928,8536788539,jonesthomas@example.net,NULL,No,Sí,Armada,Sí,No,No,No,Colombia,La Ceja,Amag�,49,1980-11-03,N/A,504,Sí,APROBADO
Vanessa,Lambert,2000-09-29,(360)944-0517x988,1205255750,darrellwalters@example.net,NULL,No,Sí,Inpec,No,No,Sí,Sí,Colombia,SARAVENA,BALBOA,34,1981-03-01,Provenir,397,No,APROBADO
Nicole,Weaver,2016-02-05,+1-937-710-5695,5979613572,smithrandall@example.net,2023-11-02,No,Sí,Inpec,Sí,No,Sí,Sí,Curazao,no aplica,no aplica,61,1971-03-14,N/A,407,No,APROBADO
Brett,Ford,2001-03-30,764.889.2434x400,2684942337,jwhite@example.net,NULL,Sí,Sí,Armada,No,No,Sí,No,Colombia,TOPAIPI,QUIBDO,49,1961-09-07,Provenir,344,Sí,RECHAZADO
Robert,Valenzuela,2015-11-28,(256)247-5544,4672510543,kathleen33@example.net,NULL,Sí,Sí,Inpec,Sí,No,No,Sí,Colombia,Nari�o,ANOLAIMA,18,2000-07-22,N/A,1119,No,RECHAZADO
Margaret,Patrick,2021-08-07,(788)206-6811x0377,3767040723,paultaylor@example.net,NULL,Sí,No,N/A,Sí,No,Sí,No,Colombia,VILLANUEVA,GALAPA,24,2006-08-08,Protección,312,No,RECHAZADO
Jesse,Sutton,2000-10-12,852.214.3692x38562,2604626132,ayalakaren@example.net,NULL,No,No,Policía,No,Sí,No,No,Colombia,FACATATIVA,LA PEDRERA,31,2002-02-03,Old Mutual,560,No,EMBARGADO
Sean,Holmes,2017-09-28,(950)418-8059x430,1865959509,hooverjoseph@example.net,2022-11-18,Sí,No,Inpec,No,No,Sí,Sí,Colombia,PUERTO BOYACA,Toledo,36,1994-12-23,Colfondos,533,Sí,RECHAZADO
Maureen,Vargas,2008-06-19,321-672-3052x272,9882629911,wfields@example.org,2023-05-23,Sí,No,Inpec,No,Sí,No,Sí,Colombia,SOLITA,MATANZA,28,1953-12-15,Colfondos,916,No,RECHAZADO
Ashley,Lopez,2022-12-31,+1-578-511-3328x592,5241620178,reynoldsmichelle@example.net,NULL,Sí,No,Policía,No,No,No,Sí,Colombia,LEGUIZAMO,SAN MIGUEL,54,1996-06-18,Colfondos,684,Sí,RECHAZADO
Nancy,Johnson,2021-06-29,+1-432-762-4051x73754,1550738770,chambersdaniel@example.net,2020-09-06,Sí,No,Armada,Sí,No,Sí,No,Colombia,SAN MARCOS,LA VEGA,18,1973-12-05,N/A,895,Sí,RECHAZADO
Brooke,Jackson,2006-06-10,6018077287,8887766982,mckinneyandrea@example.org,NULL,No,Sí,Mininterior,Sí,No,Sí,No,Colombia,TARAPACA,VERGARA,22,1969-03-10,Protección,820,Sí,RECHAZADO
Matthew,Richardson,2019-11-18,+1-263-381-7412x723,357163486,achoi@example.com,NULL,Sí,No,Minsalud,No,No,No,Sí,Bahrein,no aplica,no aplica,65,1977-10-04,Provenir,251,Sí,RECHAZADO
Penny,Rosales,2023-06-24,001-315-407-1832x643,1422216973,gfox@example.org,2023-08-28,No,No,Mininterior,No,No,Sí,Sí,Colombia,SAN MARTIN,SATIVASUR,24,1967-11-16,Protección,1059,No,EMBARGADO
Christopher,Hubbard,2023-03-04,821.782.7258x500,9463751667,villegasjessica@example.org,2023-07-28,No,No,Armada,Sí,No,No,No,Colombia,UMBITA,El Santuario,66,2002-12-01,Old Mutual,348,No,RECHAZADO
Jeffrey,Howard,2008-05-20,(940)215-6186x6293,3685517617,andersonzachary@example.com,2023-08-03,No,No,Mininterior,Sí,No,Sí,Sí,Colombia,URIBIA,ORITO,35,1956-10-19,N/A,1114,Sí,APROBADO
Kiara,Cooper,2019-05-18,001-389-444-6921x63298,1600707599,benjamin38@example.net,NULL,No,No,Armada,No,No,Sí,No,Colombia,RIOSUCIO,RONDON,70,1954-10-28,Colfondos,310,No,RECHAZADO
Raymond,Mccall,2020-02-14,202-466-1357x11004,2094082513,christopher66@example.net,2024-07-16,No,No,N/A,Sí,No,No,No,Colombia,SIMITI,PACHO,36,1971-03-22,N/A,764,No,RECHAZADO
Kevin,Davila,2001-05-03,001-261-762-5895x3728,5521613879,ymorales@example.net,2022-11-25,Sí,Sí,Inpec,No,Sí,No,No,El Salvador,no aplica,no aplica,20,1962-02-19,Colfondos,218,Sí,RECHAZADO
Todd,Martinez,2002-05-15,874.467.0512x043,5830396315,andre75@example.org,2021-04-17,Sí,No,Armada,Sí,No,No,No,Colombia,BOYACA,PIVIJAY,59,1974-08-02,Protección,102,No,RECHAZADO
James,King,2021-11-20,001-254-868-6558x243,320270704,jeanneliu@example.com,2024-05-27,Sí,Sí,Armada,No,Sí,Sí,No,República Centroafricana,no aplica,no aplica,18,1961-05-08,N/A,651,Sí,RECHAZADO
Jason,Diaz,2020-10-15,001-594-462-2368,7316455914,wjones@example.net,NULL,Sí,Sí,Policía,No,Sí,No,No,Colombia,MARSELLA,MIRAFLORES,20,1960-05-23,Colfondos,223,Sí,RECHAZADO
Melanie,Medina,2014-06-18,+1-472-979-2933x86522,2382255346,oconnortabitha@example.com,2021-09-08,Sí,Sí,N/A,Sí,No,No,No,Colombia,ARBOLEDA,VERSALLES,55,1997-08-21,Protección,190,No,RECHAZADO
Joshua,Hill,2002-05-26,952.510.4349x9597,1930867569,armstrongangela@example.org,NULL,No,No,Mininterior,No,Sí,Sí,Sí,Colombia,Alejandr�a,MORELIA,46,1955-01-23,N/A,623,No,RECHAZADO
James,Dean,2017-06-26,341.871.0313x61972,7366113536,bobrien@example.com,NULL,Sí,No,Minsalud,Sí,Sí,Sí,Sí,Colombia,PAPUNAUA,CUCUTA,43,1994-08-22,N/A,378,Sí,RECHAZADO
Alyssa,Rowe,2008-05-08,391.783.3164,4768120338,judy66@example.org,2024-03-17,No,Sí,Inpec,No,No,Sí,No,Colombia,CAPITANEJO,G�mez Plata,34,1971-04-26,Old Mutual,57,Sí,APROBADO
Cathy,Norton,2015-04-20,768.707.6577,5676472342,edwardacosta@example.com,2024-02-13,No,Sí,Armada,No,Sí,Sí,Sí,Colombia,SANDONA,SOATA,32,1968-07-23,Old Mutual,369,No,APROBADO
Brandi,Kirk,2019-03-21,240.903.8383,3289017103,lgarcia@example.org,2020-08-21,No,No,Minsalud,Sí,No,No,No,Colombia,TAUSA,REPELON,51,1966-08-03,Protección,475,Sí,APROBADO
Julie,Smith,2011-08-02,(867)576-8418x261,7587448248,douglascantu@example.com,2021-12-21,Sí,No,Inpec,No,No,No,No,Colombia,SAN FELIPE,POLICARPA,63,1983-01-02,Protección,1108,Sí,RECHAZADO
David,Brooks,2004-06-15,+1-622-761-5722,3494307561,morganstephanie@example.com,NULL,No,No,Mininterior,Sí,Sí,No,Sí,Namibia,no aplica,no aplica,51,1974-01-21,Colfondos,954,Sí,EMBARGADO
