Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
Natalie,Carter,2019-10-07,(421)795-6412,7296301359,leslie17@example.com,2023-06-28,No,No,N/A,Sí,No,Sí,No,Colombia,MORROA,SUAREZ,29,1981-08-26,Provenir,945,Sí,EMBARGADO
Gregory,Ferrell,2024-06-12,290-660-5353x7895,9598953977,tristan93@example.org,NULL,No,No,N/A,No,No,No,Sí,Colombia,GUAYATA,MALAGA,20,1959-04-27,Provenir,773,Sí,APROBADO
John,Andrade,2003-09-16,001-268-850-0936x22281,8873991692,qhayes@example.org,2023-06-21,Sí,No,N/A,No,No,No,Sí,Colombia,MARIQUITA,HOBO,63,1981-12-19,Colfondos,945,Sí,RECHAZADO
Patricia,Cross,2013-05-28,001-229-798-6158x8861,3965507587,osanchez@example.com,NULL,No,Sí,Armada,Sí,Sí,Sí,Sí,Kenia,no aplica,no aplica,27,2003-01-16,Protección,996,No,APROBADO
Eric,Carpenter,2020-02-01,001-531-224-6687x39680,8835590179,frank83@example.com,2024-07-16,No,Sí,Policía,No,Sí,Sí,No,Grecia,no aplica,no aplica,45,1965-12-01,N/A,679,Sí,RECHAZADO
Michael,Macias,2000-06-24,001-937-306-2052x231,6259701671,ronaldtucker@example.com,NULL,Sí,Sí,Mininterior,No,Sí,Sí,No,Colombia,SANTA BARBARA,GUARANDA,27,1979-07-09,Old Mutual,842,No,RECHAZADO
Anna,Mcgee,2002-12-21,984-397-7431,4748497661,leslie76@example.net,NULL,Sí,Sí,Policía,Sí,No,No,Sí,Colombia,MOTAVITA,CAJAMARCA,23,1962-04-29,Colfondos,1022,Sí,RECHAZADO
George,Reed,2009-06-27,001-276-574-5324x8692,3281885161,amoore@example.org,2023-12-04,Sí,No,N/A,Sí,No,No,Sí,Colombia,SUCRE,Caldas,58,1991-05-05,Provenir,670,No,RECHAZADO
Stacy,Miller,2010-11-17,589.512.2028x869,9929058099,danny77@example.org,NULL,No,Sí,Armada,Sí,No,No,No,Colombia,Yarumal,Dabeiba,65,1971-05-19,Protección,1048,Sí,APROBADO
John,Huff,2005-12-10,389.845.4543x44414,9712299156,floresnancy@example.org,NULL,Sí,No,Armada,No,No,No,No,Colombia,NATAGAIMA,MONTELIBANO,60,1961-04-28,Colfondos,1154,Sí,RECHAZADO
Michael,Werner,2006-11-04,629-879-2836x017,5214737888,meyercaitlyn@example.org,2022-03-08,Sí,No,Armada,Sí,No,Sí,No,Colombia,EL TAMBO,CALDAS,56,1989-07-14,Provenir,929,No,RECHAZADO
Melissa,Moore,2012-10-20,4057093752,4283043282,matthew56@example.com,NULL,No,No,Minsalud,Sí,No,No,Sí,Colombia,SAN JACINTO DEL CAUCA,OSPINA,27,1983-05-29,N/A,95,No,RECHAZADO
Taylor,Goodwin,2023-07-09,(686)966-5800x0059,925427579,zadams@example.net,2021-10-07,Sí,Sí,Inpec,Sí,No,No,Sí,Nicaragua,no aplica,no aplica,22,1963-09-18,Provenir,274,Sí,RECHAZADO
Kelsey,Harris,2006-12-07,468.974.3541x5986,4307082872,potterzachary@example.com,NULL,No,Sí,Armada,No,No,Sí,No,Colombia,PLANETA RICA,Puerto Berr�o,47,1991-08-06,Protección,1141,No,APROBADO
Sara,Atkinson,2018-05-12,(915)651-4720,7360834276,dfleming@example.com,NULL,No,Sí,Armada,Sí,No,No,No,Colombia,BUENOS AIRES,TAURAMENA,29,2005-01-25,Old Mutual,334,No,APROBADO
Alicia,Phillips,2009-02-20,(435)897-0439x5076,981563532,christopher34@example.org,NULL,No,No,Mininterior,Sí,Sí,No,Sí,Colombia,Caramanta,CONVENCION,21,1995-02-27,Colfondos,575,Sí,EMBARGADO
Scott,Kelley,2007-12-09,(810)747-9239,4250714299,michaeljimenez@example.net,2021-12-30,No,Sí,N/A,No,No,Sí,No,Colombia,OVEJAS,COPER,53,1968-11-26,Colfondos,832,Sí,EMBARGADO
Alex,Miller,2009-06-27,(232)495-2509,9197258341,maria26@example.org,2024-08-06,Sí,Sí,Policía,No,No,No,Sí,Líbano,no aplica,no aplica,34,1962-02-15,Provenir,103,Sí,RECHAZADO
Melissa,Rodriguez,2017-10-13,001-689-243-7021x648,2957274357,melissablair@example.com,NULL,Sí,No,Mininterior,Sí,Sí,Sí,Sí,Uruguay,no aplica,no aplica,61,1963-01-05,N/A,827,No,RECHAZADO
Betty,Russell,2009-05-22,+1-915-325-1189x5820,7267299436,karenjenkins@example.com,NULL,No,No,Inpec,No,Sí,Sí,Sí,Colombia,CASABIANCA,PEDRAZA,61,2005-11-15,Protección,762,Sí,RECHAZADO
Jamie,Lopez,2009-12-11,847-335-0150x8406,9555103049,tarayoung@example.net,2024-05-15,No,No,Inpec,No,Sí,No,No,Colombia,SOPLAVIENTO,COGUA,41,1969-09-04,Colfondos,467,Sí,RECHAZADO
