Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
Lauren,Turner,2024-11-10,225.701.6610,379197435,talexander@example.net,2020-02-25,Sí,No,N/A,Sí,No,Sí,Sí,Colombia,SAN JUANITO,TAMARA,64,1962-06-12,Old Mutual,761,No,RECHAZADO
Ricardo,Nolan,2020-01-13,001-208-905-8562,9399441190,riveravictor@example.com,2024-09-13,No,No,Mininterior,No,No,No,Sí,Colombia,Caramanta,TERUEL,34,1981-01-10,Old Mutual,788,No,RECHAZADO
Jason,Greer,2009-06-20,622-765-4807x4677,9760121037,jonathan93@example.com,2022-06-16,Sí,No,Minsalud,No,Sí,No,No,Colombia,PUERTO LOPEZ,Buritic�,33,1974-03-12,Old Mutual,681,No,RECHAZADO
Lisa,Neal,2001-05-22,354.515.2249x9579,6495542184,sbrown@example.com,2022-02-27,No,Sí,Armada,No,Sí,Sí,Sí,Colombia,ANOLAIMA,BUENAVISTA,44,1988-04-08,Provenir,836,No,APROBADO
Julia,Baker,2007-07-23,001-388-444-0913,344843491,lalexander@example.net,2022-10-12,No,Sí,Minsalud,No,Sí,Sí,Sí,Colombia,SAN EDUARDO,TENERIFE,22,1993-05-13,Colfondos,969,Sí,APROBADO
Alicia,Cortez,2022-09-13,(816)421-1705x825,745435291,jerrywhite@example.net,NULL,No,Sí,N/A,No,No,Sí,Sí,Colombia,LEGUIZAMO,JURADO,26,1995-01-04,Colfondos,1157,No,EMBARGADO
Wesley,Thomas,2017-06-05,203-780-1342x793,4417683138,millerjohn@example.org,2021-10-08,Sí,Sí,Minsalud,No,Sí,No,No,Colombia,GUACA,PIJAO,54,1969-07-27,Colfondos,439,No,RECHAZADO
Elizabeth,Hendricks,2022-11-12,(916)521-0804,1197941368,usanchez@example.com,NULL,No,Sí,N/A,Sí,No,Sí,Sí,Polonia,no aplica,no aplica,18,1986-06-07,Colfondos,1013,No,EMBARGADO
Christina,Gardner,2008-06-08,954-994-1982x30753,4555566755,browningmatthew@example.com,NULL,Sí,No,Minsalud,No,No,No,No,Filipinas,no aplica,no aplica,43,2001-04-30,Protección,517,Sí,RECHAZADO
Kelli,Robles,2015-05-21,(487)639-9501x15525,2507996476,hgarcia@example.org,NULL,Sí,No,Armada,Sí,Sí,No,No,Colombia,PUERTO PARRA,ORITO,26,1990-05-19,Provenir,1117,Sí,RECHAZADO
