Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
Tammy,Livingston,2012-11-19,(339)378-9151x8689,1299839803,jeffrey93@example.org,2021-11-26,No,Sí,Inpec,No,Sí,Sí,No,Colombia,CALARCA,SANTA SOFIA,41,1982-03-26,Colfondos,497,No,APROBADO
Spencer,Wolfe,2005-09-17,(389)359-5471,5730963431,zachary35@example.com,2021-07-15,Sí,No,Inpec,Sí,No,No,No,Colombia,CHITAGA,GUAYABETAL,35,2004-08-10,Provenir,362,No,RECHAZADO
Christina,Baker,2017-11-21,(341)615-5918,5468570815,hbrown@example.com,NULL,No,Sí,Inpec,Sí,Sí,No,No,Colombia,PAIPA,CHAMEZA,43,1996-10-16,Old Mutual,566,Sí,INHABILITADO
Zachary,Turner,2018-06-06,(438)892-1422x3566,859444856,juarezjames@example.com,NULL,Sí,Sí,Inpec,Sí,No,Sí,No,Colombia,MELGAR,TOTORO,44,1980-02-14,Provenir,92,No,RECHAZADO
Glen,Mason,2000-11-19,370-421-6561x759,5045129368,jasongonzalez@example.com,2023-09-19,No,Sí,Policía,No,No,No,Sí,Colombia,CHIPATA,BARRANCABERMEJA,43,1986-07-25,Old Mutual,997,No,APROBADO
Gregory,Simon,2002-06-05,+1-859-649-0074,3418294833,morgansherry@example.com,NULL,No,Sí,Policía,No,No,Sí,No,Colombia,SARAVENA,ARENAL,18,1995-07-17,N/A,850,No,APROBADO
Sierra,Holt,2022-09-08,+1-385-514-1521x147,5322175242,briggsmelissa@example.org,NULL,No,Sí,N/A,No,No,No,No,Colombia,YACUANQUER,SILVANIA,45,1996-05-21,Protección,515,No,RECHAZADO
Matthew,Miller,2010-05-07,683-791-5139x97808,3803621916,david48@example.org,2020-09-02,Sí,Sí,Inpec,No,Sí,No,Sí,Colombia,EL PEÑON,SAN AGUSTIN,20,2003-06-06,Old Mutual,208,Sí,RECHAZADO
Christian,Gross,2022-12-04,316-692-3253x877,3343728129,slee@example.net,2022-03-19,No,Sí,Minsalud,No,No,Sí,Sí,Colombia,PUEBLO BELLO,BUCARASICA,53,1977-09-03,Old Mutual,776,Sí,APROBADO
Wesley,Martinez,2015-09-09,(324)716-4073,2355929935,ochristensen@example.net,2024-01-30,Sí,No,Minsalud,No,Sí,No,Sí,Colombia,LA MERCED,COLON,49,1972-11-30,Old Mutual,54,Sí,RECHAZADO
Chelsea,Garner,2011-07-15,681-391-1473,1606691573,xknight@example.org,2024-08-05,Sí,Sí,Armada,Sí,No,No,Sí,Colombia,COROZAL,SAN ESTANISLAO,26,1967-07-23,Provenir,700,No,RECHAZADO
Sean,Tanner,2003-08-04,717-870-7117x45494,8411786835,owenstrevor@example.net,2023-12-03,No,No,Inpec,Sí,No,No,No,Colombia,SIACHOQUE,CIENAGA,46,1972-02-21,Provenir,715,No,RECHAZADO
Andre,Robinson,2002-01-28,+1-966-241-7503,7394419805,yvonne91@example.com,NULL,No,No,Minsalud,Sí,No,No,No,Colombia,SAN BERNARDO,ALMAGUER,58,1969-12-07,N/A,1085,Sí,RECHAZADO
Ryan,Cortez,2007-12-12,+1-410-638-5044,4076976111,williamrosario@example.com,2022-02-09,Sí,Sí,Minsalud,No,No,No,Sí,Colombia,MOMPOS,AIPE,44,2000-08-05,N/A,989,Sí,RECHAZADO
Jonathon,James,2011-01-01,001-327-646-6300,3633831830,zrivera@example.org,NULL,No,Sí,Inpec,No,No,No,Sí,Colombia,CHARTA,SANTA ROSALIA,68,2001-07-26,Old Mutual,666,No,APROBADO
John,Cisneros,2019-02-01,+1-756-948-3127,6065417718,tarabailey@example.org,NULL,No,No,Armada,Sí,No,No,No,Colombia,MALAGA,ARENAL,50,1996-11-23,Protección,374,Sí,APROBADO
Austin,Sanders,2000-12-19,7598348065,5665140529,websterjose@example.net,NULL,Sí,No,Mininterior,Sí,No,Sí,Sí,Colombia,ARATOCA,CALAMAR,20,1989-08-22,Colfondos,12,Sí,RECHAZADO
Michael,Gordon,2013-11-20,+1-447-350-2301,7187290272,jennifergarcia@example.net,2024-04-15,No,Sí,N/A,Sí,Sí,No,Sí,Colombia,MANAURE,LA PEÑA,19,1994-01-11,Old Mutual,979,No,EMBARGADO
Benjamin,Mcmillan,2009-10-05,(957)618-6904,9581423002,courtney50@example.org,2021-12-01,Sí,No,Inpec,Sí,Sí,Sí,Sí,Colombia,BOYACA,CUMARAL,34,1983-07-03,Colfondos,153,No,RECHAZADO
Natalie,Carter,2023-04-09,(344)649-2170x32356,611828310,frank99@example.org,2022-02-05,No,Sí,Inpec,Sí,No,Sí,Sí,Colombia,EL CAIRO,ATRATO,47,1974-05-02,Provenir,148,Sí,APROBADO
Jane,Johnson,2013-06-16,4765855617,2135690617,wesleyswanson@example.net,NULL,No,Sí,Minsalud,No,No,No,Sí,Colombia,YAGUARA,GUAMO,43,1961-04-14,Old Mutual,524,Sí,APROBADO
Michael,Johns,2014-01-31,768.980.3570x0716,2279067051,dquinn@example.com,2023-08-13,Sí,No,Policía,No,No,No,Sí,Colombia,CHINCHINA,SAN JUAN DE ARAMA,49,1987-06-18,Colfondos,925,No,RECHAZADO
Brittany,Sampson,2022-02-13,411-945-6060,7270109128,williamsleslie@example.com,NULL,Sí,Sí,Policía,Sí,Sí,Sí,Sí,Corea del Norte,no aplica,no aplica,47,1969-08-13,Old Mutual,233,No,RECHAZADO
Gina,Kane,2007-02-15,5613426896,2936005835,mariogomez@example.net,2024-04-11,No,No,N/A,Sí,No,Sí,No,Colombia,Girardota,CHARALA,65,1961-06-03,Provenir,760,No,RECHAZADO
Jennifer,Jackson,2011-12-23,001-384-368-8758x660,6756079524,kevincastillo@example.net,NULL,No,No,N/A,No,Sí,Sí,Sí,Colombia,SANTO TOMAS,HATO,30,1981-12-06,Protección,618,No,EMBARGADO
