Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
Paul,Hardin,2017-01-22,812.770.4895x501,4633445959,kwest@example.com,2021-11-28,Sí,No,Armada,No,Sí,No,No,Anguila,no aplica,no aplica,41,1990-12-15,Colfondos,1006,No,RECHAZADO
Elizabeth,Schmidt,2020-12-20,290.660.3616x651,1387711924,janice74@example.net,NULL,No,No,Inpec,No,No,No,No,Colombia,AGUA DE DIOS,TASCO,61,1999-06-06,Protección,1107,Sí,RECHAZADO
Susan,Cooper,2019-12-28,(210)679-1314,9950675804,ssmith@example.net,2022-06-23,Sí,No,Inpec,Sí,No,No,No,Colombia,GsICAN,VILLA DE LEYVA,30,1985-12-20,Provenir,984,No,RECHAZADO
Alexis,Santos,2018-07-22,+1-811-733-5284x60934,1852583558,ahernandez@example.net,NULL,Sí,No,Policía,Sí,No,No,Sí,Colombia,HACARI,SAN JUANITO,40,1965-03-30,Provenir,599,No,RECHAZADO
Dawn,Murphy,2008-07-18,001-434-376-6568x6918,5022158665,loriabbott@example.org,NULL,No,Sí,Policía,No,No,No,Sí,Colombia,CAMPO DE LA CRUZ,SOCOTA,37,1982-03-29,N/A,1081,No,APROBADO
Nicholas,Boyd,2021-09-02,5695434247,2276516445,hallbrian@example.net,NULL,No,Sí,Armada,No,Sí,Sí,No,Colombia,CIENAGA,Carmen de Viboral,21,1966-04-17,Provenir,766,No,APROBADO
Steven,Duarte,2016-01-29,7288247267,4784819251,denise46@example.net,NULL,No,No,Mininterior,No,No,No,Sí,Colombia,COVARACHIA,Tarso,20,2006-04-12,Protección,1124,Sí,EMBARGADO
Jeffrey,Murphy,2016-07-14,934.214.5558x73509,6810600111,davidescobar@example.com,NULL,Sí,No,Policía,Sí,No,No,Sí,Colombia,VILLAGOMEZ,BETEITIVA,33,1969-03-17,Protección,79,Sí,RECHAZADO
Mark,Wilson,2005-11-02,744-409-6212,2032693789,romerodaniel@example.org,NULL,No,No,Minsalud,No,Sí,Sí,No,Colombia,TABIO,GUATEQUE,63,1957-02-16,Protección,997,No,RECHAZADO
Debra,Sawyer,2011-04-14,921-730-4103,5709353587,whitestephanie@example.org,2021-05-16,Sí,No,Inpec,No,Sí,No,No,Puerto Rico,no aplica,no aplica,64,1995-04-30,N/A,309,Sí,RECHAZADO
Stephen,Carter,2019-05-15,+1-262-349-6218x4810,3600424325,thomasjessica@example.com,NULL,Sí,No,Mininterior,Sí,No,No,No,Colombia,COMBITA,COVEÑAS,18,1986-09-25,Colfondos,1186,No,RECHAZADO
Jason,Rodriguez,2022-10-16,2806236676,8286376293,millerelizabeth@example.org,NULL,Sí,Sí,Inpec,Sí,Sí,Sí,Sí,Colombia,PONEDERA,PUERTO GUZMAN,22,1993-01-20,N/A,917,No,RECHAZADO
Eric,Callahan,2000-03-07,790.539.0139,7800290580,aaron72@example.org,NULL,No,No,N/A,Sí,No,No,No,Tuvalu,no aplica,no aplica,43,1981-09-21,Colfondos,744,Sí,EMBARGADO
Renee,Leonard,2011-12-07,364-872-8289x0807,2000069709,david45@example.com,NULL,Sí,No,Armada,Sí,No,No,Sí,Colombia,SAN ANDRES,VELEZ,27,1997-07-31,N/A,113,No,RECHAZADO
Daniel,Solis,2018-12-07,(968)774-8237,2619053141,davidturner@example.com,NULL,No,No,Armada,No,Sí,No,No,Colombia,OVEJAS,Andes,66,1961-11-08,Protección,90,Sí,RECHAZADO
Timothy,Nicholson,2006-12-05,716-682-1297x8668,8887072458,johnnynolan@example.net,NULL,Sí,Sí,Minsalud,Sí,No,No,No,Colombia,GALERAS,Argelia,18,1994-01-23,Old Mutual,1045,No,RECHAZADO
Andrew,Sanders,2019-12-18,301.984.2146x95617,4477704035,rebecca42@example.net,NULL,No,No,Armada,No,No,No,No,Colombia,SAN LUIS DE GACENO,GUACHUCAL,35,1962-06-30,N/A,178,Sí,APROBADO
Jasmine,Snow,2024-05-08,001-898-798-2809x32763,5803533287,joe48@example.net,NULL,No,Sí,Inpec,Sí,Sí,Sí,Sí,Colombia,SARDINATA,BITUIMA,40,1962-09-05,Old Mutual,459,No,APROBADO
Chase,Riley,2008-12-11,001-993-605-6123x15181,3087986587,james77@example.org,NULL,No,Sí,Armada,No,Sí,Sí,No,Colombia,MOMIL,MEDIO ATRATO,24,1954-04-17,Old Mutual,276,Sí,APROBADO
Natasha,Thompson,2023-08-08,+1-541-845-9008x6380,948586545,kcochran@example.org,NULL,No,No,Mininterior,Sí,No,No,No,Colombia,LA VEGA,EL DORADO,36,1991-12-22,Provenir,982,Sí,EMBARGADO
Breanna,Ellis,2021-01-31,001-795-927-9869,8410035700,matthewpeters@example.net,NULL,Sí,No,Mininterior,No,No,No,No,Colombia,MESETAS,Angostura,34,1984-07-17,N/A,842,No,RECHAZADO
Mandy,Leon,2004-10-28,901-310-8475,4115471975,robertjames@example.com,NULL,No,Sí,N/A,No,Sí,Sí,Sí,Colombia,NIMAIMA,ACHI,37,1978-01-05,Protección,1040,No,EMBARGADO
