Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
Dean,Harper,2018-07-01,374-549-9085x625,8638615197,xspence@example.com,2021-06-28,Sí,Sí,Inpec,No,No,Sí,No,Colombia,CIENAGA DE ORO,CHARTA,22,1966-10-22,Provenir,875,No,RECHAZADO
Kristie,Griffin,2002-06-02,(467)704-8664,3860873599,krista10@example.com,NULL,No,Sí,Mininterior,Sí,No,No,No,Colombia,El Santuario,Ituango,56,1966-04-01,N/A,695,No,RECHAZADO
Christopher,Johns,2009-11-09,(705)913-2287,8650085144,phill@example.org,NULL,Sí,No,Mininterior,Sí,No,No,Sí,Birmania,no aplica,no aplica,45,1971-02-12,Provenir,10,No,RECHAZADO
Stephanie,Pierce,2003-04-16,236.437.8711x08005,4495897791,judithpotter@example.org,NULL,No,Sí,Policía,Sí,Sí,No,No,Colombia,MANAURE,LOS ANDES,50,1993-11-26,N/A,336,No,APROBADO
Cindy,Hancock,2019-06-20,279.911.6605x8848,5488619175,iwalker@example.com,2024-01-10,Sí,Sí,N/A,Sí,Sí,Sí,Sí,Colombia,GUATAVITA,EL RETORNO,33,1985-02-02,Provenir,778,No,RECHAZADO
Christopher,Carrillo,2023-01-05,001-417-245-2258x29558,3076890971,freemanmary@example.net,2020-05-18,No,No,Minsalud,Sí,Sí,No,Sí,Colombia,COELLO,LOS PATIOS,31,1975-11-28,Colfondos,829,Sí,EMBARGADO
Heather,White,2012-09-15,932-439-8118x90362,3074838399,travis77@example.com,NULL,No,No,Inpec,Sí,Sí,Sí,No,Colombia,CHISCAS,Bello,24,1983-10-06,N/A,210,Sí,APROBADO
Chad,Shepard,2003-04-15,3456954235,1801266182,cunninghamjonathan@example.net,NULL,No,No,Mininterior,Sí,No,No,No,Colombia,SARAVENA,PUERTO SANTANDER,56,1960-09-15,Provenir,292,Sí,RECHAZADO
Erica,Johnson,2022-03-15,(369)468-6406,1035425958,ogoodman@example.com,NULL,No,Sí,Policía,No,No,Sí,No,Colombia,Liborina,LA TEBAIDA,70,1989-11-08,Provenir,1114,No,APROBADO
Joshua,Patrick,2011-09-21,933.719.9084x462,5067421622,bmonroe@example.org,NULL,Sí,Sí,Armada,No,No,Sí,No,Reino Unido,no aplica,no aplica,24,1973-05-19,Old Mutual,78,No,RECHAZADO
Yolanda,Phillips,2009-11-26,+1-914-629-9885x3784,6135640115,randall83@example.org,2022-12-04,Sí,Sí,Policía,Sí,Sí,No,Sí,Colombia,Giraldo,CHINACOTA,56,1969-05-22,N/A,1053,No,RECHAZADO
Terri,Frazier,2000-03-23,463.780.2152,1633152931,iwong@example.org,2023-01-06,No,Sí,Inpec,No,Sí,Sí,Sí,Colombia,COVEÑAS,COELLO,46,1961-08-19,Protección,1106,No,APROBADO
Shannon,Knight,2001-09-12,001-512-701-7574x79061,1109089751,lewismary@example.com,2024-05-27,No,Sí,Policía,Sí,No,No,No,Colombia,SURATA,EL COPEY,58,1986-01-29,Old Mutual,586,Sí,RECHAZADO
Steven,Walker,2015-02-10,+1-968-405-2867x090,9256562181,adavis@example.net,NULL,No,Sí,Mininterior,Sí,No,Sí,Sí,Colombia,DIBULLA,VENADILLO,20,1998-06-07,Provenir,104,Sí,RECHAZADO
David,Walsh,2010-07-11,985.845.6994x7009,5820319944,xgonzalez@example.org,NULL,Sí,Sí,Armada,Sí,Sí,No,No,Guayana Francesa,no aplica,no aplica,69,1986-01-23,Old Mutual,187,Sí,RECHAZADO
