Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
Mary,Padilla,2006-06-24,(425)802-6263x1610,6566269545,heather34@example.net,NULL,Sí,Sí,Minsalud,Sí,Sí,No,No,Colombia,SAN VICENTE DE CHUCURI,FLORENCIA,28,1992-01-15,N/A,449,Sí,RECHAZADO
Alexander,Valdez,2003-06-10,4992832531,4947065960,lauraallen@example.com,NULL,Sí,No,Armada,Sí,Sí,Sí,No,Colombia,SAN GIL,PIEDECUESTA,40,1969-02-24,N/A,963,Sí,RECHAZADO
Lisa,Young,2024-05-04,508-264-4215x30408,6351312505,abrown@example.org,2021-12-05,Sí,Sí,Inpec,Sí,No,Sí,Sí,Colombia,JUAN DE ACOSTA,RICAURTE,48,1964-04-23,Colfondos,1119,No,RECHAZADO
Tyler,Martinez,2001-02-27,+1-935-732-3184x152,2321747175,evanstami@example.org,2023-01-16,Sí,Sí,Policía,No,Sí,Sí,Sí,Colombia,TEORAMA,ORTEGA,37,1958-06-12,Protección,911,Sí,RECHAZADO
Jason,Ritter,2003-10-10,+1-231-724-9423x39877,317249877,mcameron@example.net,NULL,Sí,No,Armada,Sí,No,No,No,Mozambique,no aplica,no aplica,18,1980-09-16,Old Mutual,202,Sí,RECHAZADO
Marc,Cannon,2019-10-21,342-936-9671x4126,4639659315,yvargas@example.org,2020-09-07,No,No,Policía,No,Sí,Sí,No,Colombia,SILVIA,DUITAMA,41,1974-04-28,Protección,413,No,RECHAZADO
Dylan,Williams,2011-02-24,(429)414-5586x176,7309209810,erin64@example.org,2022-02-04,Sí,Sí,Inpec,No,Sí,Sí,No,Colombia,DUITAMA,MALLAMA,57,1979-05-23,N/A,427,No,RECHAZADO
Paul,Miller,2006-10-15,(528)565-8098,7240989715,lfrancis@example.net,NULL,Sí,Sí,Mininterior,No,No,No,Sí,Colombia,TAUSA,Alejandr�a,45,1987-06-27,Old Mutual,766,No,RECHAZADO
John,Mcintyre,2022-09-08,(217)515-3825x11342,3528770931,jeffrey71@example.net,NULL,No,No,N/A,No,No,No,Sí,Colombia,MEDIO ATRATO,SAN JOSE DE MIRANDA,65,1993-06-28,N/A,1179,Sí,RECHAZADO
Johnny,Hayes,2017-03-17,278.449.6768x3594,1846522412,johndoyle@example.com,NULL,No,No,Policía,No,Sí,No,No,Colombia,SAN FRANCISCO,APIA,60,1965-09-14,Old Mutual,1030,Sí,RECHAZADO
William,Henry,2020-02-02,001-728-810-9552x7864,2833298209,kmartinez@example.net,2022-03-26,Sí,No,Mininterior,No,Sí,Sí,No,Colombia,IPIALES,BARBACOAS,55,1963-12-06,N/A,783,No,RECHAZADO
Katherine,Berry,2023-05-15,(699)467-3772x58211,9962138664,zstone@example.org,NULL,No,Sí,Policía,Sí,No,No,No,Colombia,Carepa,San Juan de Urab�,46,1981-08-22,Old Mutual,554,Sí,APROBADO
Eugene,Meadows,2009-07-23,6894954411,5784686692,ohughes@example.net,NULL,No,No,N/A,Sí,Sí,No,No,Colombia,CHIQUIZA,VENADILLO,28,1988-05-08,Protección,1199,No,EMBARGADO
David,Ferguson,2021-07-08,(243)661-4583,9416943744,jenniferbryant@example.org,2022-05-04,Sí,No,Mininterior,Sí,No,Sí,No,Tunez,no aplica,no aplica,45,1976-07-08,Provenir,1008,Sí,RECHAZADO
Gregory,Michael,2000-07-11,842-382-7494x76092,9456722445,sbates@example.com,2024-10-11,No,Sí,Inpec,No,Sí,No,No,Colombia,SALAMINA,URIBIA,53,1970-03-30,Provenir,423,Sí,RECHAZADO
Glenn,Snow,2006-10-15,(401)331-7175,9933799689,meganhall@example.org,2024-07-31,No,No,N/A,No,No,Sí,No,Colombia,SURATA,PAEZ,66,1988-01-20,Protección,440,No,RECHAZADO
Kathryn,Fletcher,2006-05-07,778-262-0548,36462872,matthew53@example.org,NULL,No,No,Policía,No,Sí,No,No,Colombia,Copacabana,ARMERO,59,1981-05-20,Protección,256,No,RECHAZADO
Jessica,Banks,2000-07-09,(543)711-1311x5673,4280069,wreyes@example.net,NULL,No,Sí,Policía,Sí,No,Sí,Sí,Colombia,LOS PALMITOS,TOGsI,39,1980-11-29,Provenir,969,No,APROBADO
Ronald,Cummings,2003-11-30,001-284-782-5378x283,7209921628,marcusmitchell@example.net,NULL,No,Sí,Policía,No,No,No,No,Colombia,Vig�a del Fuerte,GRANADA,47,1955-06-22,N/A,993,No,APROBADO
Kevin,Allen,2009-05-07,553-469-7898x61319,9380729524,ureed@example.com,NULL,Sí,No,Armada,No,No,Sí,Sí,Guyana,no aplica,no aplica,69,1981-11-12,N/A,237,No,RECHAZADO
Patricia,Campos,2004-09-12,(466)782-7016x058,5979511311,seanwalton@example.net,2020-05-14,Sí,Sí,N/A,No,Sí,No,No,Colombia,ZIPACON,ALBANIA,41,2005-01-13,Provenir,170,No,RECHAZADO
Rebekah,Mckenzie,2010-08-05,(460)965-0484,5318304751,darren76@example.net,2023-11-10,No,Sí,Inpec,No,Sí,No,No,Colombia,EL ROSARIO,ROVIRA,34,2004-07-24,Old Mutual,809,Sí,INHABILITADO
Alan,Ponce,2011-04-19,511.235.3294x1332,7069690522,jamespreston@example.net,2022-11-08,Sí,Sí,Mininterior,No,Sí,Sí,No,Colombia,GUAITARILLA,PUERTO ESCONDIDO,51,1963-11-15,Provenir,1138,No,RECHAZADO
Michelle,Miller,2018-07-29,701.647.8089x54016,5701936108,carrieharper@example.com,2024-05-24,No,Sí,Minsalud,No,No,Sí,No,Colombia,YOTOCO,MORICHAL,57,1977-02-08,Old Mutual,814,No,RECHAZADO
Jennifer,Oconnor,2011-08-15,326-801-5125x61886,4449201497,radams@example.net,2024-11-10,Sí,No,Armada,Sí,Sí,No,No,Colombia,Maceo,POTOSI,64,2002-12-21,Provenir,85,Sí,RECHAZADO
Diane,Edwards,2002-05-24,+1-209-888-5691,2559122423,gscott@example.org,2023-07-29,No,Sí,Minsalud,No,No,Sí,No,Colombia,ZIPACON,ALMAGUER,39,1955-02-27,Colfondos,1032,No,APROBADO
Robert,Garza,2008-04-03,420.945.0278,4012856995,mwilson@example.org,NULL,Sí,No,Policía,Sí,No,Sí,No,Colombia,Marinilla,SANTA ROSA,41,1998-04-17,Protección,802,Sí,RECHAZADO
Julie,Wade,2000-02-22,001-317-521-2239x1632,9409188708,jliu@example.com,NULL,Sí,Sí,Mininterior,Sí,No,No,Sí,Macedônia,no aplica,no aplica,49,1964-05-17,N/A,1009,Sí,RECHAZADO
Derek,Sanders,2019-12-13,5222000989,3906606675,robertgarcia@example.net,2021-01-23,No,No,N/A,No,Sí,Sí,No,Tuvalu,no aplica,no aplica,51,1969-06-15,N/A,139,No,RECHAZADO
Seth,Harmon,2024-01-27,001-750-642-6966x1918,1616890553,john01@example.com,NULL,Sí,Sí,Minsalud,Sí,Sí,No,No,Colombia,TUBARA,FOSCA,19,1972-05-31,Protección,657,Sí,RECHAZADO
Christopher,Snyder,2016-03-19,669.670.2458x8441,5657856534,vrice@example.net,2020-10-20,No,Sí,Minsalud,Sí,No,No,No,Botsuana,no aplica,no aplica,33,2005-08-10,Old Mutual,209,No,RECHAZADO
Sara,Preston,2023-05-10,966-225-2637x181,8011492700,michaelfuller@example.net,2021-09-02,Sí,Sí,Policía,Sí,Sí,Sí,No,Colombia,TONA,GALERAS,51,1965-11-22,N/A,345,Sí,RECHAZADO
Shannon,Howell,2015-04-11,305-682-0451x77794,4469158564,tracyhenry@example.com,2021-12-13,No,Sí,Policía,No,No,No,Sí,Tokelau,no aplica,no aplica,64,1959-07-24,N/A,775,No,APROBADO
Terri,Miller,2008-07-21,(325)812-8784x38341,1840414289,andrewcook@example.net,2024-07-26,Sí,Sí,Policía,No,Sí,No,No,México,no aplica,no aplica,22,1976-11-08,Protección,295,No,RECHAZADO
Pamela,Smith,2017-06-15,+1-758-904-1267x97383,2876905117,ubowman@example.com,2020-06-26,No,No,Inpec,Sí,No,No,Sí,Colombia,SANTA BARBARA DE PINTO,PUERTO CONCORDIA,54,1967-08-25,Protección,1029,No,EMBARGADO
Nicholas,Luna,2023-05-12,746.535.7665x68822,6461409152,jerry49@example.com,2024-11-19,Sí,Sí,Inpec,No,Sí,Sí,Sí,Colombia,QUETAME,El Bagre,24,1959-06-27,Protección,373,Sí,RECHAZADO
Jennifer,George,2009-08-28,+1-246-251-6440,5623403285,padillajeremy@example.net,2020-07-04,Sí,Sí,Minsalud,Sí,No,Sí,Sí,Colombia,CANALETE,Yarumal,54,2000-01-18,Colfondos,902,Sí,RECHAZADO
Stacy,Gray,2009-06-24,2693129707,7604468,wlopez@example.com,2021-05-13,Sí,Sí,Policía,No,Sí,No,Sí,Colombia,MARIQUITA,CONFINES,66,1964-11-30,N/A,226,Sí,RECHAZADO
Kim,Glass,2002-07-05,001-699-336-9125x03207,381028330,santanakristin@example.net,2021-02-01,No,Sí,Minsalud,No,No,No,Sí,Comoras,no aplica,no aplica,52,1961-12-15,Provenir,122,No,APROBADO
