Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
George,Harris,2012-04-12,(204)768-7209,605361298,traceyponce@example.org,NULL,No,No,Armada,Sí,Sí,Sí,No,Colombia,Itag��,Eb�jico,21,1974-06-16,Colfondos,987,Sí,EMBARGADO
Becky,Yu,2003-07-06,450-578-6855x82346,4834136529,robinlopez@example.org,2024-11-13,Sí,Sí,Inpec,Sí,No,No,No,Colombia,CHINU,PIVIJAY,42,2006-09-18,Provenir,453,No,RECHAZADO
Emily,Smith,2008-04-01,+1-882-906-1156x56204,4427456748,youngkelly@example.net,NULL,Sí,Sí,N/A,No,No,No,Sí,Colombia,LA TEBAIDA,ARAUCA,27,1965-05-15,Old Mutual,286,Sí,RECHAZADO
Sarah,Clark,2011-10-01,(491)324-4771,6568515098,sherry29@example.org,2022-01-26,No,Sí,N/A,Sí,Sí,Sí,No,Svalbard y Jan Mayen,no aplica,no aplica,19,2004-04-22,Protección,1178,Sí,EMBARGADO
David,Nelson,2022-11-29,(473)715-9582x8795,9786024590,johnsullivan@example.org,2024-10-26,No,Sí,N/A,Sí,Sí,No,No,Colombia,Guatap�,VILLA DE LEYVA,50,1973-10-18,Old Mutual,260,Sí,RECHAZADO
Michael,Simon,2000-05-23,632.801.1599x7420,7169339708,austinbryan@example.net,NULL,No,Sí,Policía,No,No,No,No,Colombia,SIACHOQUE,EL CANTON DEL SAN PABLO,52,1991-11-29,Colfondos,476,Sí,APROBADO
Mark,Owens,2013-08-07,706.261.6968x932,9206382804,dramirez@example.net,NULL,No,No,Armada,No,Sí,No,No,Colombia,CICUCO,COPER,61,1989-05-30,Protección,781,Sí,RECHAZADO
Lacey,Huff,2024-06-19,(372)753-3614x8162,9994603896,megan19@example.com,2021-12-14,No,No,Policía,Sí,Sí,Sí,Sí,Colombia,CIRCASIA,PACOA,31,1969-07-09,Provenir,5,No,RECHAZADO
Kelly,Singh,2001-07-30,(818)988-8990,730417999,travispeterson@example.com,2021-11-11,No,Sí,Policía,No,No,No,No,Colombia,PALMIRA,LA JAGUA DEL PILAR,48,1968-03-18,Protección,411,Sí,APROBADO
Bonnie,Alexander,2007-06-16,(579)272-8232x5605,4848754000,gilljohn@example.org,NULL,Sí,Sí,Inpec,No,Sí,Sí,Sí,Colombia,GsEPSA,CIENAGA,24,1993-05-29,N/A,273,No,RECHAZADO
Carol,Richardson,2024-09-02,+1-484-975-4609,4021793233,hthompson@example.org,NULL,No,Sí,Inpec,Sí,Sí,No,Sí,Colombia,OLAYA HERRERA,ALPUJARRA,19,2004-12-03,N/A,885,Sí,APROBADO
Michael,Hall,2006-07-18,001-418-881-6354x0729,2591607352,charles42@example.net,2020-04-04,Sí,No,N/A,Sí,No,Sí,Sí,Colombia,PAIME,MONTECRISTO,27,1961-06-30,N/A,1177,Sí,RECHAZADO
