Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
Richard,Farmer,2004-04-25,(344)272-0821x6226,4443518073,david51@example.org,NULL,Sí,Sí,Mininterior,No,Sí,No,Sí,Colombia,URIBE,BOLIVAR,24,1968-12-19,Colfondos,942,Sí,RECHAZADO
Heather,Young,2002-10-20,(402)376-5065x244,2273233588,jasonleach@example.com,2019-11-25,Sí,Sí,Armada,Sí,Sí,Sí,Sí,Colombia,SAN CAYETANO,EL CAIRO,39,1962-03-14,Old Mutual,787,No,RECHAZADO
Jesse,Ellis,2022-06-30,4752491185,4336079973,wilkersonamy@example.com,NULL,No,Sí,Minsalud,No,Sí,No,No,Colombia,OICATA,GUATAVITA,47,1967-09-18,Colfondos,856,Sí,APROBADO
Julie,Brown,2020-04-26,861-918-2074,8259714418,steven01@example.org,2023-05-09,No,No,N/A,No,No,No,No,Colombia,VILLAPINZON,CARTAGO,39,1981-10-10,Colfondos,566,No,EMBARGADO
Michelle,King,2008-03-25,632.383.9105x483,1944460808,jimmy03@example.net,2022-06-09,Sí,No,Policía,Sí,No,No,Sí,República Centroafricana,no aplica,no aplica,42,1962-05-28,Provenir,275,Sí,RECHAZADO
Victoria,Martinez,2005-03-19,788-424-5170x8390,9692955927,benjamin95@example.com,2023-09-01,No,No,N/A,Sí,Sí,No,Sí,Colombia,BARRANCAS,CIRCASIA,58,1986-06-12,Old Mutual,719,No,RECHAZADO
Mark,Davis,2003-10-30,+1-844-275-5213x6492,2943780557,rrandall@example.com,2024-10-28,Sí,Sí,N/A,Sí,Sí,Sí,No,Colombia,DOSQUEBRADAS,FLORENCIA,63,1983-10-27,Old Mutual,949,No,RECHAZADO
Sarah,Cole,2004-07-11,(529)211-4639x577,6723600747,ulogan@example.com,2022-01-06,Sí,No,Minsalud,Sí,No,Sí,Sí,Colombia,VILLANUEVA,PIJAO,35,1997-10-26,Colfondos,59,Sí,RECHAZADO
Lindsey,Baker,2015-09-21,519-668-6573,9248324176,georgefigueroa@example.org,NULL,Sí,Sí,Minsalud,Sí,No,No,Sí,Colombia,JERUSALEN,VILLETA,46,1996-08-13,Provenir,771,Sí,RECHAZADO
Dana,Marks,2005-02-14,905.262.2264,2052188748,kjones@example.com,2023-09-19,Sí,Sí,Armada,Sí,No,No,Sí,Colombia,BELALCAZAR,CIMITARRA,36,1970-10-22,Colfondos,40,Sí,RECHAZADO
Victoria,Elliott,2002-07-29,+1-798-331-3938x9137,7253926401,catherinewalker@example.com,2023-03-06,Sí,No,Inpec,Sí,No,Sí,Sí,Colombia,GIRARDOT,SAN JUAN DE RIO SECO,58,1971-07-24,Protección,1076,No,RECHAZADO
Frank,Wright,2000-11-10,546.458.4319,3150504714,mhayes@example.org,NULL,No,Sí,Policía,No,Sí,No,Sí,Colombia,MONIQUIRA,BOAVITA,54,2001-03-09,Colfondos,1056,No,APROBADO
Heather,Larson,2015-08-27,6179652508,6599413903,qhuff@example.net,NULL,Sí,No,Armada,No,Sí,Sí,No,Colombia,EL CASTILLO,AGUSTIN CODAZZI,65,1975-10-27,Old Mutual,428,No,RECHAZADO
Tina,Newman,2015-08-10,(407)575-0882,8599018630,ericmcintyre@example.org,2024-03-09,Sí,No,Armada,No,No,Sí,No,Colombia,MONTECRISTO,BOLIVAR,48,1986-05-29,Provenir,720,No,RECHAZADO
Scott,Macdonald,2006-11-28,001-254-339-5658x661,8311049373,iwagner@example.com,NULL,Sí,No,Minsalud,Sí,No,No,Sí,Colombia,SANTA ROSA DE CABAL,PIENDAMO,40,1956-03-13,Colfondos,1159,Sí,RECHAZADO
Kimberly,Dodson,2007-10-25,(472)240-3571x9061,4979398091,cuevaswilliam@example.org,NULL,Sí,No,Minsalud,Sí,No,Sí,No,Colombia,GRANADA,CHIA,50,1974-10-25,Old Mutual,273,No,RECHAZADO
Shawn,Smith,2017-04-08,(543)474-8198x36276,6426965044,terrence86@example.com,2020-04-24,Sí,No,Minsalud,No,Sí,No,No,Barbados,no aplica,no aplica,23,2001-12-08,Protección,63,No,RECHAZADO
Devin,Jenkins,2011-08-09,280.879.9395x982,8649428499,hopkinsemily@example.net,NULL,Sí,Sí,Armada,Sí,Sí,No,Sí,Colombia,GACHANTIVA,UNE,63,1971-12-06,Protección,371,Sí,RECHAZADO
Charles,Khan,2014-09-28,(308)312-9840x7412,5305697089,sharon85@example.net,2024-09-02,Sí,No,Inpec,Sí,No,No,No,Tanzania,no aplica,no aplica,25,1987-06-04,Provenir,433,Sí,RECHAZADO
Christopher,Martin,2006-02-01,(503)370-6492x176,7331132080,martin71@example.org,2021-06-28,Sí,No,Mininterior,Sí,Sí,No,No,Colombia,TOCANCIPA,BOLIVAR,28,1974-04-16,Colfondos,627,Sí,RECHAZADO
Sharon,Reed,2024-09-11,5388751585,6030187734,katelynscott@example.net,NULL,No,Sí,Inpec,No,No,No,No,Colombia,GUAYABETAL,CANDELARIA,27,1956-05-23,Provenir,600,Sí,INHABILITADO
Mitchell,Russell,2007-06-15,446-362-9602,2932330333,nathanielchapman@example.net,2022-12-20,No,No,Mininterior,No,No,Sí,Sí,Colombia,AQUITANIA,Remedios,45,1978-10-16,N/A,1099,No,RECHAZADO
Brian,Scott,2002-06-10,+1-988-245-8408x131,4533358022,michael85@example.net,2023-06-20,Sí,Sí,N/A,No,Sí,No,Sí,Colombia,SAN MARTIN,PAMPLONA,45,1978-12-24,Colfondos,73,No,RECHAZADO
Marissa,Smith,2007-01-13,001-306-811-7055x2293,283720909,jmorrison@example.org,NULL,Sí,No,Policía,No,No,Sí,Sí,Colombia,VENTAQUEMADA,LA CELIA,37,1955-01-15,N/A,78,Sí,RECHAZADO
Alan,Manning,2018-10-04,001-320-500-0940x297,8483085935,swright@example.com,2022-10-28,No,Sí,Mininterior,Sí,Sí,No,No,Colombia,SAN PABLO DE BORBUR,CALOTO,40,1976-06-23,N/A,931,No,RECHAZADO
Richard,Alvarado,2002-05-08,251.308.1719,7351389111,richardcollins@example.com,NULL,Sí,No,Armada,Sí,No,Sí,No,Colombia,VILLANUEVA,BOCHALEMA,49,1978-03-01,N/A,386,No,RECHAZADO
Lisa,Schmidt,2004-06-27,518-481-9366,187668400,jordan50@example.org,2024-10-19,No,Sí,Policía,No,Sí,No,Sí,Colombia,San Carlos,SOATA,24,1975-01-06,Provenir,308,Sí,RECHAZADO
Eric,Stevenson,2007-05-29,(750)281-0423x811,5101775663,richmondpeter@example.net,2024-02-03,No,Sí,Armada,No,No,No,No,Colombia,TRUJILLO,VENECIA,28,1987-07-17,Provenir,1155,Sí,APROBADO
Laurie,Thomas,2009-01-18,958-816-4080x385,6082837817,ortegajerry@example.org,2023-05-05,No,No,N/A,Sí,Sí,Sí,No,Colombia,VICTORIA,Marinilla,49,2005-04-13,Colfondos,794,Sí,EMBARGADO
Elizabeth,Neal,2008-08-11,506.553.8614x3351,6390533977,blake15@example.com,2023-11-22,No,No,Policía,No,No,Sí,No,Colombia,TUNUNGUA,Heliconia,23,1998-07-31,Old Mutual,1169,No,EMBARGADO
