Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
Rodney,Robinson,2004-10-11,3747144905,9717930428,williamskayla@example.com,2021-04-29,No,Sí,Minsalud,Sí,Sí,No,No,Colombia,ANCUYA,Cocorn�,50,1957-04-30,Colfondos,389,No,RECHAZADO
Sarah,Oneal,2000-01-30,612.662.9360x8682,4170601036,brandon93@example.net,NULL,No,No,Policía,No,Sí,Sí,No,Colombia,FILADELFIA,Alejandr�a,50,1956-09-20,Provenir,1139,No,EMBARGADO
Sheila,Harris,2017-08-23,+1-536-733-8417x6068,2905686919,davidhoover@example.org,2020-10-14,Sí,Sí,Minsalud,Sí,Sí,Sí,No,Colombia,PAIME,HERVEO,70,1998-09-14,Provenir,460,Sí,RECHAZADO
Heather,Sims,2001-04-08,(975)848-7419x76156,2514805083,erikgarcia@example.net,NULL,Sí,No,Inpec,No,Sí,No,No,Colombia,TENZA,REGIDOR,56,1958-02-11,N/A,320,Sí,RECHAZADO
Jason,Gonzalez,2011-03-21,001-506-665-0876x19447,6964282991,lopezdawn@example.net,2024-04-09,No,No,Policía,No,No,Sí,No,Colombia,LA VICTORIA,BARRANCA DE UPIA,44,1954-07-21,Protección,514,Sí,APROBADO
Lisa,Hall,2009-09-09,+1-414-530-5352x864,9452773344,richardmoss@example.org,NULL,No,No,Mininterior,No,Sí,No,Sí,Turkmenistán,no aplica,no aplica,60,1987-04-07,N/A,330,Sí,RECHAZADO
Emily,Fletcher,2023-02-04,+1-830-359-6416,7802425874,jamiebaxter@example.net,NULL,Sí,No,Policía,Sí,No,No,No,Colombia,LA CHORRERA,VILLETA,23,1968-04-19,Old Mutual,943,Sí,RECHAZADO
Tanya,Rosales,2010-01-06,(840)290-6664x9145,6818212184,wnguyen@example.org,2024-02-17,Sí,No,Mininterior,No,Sí,No,Sí,Colombia,ARMENIA,BUENAVISTA,22,1972-11-08,Old Mutual,377,No,RECHAZADO
Patricia,Jones,2019-03-04,+1-552-529-2203x15611,9108585638,fletchersavannah@example.org,NULL,Sí,Sí,Armada,No,Sí,Sí,Sí,Colombia,ORITO,DISTRACCION,59,1966-03-27,Protección,1063,Sí,RECHAZADO
Timothy,Sellers,2017-10-20,001-859-662-4909x823,6927868310,aprilkim@example.net,NULL,Sí,No,Inpec,No,Sí,No,Sí,Colombia,SUCRE,FACATATIVA,33,1978-10-03,Provenir,536,No,RECHAZADO
Emily,Rodriguez,2008-09-25,(745)415-0023,1367449347,rachelperez@example.com,2023-04-05,No,Sí,Armada,Sí,No,Sí,No,Colombia,MACHETA,MONIQUIRA,55,2002-07-21,Protección,264,Sí,APROBADO
Kathleen,Cruz,2019-04-05,308.235.0079x613,1492573795,davismark@example.org,NULL,Sí,Sí,Policía,No,No,Sí,Sí,Colombia,G�mez Plata,PUERTO WILCHES,61,1964-03-08,Colfondos,24,No,RECHAZADO
Scott,Alexander,2020-10-19,567.704.3494x2447,4469430475,john67@example.net,2023-01-01,Sí,Sí,Mininterior,Sí,Sí,Sí,No,Colombia,ANAPOIMA,SIBATE,56,1973-06-18,Protección,1192,No,RECHAZADO
Kathy,Morris,2008-09-12,+1-258-976-2465x58652,5698185027,timothy88@example.com,2023-10-03,Sí,Sí,Policía,Sí,Sí,No,Sí,Colombia,MANATI,CHIMA,23,1973-04-15,Old Mutual,30,Sí,RECHAZADO
Alex,Cole,2013-04-26,7973555281,9539094230,russelldavid@example.com,NULL,No,Sí,N/A,Sí,Sí,No,Sí,Colombia,AQUITANIA,ZIPACON,42,2004-10-15,Protección,538,Sí,APROBADO
Matthew,Koch,2012-08-16,948-419-7716x889,3839852158,katelynlove@example.net,2021-03-25,Sí,Sí,Policía,No,Sí,No,No,Cabo Verde,no aplica,no aplica,21,1988-08-23,Provenir,647,No,RECHAZADO
Maureen,Torres,2007-09-16,+1-359-288-9044x2750,5675179694,teresa91@example.com,NULL,Sí,No,Minsalud,No,Sí,Sí,No,Colombia,VERSALLES,GIRON,66,1956-06-24,Old Mutual,855,Sí,RECHAZADO
Amy,Fry,2003-06-28,565.778.9603x3201,2666671783,fordandrea@example.com,NULL,No,No,Mininterior,Sí,Sí,No,No,Colombia,SAN ANDRES SOTAVENTO,CIRCASIA,24,1967-09-06,N/A,802,Sí,APROBADO
Joseph,Koch,2000-09-03,6535404617,5034479942,kimberly92@example.net,NULL,No,Sí,Mininterior,No,No,Sí,No,Colombia,OICATA,EL PLAYON,19,1958-10-21,N/A,1179,Sí,APROBADO
Aaron,Ross,2015-07-08,960-384-9389,5209986130,adamspriscilla@example.net,2021-03-08,Sí,Sí,Inpec,No,Sí,Sí,Sí,Colombia,CALI,Liborina,23,1961-02-06,Colfondos,265,No,RECHAZADO
Taylor,Kirby,2002-09-03,642.927.4558,4594923847,salazartaylor@example.org,2023-09-06,Sí,Sí,Armada,Sí,Sí,No,Sí,Perú,no aplica,no aplica,33,1997-01-10,Provenir,801,Sí,RECHAZADO
Michael,Barrett,2016-02-01,001-244-448-1047x9036,3474883769,mcguirechristine@example.net,2024-09-02,No,No,Inpec,Sí,Sí,No,Sí,Nauru,no aplica,no aplica,68,2005-04-09,Provenir,1196,No,RECHAZADO
Larry,Roberts,2015-03-31,322-918-7122x7728,3970311936,xlopez@example.com,2024-08-23,No,No,Mininterior,Sí,Sí,No,No,Colombia,CERTEGUI,MOSQUERA,28,1962-03-05,Old Mutual,555,Sí,RECHAZADO
Catherine,Howell,2002-03-04,+1-525-315-6668,9083617332,hendersonronnie@example.com,NULL,No,No,Inpec,Sí,Sí,Sí,No,Colombia,TRINIDAD,Buritic�,38,1971-05-04,N/A,1178,No,RECHAZADO
Eric,Gallegos,2000-08-24,552-453-8134x5419,7073677986,april42@example.org,2023-07-07,Sí,Sí,Minsalud,Sí,No,Sí,Sí,Colombia,YACOPI,SABANA DE TORRES,61,1972-03-04,Provenir,227,Sí,RECHAZADO
Justin,Stewart,2003-08-05,882-306-6099x158,452322776,danielle81@example.net,NULL,No,Sí,Mininterior,Sí,Sí,Sí,Sí,Argentina,no aplica,no aplica,18,1993-06-18,N/A,359,Sí,RECHAZADO
Richard,Lee,2010-08-01,292-911-6319x1125,9067506901,ashleyli@example.com,NULL,No,No,Minsalud,Sí,No,Sí,Sí,Colombia,San Andr�s de Cuerquia,TURBANA,39,1971-09-08,N/A,990,No,RECHAZADO
Travis,Roberts,2023-06-20,487.424.4025x50311,6402882251,imassey@example.net,2021-04-25,No,Sí,N/A,Sí,Sí,No,Sí,Colombia,PALERMO,MARSELLA,33,2000-08-03,Protección,997,No,EMBARGADO
Christopher,Hanson,2006-05-19,393-752-7709x99172,5351472424,angelachandler@example.org,2020-10-06,No,No,Policía,Sí,No,No,No,Colombia,ASTREA,SUCRE,35,1971-06-10,Colfondos,398,Sí,EMBARGADO
