Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
Kendra,Lopez,2009-09-19,(295)899-2491,7338865727,barbara72@example.org,2020-09-03,Sí,No,Minsalud,Sí,Sí,Sí,Sí,Colombia,TURBACO,PUERTO ASIS,41,1986-11-14,Protección,274,Sí,RECHAZADO
Tracy,Murphy,2013-10-17,(535)557-9012,6957381161,hbrowning@example.com,2023-06-26,Sí,Sí,Mininterior,No,Sí,No,No,Colombia,MAICAO,SUPIA,57,1961-03-17,Old Mutual,666,No,RECHAZADO
John,Thompson,2021-11-11,474-995-7201,9019431930,eschmidt@example.com,2023-11-03,Sí,No,N/A,No,Sí,Sí,No,Colombia,VILLA CARO,LA UNION,62,1967-06-18,Old Mutual,763,Sí,RECHAZADO
Earl,Johnston,2012-02-09,4364376942,9080351397,jessicaallen@example.com,2022-12-20,No,Sí,Armada,Sí,Sí,No,No,Irak,no aplica,no aplica,52,1953-12-23,N/A,734,No,APROBADO
Jennifer,Phillips,2009-11-04,625.626.8963x434,3422074144,rmiller@example.com,2024-08-30,Sí,Sí,Mininterior,Sí,Sí,No,No,Colombia,SAN JOSE DE MIRANDA,CALOTO,20,1961-08-20,N/A,292,Sí,RECHAZADO
Todd,Saunders,2007-02-25,233-559-6045,5289370124,juliajohnson@example.com,2023-04-02,Sí,Sí,Policía,Sí,Sí,Sí,Sí,Colombia,CARMEN DE APICALA,HERVEO,18,1992-02-19,Protección,1086,Sí,RECHAZADO
Matthew,Colon,2002-06-23,+1-693-443-3595,5853960748,jacksonchase@example.net,NULL,Sí,No,Armada,Sí,No,No,Sí,Colombia,GUADALUPE,TIPACOQUE,42,1999-10-27,Provenir,974,No,RECHAZADO
Joseph,Harris,2004-12-06,418.728.9593x8234,8505613271,tiffanyspears@example.org,2023-01-03,No,No,Inpec,No,Sí,Sí,Sí,Malta,no aplica,no aplica,46,1974-03-01,Provenir,535,No,RECHAZADO
Tammy,Griffith,2002-02-06,+1-503-945-5297,1500933229,dianalee@example.com,NULL,Sí,No,Mininterior,Sí,No,Sí,Sí,Colombia,SANTA MARTA,CONCEPCION,68,1961-10-31,N/A,235,No,RECHAZADO
Cheryl,Scott,2001-10-06,(719)213-2796x567,5368846553,baldwinrobert@example.net,NULL,Sí,Sí,Mininterior,No,Sí,No,Sí,Colombia,VILLA DEL ROSARIO,AGRADO,52,1980-11-19,Colfondos,160,No,RECHAZADO
Jimmy,Miller,2003-12-17,9744994324,3581605154,charlesrice@example.net,2021-01-15,No,No,Inpec,Sí,Sí,No,Sí,Colombia,SANTA BARBARA,UMBITA,46,1964-09-05,Old Mutual,343,Sí,EMBARGADO
Ryan,Hunter,2018-01-13,001-394-552-1542x58803,3811486207,edwarddavis@example.com,NULL,No,Sí,Armada,No,Sí,No,Sí,Nicaragua,no aplica,no aplica,54,1970-08-26,Provenir,743,No,APROBADO
