Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
Brooke,Miller,2017-08-17,426-641-3736x21289,1015278662,hgreene@example.com,2022-04-29,No,No,Armada,Sí,No,Sí,Sí,República de Sudán del Sur,no aplica,no aplica,63,1979-06-10,Colfondos,428,No,RECHAZADO
Brenda,Duncan,2021-12-26,001-854-411-2665x393,9261015534,garciadorothy@example.org,2021-10-17,No,Sí,Armada,No,No,No,Sí,Colombia,MARGARITA,GARZON,42,1971-10-24,Old Mutual,88,Sí,APROBADO
Destiny,Pierce,2008-08-01,+1-789-616-6064x00323,7925671050,michael96@example.com,2021-06-23,No,Sí,Armada,No,No,No,No,Colombia,LEJANIAS,SAN BERNARDO DEL VIENTO,53,1962-07-12,N/A,1149,Sí,APROBADO
Sara,Chavez,2006-11-24,8583233932,5531630192,aphelps@example.net,2024-08-08,Sí,No,Minsalud,No,Sí,Sí,No,Colombia,PIVIJAY,AQUITANIA,28,1981-12-05,Old Mutual,1082,No,RECHAZADO
Denise,Ortega,2011-10-01,487.944.2487,4342682379,riley68@example.net,NULL,No,Sí,Inpec,Sí,Sí,Sí,Sí,Colombia,LA MONTAÑITA,SANTIAGO DE TOLU,25,1986-04-06,Old Mutual,932,Sí,APROBADO
Brad,Mason,2019-04-26,+1-430-318-3996,3453333555,kimjacob@example.org,2021-06-22,No,No,Inpec,Sí,Sí,No,Sí,Islandia,no aplica,no aplica,61,1985-07-11,N/A,1187,Sí,RECHAZADO
Alejandra,Fowler,2009-12-22,349.598.9810,5989331931,donna82@example.com,NULL,Sí,No,Armada,No,Sí,Sí,Sí,Colombia,Uramita,VIRACACHA,25,1969-09-10,Protección,900,Sí,RECHAZADO
Allison,Scott,2023-03-21,855.358.4010x726,6556833999,stephen38@example.org,NULL,Sí,Sí,Policía,No,Sí,No,No,Colombia,ARAUQUITA,EL CARMEN DE CHUCURI,35,1997-02-25,Protección,505,No,RECHAZADO
Dana,White,2020-10-21,(312)579-5849,3221213101,goldenjennifer@example.com,NULL,No,No,Mininterior,Sí,No,Sí,No,Corea del Norte,no aplica,no aplica,49,1977-12-23,N/A,600,No,RECHAZADO
Diana,Thompson,2014-06-05,945.945.0955,1804237373,stephanie17@example.com,NULL,Sí,Sí,Inpec,Sí,No,Sí,Sí,Colombia,EL AGUILA,SAN PEDRO,61,1978-04-22,Provenir,393,No,RECHAZADO
Cheryl,Hess,2004-12-08,(344)475-8437,5764424940,rodneygreen@example.net,NULL,No,Sí,Mininterior,No,No,No,No,Colombia,SAN PEDRO DE CARTAGO,COVARACHIA,56,1966-05-10,N/A,26,Sí,APROBADO
Jose,Powell,2011-06-20,819-985-0635,1865457823,steven66@example.net,NULL,Sí,Sí,Minsalud,No,No,Sí,Sí,Colombia,SAN ESTANISLAO,MONTERIA,38,1958-08-30,Old Mutual,685,No,RECHAZADO
Paul,Peterson,2008-03-01,(336)513-3903,2760375037,ayoung@example.org,2020-02-02,No,No,Minsalud,No,No,No,No,Colombia,EL CARMEN,GsEPSA,61,2005-12-13,N/A,462,Sí,RECHAZADO
Mallory,Dennis,2023-04-19,240-453-1250x55960,4935037490,dbailey@example.org,NULL,Sí,Sí,Mininterior,Sí,No,Sí,No,San Marino,no aplica,no aplica,69,1990-03-01,Old Mutual,28,Sí,RECHAZADO
Robert,Boone,2021-01-04,228.507.6050,6576862908,qhoward@example.com,2022-11-01,No,Sí,N/A,No,No,No,No,Colombia,BARRANCO DE LOBA,Cisneros,66,1957-07-28,Protección,306,Sí,RECHAZADO
Kevin,Humphrey,2001-09-15,(299)875-6344,5881707379,paul99@example.net,NULL,No,No,Policía,No,Sí,No,Sí,Suiza,no aplica,no aplica,28,1992-02-01,Protección,529,No,RECHAZADO
William,King,2011-08-26,+1-484-483-0890,1644270163,awhitaker@example.org,NULL,Sí,Sí,N/A,Sí,Sí,No,Sí,Colombia,RAMIRIQUI,QUIBDO,46,1997-04-18,Protección,779,No,RECHAZADO
Nicholas,Graham,2004-09-07,(276)894-8644,8974632244,ujohnson@example.org,2021-11-02,No,No,Minsalud,Sí,Sí,No,No,Colombia,CARTAGENA DEL CHAIRA,TRUJILLO,41,1959-04-28,N/A,488,No,RECHAZADO
Jennifer,Morales,2020-11-01,946-555-4600x38445,6218290755,lisa68@example.org,2024-01-29,Sí,No,Inpec,No,No,Sí,No,Paraguay,no aplica,no aplica,62,1996-08-26,Colfondos,988,No,RECHAZADO
April,Smith,2007-06-28,001-621-792-2360x420,1440898197,andreagreen@example.com,NULL,No,No,N/A,Sí,Sí,No,Sí,Colombia,Puerto Triunfo,CACAHUAL,22,1967-12-12,Provenir,411,No,RECHAZADO
Justin,Cunningham,2021-04-24,+1-770-871-6969x71376,1465071027,victoria59@example.com,2022-02-02,No,Sí,Mininterior,No,Sí,Sí,Sí,Colombia,SAN ESTANISLAO,LA CALERA,19,1969-02-19,N/A,957,Sí,APROBADO
Mackenzie,Oconnor,2003-12-16,544.481.1330,4663080115,hahnwilliam@example.net,2019-12-23,No,No,N/A,Sí,No,Sí,Sí,Colombia,DOLORES,Chigorod�,57,1979-06-10,N/A,811,No,RECHAZADO
Louis,Mitchell,2001-10-22,+1-666-545-4466x7036,3014950159,acarr@example.org,2020-12-17,Sí,No,Minsalud,Sí,Sí,Sí,No,Colombia,MUZO,ANCUYA,45,1959-01-19,Old Mutual,588,Sí,RECHAZADO
Devin,Lin,2019-12-17,+1-888-661-8472x32711,686180115,kmendez@example.com,NULL,No,No,Policía,Sí,No,Sí,No,Colombia,CUITIVA,LA VICTORIA,35,1976-02-18,Provenir,572,No,RECHAZADO
Brent,Jones,2015-01-31,+1-859-923-8810x4283,2461888694,meganarnold@example.com,NULL,No,No,Mininterior,No,Sí,No,No,Colombia,ONZAGA,GRANADA,63,2003-07-29,Provenir,598,Sí,RECHAZADO
Patrick,Alvarado,2002-03-08,8846397359,2284951420,rschmidt@example.net,NULL,No,Sí,Minsalud,Sí,No,No,No,Colombia,Puerto Berr�o,GUACHUCAL,20,1981-11-13,N/A,979,Sí,RECHAZADO
Edward,Andrews,2020-12-21,+1-888-867-8434,3872204942,cynthia12@example.org,2023-05-24,Sí,Sí,Inpec,No,Sí,No,No,Colombia,TONA,LA UNION,55,1971-08-28,Colfondos,428,Sí,RECHAZADO
Shawn,Fletcher,2013-01-07,001-575-477-1323x080,6148078798,matthew43@example.com,NULL,No,No,N/A,No,No,Sí,No,Colombia,VILLAGOMEZ,VALENCIA,53,1976-05-21,Protección,309,Sí,APROBADO
Lynn,Gonzales,2009-11-01,001-289-257-6681,4280238774,nancydunn@example.org,NULL,No,No,Mininterior,No,Sí,No,Sí,Colombia,SAN FERNANDO,Caracol�,34,1976-06-30,Colfondos,1057,Sí,EMBARGADO
Mary,Lyons,2023-04-06,+1-452-918-4382x96286,8316539597,zacharypatel@example.com,NULL,No,No,Minsalud,Sí,Sí,Sí,Sí,Colombia,CAMPOALEGRE,Arboletes,54,1988-12-31,N/A,578,Sí,APROBADO
Zoe,Turner,2009-03-31,001-301-258-7515x88891,729897060,angela04@example.net,NULL,Sí,No,Armada,Sí,Sí,Sí,No,Colombia,GACHETA,APIA,37,2000-10-29,Old Mutual,663,No,RECHAZADO
Barbara,Rodgers,2008-06-13,001-982-762-2056x859,4499928541,millslaura@example.net,NULL,No,Sí,Minsalud,Sí,Sí,No,Sí,Uzbekistán,no aplica,no aplica,40,1984-03-25,Old Mutual,556,Sí,RECHAZADO
Clifford,Allison,2018-12-26,872-413-2520x980,9227424643,shane41@example.net,2024-10-18,No,No,N/A,No,No,No,Sí,Colombia,PEDRAZA,PUERTO RICO,39,1990-04-04,Provenir,32,Sí,RECHAZADO
Joel,Manning,2008-10-02,(887)902-3357,4970160323,susan68@example.net,NULL,No,Sí,Inpec,No,No,No,No,Colombia,PUERTO COLOMBIA,PACHAVITA,23,1965-03-15,Provenir,603,Sí,INHABILITADO
Diana,Cunningham,2001-11-16,(252)815-7602,4016692067,jonestasha@example.net,NULL,No,Sí,Minsalud,No,Sí,Sí,Sí,Colombia,Frontino,PELAYA,25,1987-07-21,Protección,1194,Sí,APROBADO
Kristen,Gilmore,2020-04-07,3054415329,1822906368,jamie21@example.com,2020-06-05,Sí,Sí,Minsalud,No,No,No,Sí,Arabia Saudita,no aplica,no aplica,28,1981-09-14,Protección,1083,No,RECHAZADO
Richard,Lewis,2020-12-15,(558)589-6393x530,3560310770,erikmeyers@example.com,2020-02-02,Sí,Sí,Minsalud,Sí,Sí,Sí,Sí,Colombia,POPAYAN,SAN BERNARDO DEL VIENTO,34,1959-04-16,Protección,869,Sí,RECHAZADO
James,Miller,2006-12-27,511-953-5833x712,6685167367,jodom@example.net,NULL,No,No,Policía,No,No,Sí,No,Colombia,CIENAGA DE ORO,UNE,64,1988-10-29,N/A,282,Sí,RECHAZADO
Carl,Parsons,2000-08-05,001-432-761-5702,4998228900,jmadden@example.net,2022-10-08,No,No,Policía,Sí,No,No,Sí,Colombia,EL AGUILA,VILLAHERMOSA,68,1963-05-30,Old Mutual,765,No,RECHAZADO
Diane,Baker,2008-09-26,362.263.8716x4255,5817339543,barbara75@example.net,NULL,No,No,N/A,No,Sí,No,No,Colombia,Betulia,JESUS MARIA,66,1989-06-03,Colfondos,233,No,RECHAZADO
Steven,Johnson,2015-12-29,334-650-4355x0754,7481735045,crystalgibson@example.org,2024-06-20,Sí,Sí,Minsalud,No,No,No,No,Colombia,AGUADAS,SANTA HELENA DEL OPON,31,1967-03-26,Colfondos,1167,No,RECHAZADO
Morgan,Kelley,2018-08-20,334-715-9095x4448,3827931955,daniel78@example.org,2022-01-24,No,No,N/A,No,No,No,No,Colombia,SUAITA,RIOFRIO,30,2002-10-17,Provenir,1045,Sí,EMBARGADO
Gabriella,Martinez,2017-10-06,978-984-7168x99992,1665434978,johnsonwendy@example.net,2020-06-29,No,Sí,Minsalud,Sí,Sí,Sí,No,Colombia,TEORAMA,GUATEQUE,57,1969-11-12,N/A,678,No,RECHAZADO
James,Robinson,2009-10-17,+1-417-777-3531x121,308049882,micheal16@example.com,NULL,No,No,Inpec,No,No,Sí,Sí,Colombia,ROBERTO PAYAN,BUENAVENTURA,67,1972-07-17,Protección,420,Sí,RECHAZADO
Larry,Martin,2008-02-11,8578979703,1208517559,monroekevin@example.com,NULL,Sí,Sí,N/A,Sí,Sí,No,Sí,Colombia,TIBU,FIRAVITOBA,29,1956-12-25,Old Mutual,466,No,RECHAZADO
Aaron,Howard,2012-01-01,001-284-330-8346,4560595017,jeffreylee@example.net,NULL,Sí,No,N/A,No,No,Sí,Sí,Colombia,CHIRIGUANA,ALVARADO,35,1987-11-01,Protección,844,Sí,RECHAZADO
Jill,Johnson,2018-02-20,(422)933-3123x7738,5559189008,dakota66@example.net,NULL,Sí,No,Minsalud,Sí,No,Sí,No,Colombia,TERUEL,EL ZULIA,33,1965-06-14,Protección,1063,No,RECHAZADO
Elizabeth,Holmes,2022-02-09,404-285-2834x5412,7218397763,shawntaylor@example.com,NULL,No,No,Armada,No,Sí,Sí,No,Colombia,MANI,LOS PALMITOS,26,1988-08-30,Protección,578,No,RECHAZADO
Linda,Gibson,2024-03-07,001-951-365-2609x03758,3981393586,bsmith@example.net,NULL,No,Sí,Mininterior,No,Sí,Sí,No,Colombia,MOGOTES,TUTA,64,1960-08-09,Colfondos,410,Sí,APROBADO
Jamie,Caldwell,2002-11-29,345.793.5900,9336899469,michellearcher@example.org,2021-06-29,No,No,Policía,No,No,No,No,Colombia,TARQUI,SACHICA,27,1961-03-07,Old Mutual,617,No,EMBARGADO
Tony,Davis,2004-03-11,001-719-264-6128x1294,5168260943,xsutton@example.net,2023-02-21,No,Sí,N/A,No,Sí,No,No,Colombia,MAJAGUAL,CHINACOTA,35,1976-09-09,Colfondos,438,Sí,EMBARGADO
Rebecca,Bryant,2004-07-29,2229438575,7821882804,michael54@example.com,NULL,No,Sí,Armada,No,Sí,No,Sí,Colombia,SAN FELIPE,ARANZAZU,46,1958-08-12,Colfondos,679,Sí,APROBADO
Mark,Terrell,2011-12-04,709.510.2270x5445,8046224462,schneideremily@example.org,2020-12-11,Sí,No,N/A,No,Sí,Sí,Sí,Colombia,CACHIPAY,PEREIRA,34,1988-08-15,Provenir,174,No,RECHAZADO
Shaun,Bauer,2012-09-04,639-604-9374,2441145562,jdavis@example.net,2021-09-01,Sí,Sí,Armada,Sí,No,No,No,Colombia,VILLAVIEJA,SAN CARLOS DE GUAROA,36,1987-01-09,Colfondos,102,No,RECHAZADO
Mckenzie,Hall,2002-07-07,+1-601-349-7920x293,769349942,gutierrezheather@example.org,2021-12-11,No,Sí,Policía,Sí,No,Sí,Sí,Colombia,MIRAFLORES,CIENEGA,21,1985-08-27,N/A,596,No,APROBADO
Melvin,Garcia,2002-04-08,(928)643-1669x261,7683878718,xjohnston@example.net,2024-05-01,No,Sí,Inpec,Sí,No,No,No,Colombia,Sabaneta,PUPIALES,41,1962-11-21,Protección,448,No,RECHAZADO
Lisa,Jordan,2016-05-06,+1-450-653-1545x4256,263275142,sharris@example.net,2023-05-26,Sí,Sí,Minsalud,Sí,Sí,Sí,No,Colombia,ALTO BAUDO,CUNDAY,63,1994-07-30,Provenir,279,No,RECHAZADO
Danielle,Miles,2001-08-06,(317)664-4467x63939,6788393125,rebeccawilliams@example.org,2024-01-20,Sí,Sí,Mininterior,No,Sí,Sí,No,Colombia,HATILLO DE LOBA,Apartad�,50,1966-11-13,Protección,77,Sí,RECHAZADO
Eric,Davis,2008-09-15,501-598-4310,5465542669,brownmichael@example.net,NULL,Sí,No,Armada,No,No,Sí,Sí,San Vicente y las Granadinas,no aplica,no aplica,43,1968-12-19,Old Mutual,486,Sí,RECHAZADO
David,Sanders,2019-07-05,(946)541-0040x971,3177661333,xwhite@example.org,NULL,Sí,Sí,Armada,No,Sí,Sí,Sí,Grecia,no aplica,no aplica,35,1979-07-21,Protección,175,No,RECHAZADO
Karen,Payne,2024-02-08,+1-917-836-1251x38482,8156135655,paulanderson@example.net,NULL,Sí,No,Inpec,No,No,Sí,No,Colombia,ZARZAL,EL CARMEN DE ATRATO,37,2001-10-26,N/A,483,No,RECHAZADO
Michael,Li,2007-11-17,386.402.3709,1273758275,john66@example.org,2021-12-08,No,No,Mininterior,Sí,No,Sí,No,Colombia,TIMANA,FOMEQUE,70,1964-08-08,Old Mutual,322,Sí,RECHAZADO
Anthony,Thompson,2017-05-10,585.580.1572x011,1922338248,craigdouglas@example.net,2020-12-29,Sí,Sí,Inpec,No,Sí,No,Sí,Colombia,DURANIA,SAN JOSE DEL FRAGUA,20,2000-04-18,Provenir,88,Sí,RECHAZADO
Kenneth,Sanchez,2007-03-08,+1-336-338-0842,1762479311,kimberly90@example.org,NULL,No,No,Armada,Sí,Sí,No,Sí,Colombia,OROCUE,TEORAMA,51,1972-08-23,Colfondos,818,Sí,EMBARGADO
Melissa,Pham,2002-07-26,+1-884-558-0616x74819,8545138614,zwalker@example.com,NULL,No,Sí,N/A,No,No,Sí,Sí,Colombia,EL BANCO,NUQUI,36,1955-01-19,Old Mutual,486,Sí,EMBARGADO
Jessica,Williams,2014-05-04,3819006866,1731332694,kimberlylin@example.org,NULL,No,No,Mininterior,No,No,Sí,Sí,Colombia,Abejorral,PORE,45,1987-09-14,Colfondos,841,No,EMBARGADO
Danielle,Potts,2020-07-07,873.216.9263x377,9664252920,valeriereed@example.org,NULL,Sí,Sí,Mininterior,No,No,Sí,No,Colombia,PLANETA RICA,ALBAN,60,1972-03-09,Old Mutual,1087,No,RECHAZADO
Bill,Robinson,2023-04-21,376-938-9552x12975,5762113630,obaker@example.net,2020-09-22,No,No,Minsalud,No,Sí,Sí,No,Colombia,FORTUL,ENCISO,44,1965-07-22,N/A,95,Sí,APROBADO
Dawn,Lucas,2011-06-17,734.553.8113x9750,9567851372,joneschad@example.net,2024-10-05,No,No,Mininterior,Sí,Sí,Sí,Sí,Colombia,TAMARA,LA UNION,60,1975-07-20,Colfondos,732,Sí,RECHAZADO
Patricia,West,2000-05-05,(505)795-1108x2660,3309900483,marytorres@example.com,2020-01-10,No,No,Inpec,No,Sí,No,No,Colombia,PUERTO SANTANDER,BARRANCO DE LOBA,33,2004-04-26,Protección,176,No,RECHAZADO
Courtney,Villanueva,2006-10-26,925-345-7002x93233,7018484257,julia66@example.net,2024-01-25,No,No,Minsalud,Sí,No,No,Sí,Curazao,no aplica,no aplica,46,1958-06-05,Old Mutual,655,Sí,EMBARGADO
Felicia,Morrison,2013-08-31,(563)898-0249x88836,9314499922,milesrichard@example.org,NULL,No,Sí,N/A,No,Sí,Sí,Sí,Colombia,GUAMAL,SANTUARIO,20,1985-05-05,Old Mutual,325,No,EMBARGADO
Eric,Walter,2012-04-13,969-809-6815,5842152314,nicholas59@example.net,2022-03-29,Sí,No,N/A,No,No,No,Sí,Colombia,BARRANQUILLA,SOLITA,40,1997-06-21,N/A,724,No,RECHAZADO
Marcus,Thompson,2009-10-15,2973663167,1094911393,ishepherd@example.org,NULL,No,No,Policía,No,No,No,No,Colombia,PUPIALES,Copacabana,41,1966-08-10,Old Mutual,766,No,EMBARGADO
Warren,James,2007-06-20,724.726.1565x7198,5199706855,darren12@example.org,NULL,Sí,Sí,Inpec,Sí,Sí,No,Sí,Malta,no aplica,no aplica,66,2005-02-27,Protección,520,Sí,RECHAZADO
Sherry,Padilla,2008-05-20,(340)546-3993x2762,9114316884,andersondanielle@example.net,NULL,Sí,Sí,Armada,No,No,Sí,Sí,Colombia,TULUA,SANTA ROSA,49,1954-06-28,Protección,365,Sí,RECHAZADO
Debra,Anderson,2022-09-12,+1-399-541-4446,7419039348,wilsonkaren@example.org,2023-02-02,Sí,No,Inpec,Sí,Sí,Sí,Sí,Colombia,Guadalupe,VILLAHERMOSA,36,1978-11-30,Provenir,573,Sí,RECHAZADO
Kendra,Bishop,2022-08-18,320-395-1094,1016497752,alvarezkimberly@example.net,2024-10-26,No,No,Armada,No,Sí,No,Sí,Colombia,EL CARMEN DE ATRATO,ALMEIDA,40,1960-12-08,Colfondos,286,Sí,RECHAZADO
Elizabeth,Giles,2007-06-24,840-439-3473,5209736670,katiehunter@example.net,2023-10-28,Sí,No,Policía,Sí,No,Sí,No,Colombia,ULLOA,ARAUCA,29,1973-10-07,Colfondos,339,No,RECHAZADO
