Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
James,Sosa,2008-04-05,4984064239,67781374,pattersonbrianna@example.org,NULL,No,Sí,Inpec,No,Sí,Sí,Sí,Colombia,TOGsI,SIBUNDOY,52,1989-01-28,N/A,573,Sí,APROBADO
Samantha,Nguyen,2004-08-01,518.699.4598x223,1451494219,laura91@example.org,NULL,No,No,Minsalud,No,Sí,Sí,No,Tonga,no aplica,no aplica,40,1992-05-22,Colfondos,221,Sí,APROBADO
James,Thornton,2018-12-19,+1-563-562-8603x07901,7926727184,jennifer92@example.com,2023-03-24,No,No,N/A,Sí,Sí,Sí,No,Colombia,DURANIA,CURILLO,33,1983-08-12,Protección,510,No,RECHAZADO
Sarah,Thompson,2004-09-28,398.586.5544,7842882279,karenmyers@example.com,NULL,No,No,Mininterior,Sí,No,Sí,No,Colombia,SASAIMA,SUAZA,45,1957-08-05,N/A,293,Sí,APROBADO
Duane,Alvarez,2024-11-09,001-683-285-0321x14910,4320028034,aharmon@example.org,NULL,No,Sí,Policía,Sí,No,Sí,No,Colombia,GUTIERREZ,MANAURE,62,1987-09-19,Colfondos,608,Sí,APROBADO
Jason,Dixon,2013-08-30,001-466-483-8571x552,1781687093,barberdwayne@example.net,NULL,No,No,Policía,Sí,Sí,No,No,Colombia,LA PALMA,COLON,63,1999-08-09,Provenir,990,No,RECHAZADO
Jeffrey,Davis,2012-03-28,(355)304-1736,9116962981,qrodriguez@example.net,NULL,No,Sí,N/A,Sí,Sí,No,Sí,Colombia,SEVILLA,MEDIO BAUDO,56,1995-05-14,Old Mutual,574,No,RECHAZADO
Aaron,Brandt,2014-10-26,+1-262-426-0105,4872329536,zmyers@example.org,2023-11-14,No,No,Armada,No,Sí,No,No,Colombia,BARICHARA,LABRANZAGRANDE,55,1959-05-23,Colfondos,334,Sí,EMBARGADO
Jessica,Jacobs,2012-12-18,668-923-1062,7215241388,cynthia89@example.org,NULL,Sí,No,Policía,Sí,Sí,Sí,No,Colombia,LOURDES,MUZO,36,1966-06-25,Colfondos,848,No,RECHAZADO
Veronica,Garcia,2018-05-07,+1-252-730-1759x5967,2309940023,matthewallen@example.net,2020-02-24,No,Sí,Minsalud,Sí,Sí,Sí,Sí,Colombia,ALGECIRAS,PUERTO GUZMAN,60,1955-03-20,Provenir,931,Sí,RECHAZADO
Joshua,Ramirez,2022-06-15,491.748.4823x6591,7501954278,wfreeman@example.net,NULL,Sí,No,Inpec,No,Sí,No,No,Colombia,CUBARRAL,REPELON,19,1970-07-20,Colfondos,514,No,RECHAZADO
Emily,Brown,2018-06-28,(613)818-2194x19574,1782198810,petersmith@example.net,NULL,Sí,No,Inpec,Sí,No,No,No,Colombia,LEIVA,LOS SANTOS,42,1978-08-07,Protección,701,Sí,RECHAZADO
Kristen,West,2002-03-29,660-248-4741x658,9627208493,floreskevin@example.org,2021-08-02,Sí,Sí,Inpec,Sí,Sí,No,No,Colombia,TULUA,NARIÑO,56,1957-05-04,Old Mutual,898,No,RECHAZADO
