Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
Kyle,Hatfield,2013-09-23,530-614-1374,7758222739,diazbill@example.net,2023-04-24,Sí,No,Armada,No,Sí,No,No,Colombia,SUPIA,GAMBITA,47,1964-04-16,Provenir,747,No,RECHAZADO
Jennifer,Adams,2024-04-25,393-596-2173,6599251878,rdiaz@example.org,2021-05-01,No,Sí,Minsalud,No,Sí,Sí,Sí,Colombia,RONDON,MAPIRIPAN,68,2005-01-04,Protección,1003,Sí,APROBADO
Connor,Cannon,2020-05-11,808-799-6008x7054,7067223013,sarah81@example.com,NULL,Sí,No,Policía,No,No,No,Sí,Irán,no aplica,no aplica,21,1993-12-19,Provenir,135,No,RECHAZADO
Anna,Mcdaniel,2015-06-27,(825)426-0124x00078,2724344598,rayjennifer@example.org,NULL,No,No,Armada,No,Sí,No,Sí,Colombia,PARATEBUENO,SOTAQUIRA,53,1974-03-13,Protección,1183,No,EMBARGADO
Kevin,Mejia,2014-12-22,3954500317,6936480258,dholmes@example.org,NULL,Sí,No,Minsalud,Sí,No,No,Sí,Colombia,Guarne,Donmat�as,28,1956-06-25,N/A,953,Sí,RECHAZADO
Thomas,Wilson,2009-02-02,5348641107,2648523948,braykathleen@example.com,NULL,No,No,Minsalud,Sí,Sí,Sí,Sí,Colombia,TAMALAMEQUE,GONZALEZ,19,2005-11-12,N/A,913,Sí,APROBADO
Gary,Kidd,2015-02-10,001-746-773-7325,2507006347,hsnyder@example.com,NULL,No,Sí,N/A,Sí,No,Sí,Sí,Colombia,Sabaneta,RIO IRO,53,1964-04-14,Provenir,1117,No,EMBARGADO
Jeanette,Rush,2010-10-13,001-702-457-6415x283,9907456970,olsoncheryl@example.com,NULL,No,Sí,Minsalud,No,No,Sí,No,Colombia,CABUYARO,SAN FRANCISCO,22,1971-12-07,Provenir,274,Sí,APROBADO
John,Cervantes,2024-01-03,487-959-9388,7994915858,ojoseph@example.com,2021-05-24,No,No,Inpec,Sí,Sí,Sí,No,Colombia,San Juan de Urab�,CALARCA,33,1959-02-01,N/A,584,No,RECHAZADO
Raven,Morrison,2015-11-28,+1-966-563-0233x1644,6291909273,scottnguyen@example.org,NULL,Sí,Sí,Policía,Sí,Sí,No,No,Colombia,LOPEZ,SAN LUIS DE PALENQUE,55,1966-05-25,Old Mutual,150,Sí,RECHAZADO
Henry,Smith,2003-09-01,847.401.8939,116820803,jasmineriggs@example.org,2022-08-21,Sí,Sí,Policía,Sí,Sí,Sí,No,Armenia,no aplica,no aplica,49,1954-06-30,Provenir,328,Sí,RECHAZADO
Carlos,Perez,2005-08-10,+1-370-581-2290,2863389235,tamara59@example.net,2022-04-03,No,Sí,N/A,No,No,No,No,Colombia,EL PEÑON,CHIMA,52,1955-02-04,Colfondos,715,Sí,EMBARGADO
Richard,Foster,2023-12-13,454-840-8074,169215987,powersjennifer@example.com,NULL,No,No,N/A,No,No,No,Sí,Colombia,RISARALDA,ALBAN,49,1976-05-14,Protección,451,Sí,APROBADO
Brandy,Jones,2021-12-13,7679279870,4285214730,jeffreyburton@example.com,2020-01-04,Sí,No,Mininterior,No,No,Sí,No,Colombia,CONCORDIA,TOCANCIPA,34,2003-05-25,N/A,245,Sí,RECHAZADO
Johnathan,Miles,2014-04-12,001-972-231-6419,917675231,lloydcrystal@example.org,NULL,Sí,No,Minsalud,No,No,No,No,Colombia,CIENAGA DE ORO,BAJO BAUDO,64,1991-08-31,Colfondos,884,Sí,RECHAZADO
Brian,Schmidt,2007-11-25,7436408670,3871020039,adamharris@example.org,2021-11-20,No,Sí,N/A,Sí,No,Sí,Sí,Colombia,SAN FERNANDO,SUCRE,38,1993-01-06,Provenir,1161,Sí,EMBARGADO
Mark,Thomas,2000-06-26,001-578-554-1496x2774,7846348045,garmstrong@example.org,2020-09-14,No,No,Armada,No,Sí,No,No,Colombia,CERTEGUI,LA VIRGINIA,46,1989-10-18,Old Mutual,1069,Sí,EMBARGADO
Ashley,Koch,2023-01-07,(574)317-7590x356,3991080026,kmoore@example.com,NULL,No,Sí,Minsalud,Sí,No,Sí,No,Colombia,RICAURTE,NEIVA,59,1979-07-21,Provenir,630,No,RECHAZADO
David,Klein,2024-07-24,+1-242-618-4694x1570,1905204583,wattspaul@example.com,NULL,No,No,Inpec,No,Sí,Sí,No,Colombia,CALIFORNIA,TOCA,44,1981-09-13,Provenir,166,Sí,APROBADO
Heather,Young,2020-07-31,(725)639-8306,8734694631,virginia88@example.org,2021-06-29,No,Sí,Mininterior,Sí,Sí,Sí,No,Chipre,no aplica,no aplica,60,2001-08-31,Provenir,544,Sí,RECHAZADO
Juan,Lowe,2013-06-02,6758500985,8179740446,uvance@example.net,2022-08-28,No,Sí,Mininterior,Sí,No,No,Sí,Zimbabue,no aplica,no aplica,32,2003-07-16,Protección,1072,Sí,RECHAZADO
Kenneth,Wright,2014-05-15,331.895.4126x1735,7450701263,alexamason@example.com,2022-08-19,No,Sí,Inpec,No,No,No,Sí,Colombia,YUMBO,PAPUNAUA,63,2005-02-16,Protección,259,Sí,APROBADO
Derrick,Burke,2003-12-28,351-433-6709x207,7622087167,qmccoy@example.com,2022-04-25,Sí,No,Policía,No,No,Sí,Sí,Colombia,PAJARITO,SANTA ROSA DEL SUR,68,1996-10-24,N/A,56,No,RECHAZADO
Clinton,Wright,2019-06-22,994.580.5717x588,2420109721,timothy54@example.net,NULL,Sí,No,Armada,No,Sí,No,No,Santa Elena,no aplica,no aplica,48,2001-08-11,Provenir,813,No,RECHAZADO
Julie,Baldwin,2024-07-26,745.729.8259x8574,6968257219,wbell@example.net,2021-06-09,No,No,Mininterior,Sí,No,No,No,Namibia,no aplica,no aplica,30,1982-09-14,Provenir,212,No,RECHAZADO
