Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
Julie,Rodriguez,2016-01-26,4029069842,262207060,earnold@example.com,NULL,Sí,Sí,Inpec,No,No,No,No,Jersey,no aplica,no aplica,69,1963-04-29,Old Mutual,346,No,RECHAZADO
Richard,Richardson,2016-01-16,265-473-0557,780175098,kimberlydickerson@example.org,NULL,Sí,Sí,Minsalud,No,Sí,No,Sí,Colombia,EL GUAMO,PUEBLOVIEJO,18,2001-08-08,Protección,843,Sí,RECHAZADO
Michele,Hart,2021-08-10,296.911.1686x1028,5655730976,amandabradley@example.org,NULL,No,No,Inpec,Sí,No,Sí,No,Colombia,PINCHOTE,ABREGO,33,1958-03-07,Protección,608,Sí,EMBARGADO
Thomas,Riggs,2015-09-29,(588)536-7891x52002,8382661070,michael88@example.org,NULL,Sí,Sí,Policía,No,No,No,Sí,Colombia,GALERAS,YUMBO,52,1959-05-20,Colfondos,767,No,RECHAZADO
Mackenzie,Lewis,2004-10-31,956.772.5347x175,7407272971,amanda27@example.org,2021-07-08,Sí,Sí,Policía,No,Sí,Sí,Sí,San Bartolomé,no aplica,no aplica,30,1982-11-24,Provenir,441,Sí,RECHAZADO
Alyssa,Parker,2011-11-13,809-410-5881,14197158,vhill@example.org,2023-11-24,Sí,No,Inpec,Sí,Sí,No,Sí,Colombia,ELIAS,VALLE DE SAN JUAN,23,2001-08-12,Protección,918,Sí,RECHAZADO
Ricky,Rosario,2017-11-03,232-695-6172x225,4537234243,earlfry@example.com,NULL,No,No,Policía,Sí,No,Sí,No,Estados Unidos de América,no aplica,no aplica,67,1987-08-22,Protección,690,No,RECHAZADO
Jessica,Mayo,2017-09-15,(372)621-4861x689,9093616465,valerie13@example.org,2022-01-08,No,Sí,N/A,Sí,No,Sí,No,Colombia,SAN BERNARDO,Betania,44,1971-07-03,Protección,1156,Sí,EMBARGADO
Maurice,Robinson,2007-05-01,487.465.3137x96884,1865931244,sandranichols@example.net,2024-08-19,No,Sí,Minsalud,No,Sí,No,Sí,Colombia,SAN ANDRES,GALAPA,34,1968-02-09,Colfondos,590,No,RECHAZADO
Rhonda,Nichols,2021-10-11,(624)904-6435x942,7327223926,wandawilkerson@example.org,2023-04-28,No,Sí,Mininterior,No,Sí,No,Sí,Colombia,EL CAIRO,CUMARIBO,52,1970-05-14,Colfondos,221,Sí,APROBADO
Christopher,Ellis,2007-05-21,525-785-9179x67917,5849046467,hannahtaylor@example.org,NULL,No,Sí,N/A,Sí,No,Sí,No,Colombia,PEREIRA,Santa B�rbara,22,1965-09-14,Protección,1115,Sí,EMBARGADO
Laura,Smith,2016-12-13,(918)392-8744x20596,6900425619,youngroy@example.com,2024-11-03,Sí,Sí,Armada,No,Sí,No,Sí,Colombia,TUQUERRES,LA VEGA,65,1962-06-26,Protección,663,No,RECHAZADO
Edward,Raymond,2022-03-12,939.249.5131,2601358781,twarren@example.org,2023-05-16,Sí,No,Mininterior,No,Sí,Sí,No,Colombia,TORO,TOPAGA,53,2000-01-08,Provenir,425,No,RECHAZADO
Andrew,Lucero,2011-10-12,001-998-288-8294x474,9717713984,crystalsmith@example.com,NULL,No,No,Inpec,No,No,Sí,No,Colombia,FUQUENE,BARAYA,40,1990-08-16,Old Mutual,231,No,EMBARGADO
Robert,Curtis,2011-12-22,(548)500-6176,4220602320,milleramber@example.com,NULL,No,Sí,Policía,Sí,No,No,No,Colombia,LA PLATA,BUCARASICA,29,2004-03-08,Protección,179,No,APROBADO
Joshua,Dawson,2005-07-06,+1-716-465-8744x0834,8652863828,acarr@example.net,NULL,No,Sí,Mininterior,No,No,No,Sí,Colombia,LA CALERA,PUERTO NARIÑO,69,2002-04-30,Colfondos,597,No,APROBADO
Desiree,Burke,2008-05-20,+1-846-859-6497x62929,8533488984,stevensdonald@example.com,2024-09-22,No,No,Inpec,No,Sí,Sí,No,México,no aplica,no aplica,26,2003-07-19,Protección,1082,No,RECHAZADO
Eric,Middleton,2003-11-06,+1-383-619-9327,533914408,jessicamartinez@example.com,2024-06-26,Sí,Sí,Policía,No,Sí,Sí,No,Colombia,JORDAN,LEIVA,22,1995-04-24,N/A,540,Sí,RECHAZADO
Gloria,Adams,2006-11-09,(574)791-2006x01250,7364060193,csmith@example.net,2024-02-03,No,Sí,Policía,No,Sí,Sí,Sí,Colombia,QUEBRADANEGRA,PLATO,26,1955-04-01,N/A,1102,No,APROBADO
Tracy,Terrell,2009-02-25,+1-533-834-2065x939,9430061898,derrickbooth@example.com,NULL,Sí,Sí,Inpec,Sí,Sí,No,No,Colombia,Taraz�,CERRITO,45,1959-02-09,Protección,807,Sí,RECHAZADO
Brooke,Johnson,2014-07-02,001-313-994-5998,1051543586,skelley@example.com,NULL,Sí,No,Inpec,No,No,No,Sí,Colombia,BELEN,TIPACOQUE,25,1988-01-05,Provenir,650,No,RECHAZADO
Kyle,Erickson,2018-11-20,(513)722-3179x0684,3287962652,teresaharrison@example.net,NULL,Sí,Sí,Mininterior,No,No,No,Sí,Colombia,PELAYA,JERUSALEN,52,1958-04-21,N/A,693,No,RECHAZADO
Dylan,Fleming,2016-09-20,+1-666-758-8024x57422,8114010318,caldwellmeagan@example.org,NULL,Sí,Sí,Armada,No,Sí,Sí,No,Colombia,GUATICA,MILAN,50,1957-03-06,Old Mutual,101,No,RECHAZADO
Michelle,Johnson,2017-08-25,(854)763-1583x07641,4128694595,prowe@example.org,2023-07-17,No,No,Minsalud,Sí,No,Sí,Sí,Colombia,SIMIJACA,GUAMAL,36,1959-05-02,Provenir,815,Sí,EMBARGADO
Dwayne,Reilly,2018-08-04,503.877.3864x79975,876283248,qjohnson@example.com,NULL,No,No,Minsalud,Sí,No,No,Sí,Colombia,LA CAPILLA,COVEÑAS,23,1959-03-28,Old Mutual,1182,Sí,EMBARGADO
Kelly,Ortiz,2002-09-28,001-532-431-1410x153,6549185872,birdjenny@example.org,2023-06-21,No,Sí,N/A,No,Sí,Sí,Sí,Colombia,TOGsI,SALAMINA,44,1995-12-23,Provenir,617,No,RECHAZADO
Stephanie,Day,2015-01-04,001-355-812-0186x445,1426059297,matthew25@example.org,NULL,No,Sí,Armada,Sí,No,No,Sí,Colombia,CASABIANCA,SUAREZ,53,1970-12-11,Protección,64,Sí,APROBADO
