Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
Kathleen,Buchanan,2010-08-10,001-472-545-1893x793,9100831131,victoriamay@example.org,NULL,Sí,No,Inpec,Sí,Sí,No,Sí,Colombia,ENCINO,MERCADERES,66,1963-09-18,Old Mutual,794,No,RECHAZADO
Rebecca,Williams,2003-02-27,4309113691,598459070,xbauer@example.net,2020-03-22,Sí,Sí,Minsalud,No,No,Sí,No,Colombia,ALTOS DEL ROSARIO,LEBRIJA,22,1992-06-15,Protección,1160,Sí,RECHAZADO
Jennifer,Ortiz,2001-05-29,762-242-5535x68920,6454777268,misty23@example.net,NULL,No,No,Armada,No,Sí,Sí,Sí,Colombia,UBALA,Belmira,18,1963-05-17,Old Mutual,264,Sí,EMBARGADO
Tim,Wyatt,2000-09-28,269-821-9232x02761,5925345425,gordonjohn@example.com,2020-04-03,Sí,No,Mininterior,No,Sí,No,No,Colombia,PUERTO LLERAS,PUERTO ARICA,23,2002-04-28,N/A,1069,No,RECHAZADO
Roger,Morris,2017-02-04,(902)829-1654x3892,8060253980,ulambert@example.com,NULL,Sí,Sí,Minsalud,No,No,Sí,Sí,Colombia,FLORESTA,NATAGA,38,1955-02-18,N/A,442,No,RECHAZADO
Michael,Reed,2022-11-11,264-875-8260,5917560981,chad53@example.com,NULL,Sí,Sí,N/A,Sí,No,Sí,Sí,Colombia,FRESNO,EL COLEGIO,68,1976-02-09,Provenir,279,No,RECHAZADO
Joshua,Anderson,2008-03-21,001-389-608-1647x18805,7802073727,brenda56@example.org,2020-11-20,No,No,Inpec,Sí,No,Sí,Sí,Colombia,SAN BERNARDO DEL VIENTO,RIO VIEJO,31,1984-12-19,Colfondos,333,Sí,EMBARGADO
Rebecca,Dodson,2003-08-10,489-296-3137,6424280651,santosfrank@example.net,NULL,Sí,Sí,Inpec,Sí,Sí,Sí,Sí,Colombia,TUNUNGUA,SAN BERNARDO,66,1965-07-30,Protección,636,Sí,RECHAZADO
Lucas,Robinson,2017-02-24,4943681933,3546337596,amy59@example.com,2023-09-16,Sí,No,Policía,No,No,No,Sí,Colombia,BAGADO,Girardota,38,1977-10-09,N/A,107,No,RECHAZADO
Jessica,Ross,2023-01-23,557.774.7773,1405389027,brandy26@example.org,NULL,Sí,No,Policía,No,Sí,Sí,No,Colombia,Carmen de Viboral,Donmat�as,19,1953-11-30,Provenir,512,No,RECHAZADO
Lisa,Wolfe,2024-07-15,661-649-8499,2171177275,jason31@example.net,2023-10-02,Sí,Sí,Inpec,No,Sí,No,No,Colombia,ARBOLEDA,VILLANUEVA,28,1997-08-18,Old Mutual,1047,No,RECHAZADO
Melissa,Calderon,2020-06-23,001-248-992-5679x358,4818022408,fryrobert@example.org,2020-12-11,Sí,No,Minsalud,Sí,Sí,No,No,Colombia,GsEPSA,LOS PALMITOS,34,2004-06-01,N/A,1095,No,RECHAZADO
George,Torres,2013-10-20,(534)518-4250x919,4925639523,katieryan@example.com,2021-03-02,Sí,No,Minsalud,Sí,No,Sí,Sí,Colombia,GUACHUCAL,ANAPOIMA,46,1969-03-05,N/A,1137,Sí,RECHAZADO
