Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
Amanda,Johnson,2000-03-18,410.369.6533x7872,280898669,grayjose@example.org,NULL,No,Sí,Inpec,No,Sí,Sí,Sí,Colombia,PALESTINA,BARBOSA,30,1970-11-14,Old Mutual,492,No,APROBADO
Sarah,Shah,2022-07-17,662-898-3343x464,7095339647,rebecca82@example.com,2024-04-09,No,Sí,Mininterior,No,Sí,Sí,Sí,Colombia,PAEZ,TASCO,25,1985-06-15,N/A,1040,Sí,APROBADO
Scott,Ali,2004-05-12,001-983-542-0424x772,6758987353,brittneywatts@example.com,2022-06-29,No,Sí,Armada,No,Sí,No,No,Colombia,SANTA MARIA,CONVENCION,64,1994-10-27,Protección,743,Sí,APROBADO
Richard,Robinson,2003-11-29,(484)719-9611,7688912317,qmurphy@example.org,2019-12-15,Sí,Sí,Minsalud,No,No,Sí,Sí,Territorio Británico del Océano Índico,no aplica,no aplica,56,2000-08-02,Provenir,940,Sí,RECHAZADO
Roger,Klein,2015-10-15,401.307.2442,3101272760,bakerwanda@example.org,2020-04-20,Sí,Sí,Mininterior,Sí,No,No,Sí,Colombia,Amag�,EL LITORAL DEL SAN JUAN,47,2000-11-30,Provenir,126,No,RECHAZADO
Steven,Stewart,2023-05-17,+1-745-765-9596x05133,710587023,bakersamantha@example.com,2022-12-04,No,Sí,N/A,Sí,Sí,No,No,Colombia,SESQUILE,AGUACHICA,36,2003-03-17,Old Mutual,597,No,EMBARGADO
Paul,Conrad,2009-03-31,001-570-932-4743,1912130435,princewayne@example.net,2024-01-28,No,No,Policía,No,Sí,No,Sí,Colombia,CHIRIGUANA,PUERTO CAICEDO,66,2002-07-28,Colfondos,984,No,RECHAZADO
Christopher,Nguyen,2023-04-30,880.323.7502,4266000367,zchristensen@example.com,2024-03-25,Sí,Sí,Minsalud,Sí,No,No,No,Colombia,VILLAMARIA,GAMA,69,1988-02-09,Old Mutual,688,No,RECHAZADO
Kelly,Patterson,2002-05-11,479.625.7089,1203476188,mahoneypatrick@example.com,NULL,Sí,Sí,Policía,Sí,No,No,No,Colombia,SUCRE,SANTA ROSA DEL SUR,45,1997-01-26,Protección,873,Sí,RECHAZADO
Makayla,Wood,2019-06-06,243-444-1504x828,9339610627,caitlin15@example.org,NULL,Sí,No,Mininterior,Sí,Sí,Sí,No,Colombia,CHAMEZA,LA MACARENA,59,1959-07-07,Protección,763,No,RECHAZADO
Roy,Bowen,2001-02-10,(741)832-7907x900,5366820957,joshua92@example.com,2024-05-25,Sí,Sí,Minsalud,No,No,No,Sí,Colombia,VALLE DE SAN JUAN,VILLAPINZON,64,2004-07-28,Provenir,1014,Sí,RECHAZADO
Martha,Miller,2012-08-21,(576)237-5712,359568681,parkeralejandro@example.net,NULL,Sí,No,Armada,No,No,No,Sí,Colombia,Puerto Berr�o,PALMITO,37,1989-01-15,Provenir,104,No,RECHAZADO
