Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
Erin,Sims,2001-06-16,598-354-2930x147,2610122869,pward@example.org,2020-08-22,No,No,Armada,Sí,Sí,Sí,Sí,Colombia,CHAPARRAL,SANTA BARBARA,37,1994-10-29,Provenir,263,No,RECHAZADO
David,Arnold,2015-10-24,+1-335-706-8193x36495,4593699011,david88@example.net,NULL,Sí,No,Mininterior,Sí,No,Sí,Sí,Colombia,SAN CRISTOBAL,JERICO,34,1966-10-17,N/A,30,Sí,RECHAZADO
Katie,Jones,2000-12-23,001-392-528-6152x965,7357029848,michael38@example.net,NULL,Sí,Sí,Minsalud,No,Sí,Sí,No,Colombia,SANTA ROSALIA,GUATICA,52,1991-01-18,Old Mutual,335,Sí,RECHAZADO
Amanda,Pierce,2013-07-23,+1-418-805-6095x61772,9438009919,tammyflores@example.com,NULL,Sí,No,N/A,No,Sí,Sí,Sí,Colombia,ENCINO,PUERTO ASIS,23,1976-11-27,Protección,797,No,RECHAZADO
Sarah,Craig,2000-01-10,(554)701-3811,9559215684,williamsbrian@example.net,2021-08-03,Sí,Sí,Minsalud,Sí,Sí,No,Sí,Colombia,CUITIVA,LINARES,26,1989-08-09,Protección,999,No,RECHAZADO
Keith,Smith,2022-05-21,696-343-6447x29043,6393502316,aaronphillips@example.org,NULL,No,No,Inpec,Sí,Sí,Sí,Sí,Colombia,REPELON,COROMORO,65,1955-08-12,Colfondos,921,No,RECHAZADO
Damon,Monroe,2006-06-22,425-587-6219x1419,7661130984,richardsonscott@example.org,NULL,No,Sí,Armada,No,Sí,Sí,No,Colombia,MONTERREY,VILLANUEVA,68,1959-06-23,Provenir,447,No,APROBADO
Tony,Anderson,2017-11-05,001-716-486-6773x986,9392976389,ritaharrison@example.com,2023-12-29,No,No,Inpec,Sí,No,No,No,Kazajistán,no aplica,no aplica,28,2001-10-28,Old Mutual,863,No,EMBARGADO
Edward,Hudson,2018-06-17,+1-334-942-1468x522,6390091337,wrichardson@example.com,2022-04-16,No,Sí,Mininterior,No,Sí,No,Sí,Colombia,NARIÑO,ELIAS,66,1971-08-17,Protección,1019,No,APROBADO
Chad,Velasquez,2018-09-02,(693)598-2654x98717,54948365,frederickdavis@example.com,2020-08-26,Sí,Sí,Minsalud,No,Sí,Sí,No,Colombia,PLANADAS,POLONUEVO,65,1964-05-27,Protección,286,No,RECHAZADO
Christopher,Bartlett,2011-11-22,681.748.7787x959,4413806745,batesdonald@example.org,2021-07-12,Sí,No,Minsalud,No,No,Sí,No,Colombia,RIOSUCIO,SOTAQUIRA,39,1978-05-28,Colfondos,877,Sí,RECHAZADO
Jennifer,Hall,2000-05-09,779.631.4522x69636,9509437928,ohaynes@example.net,NULL,Sí,No,Armada,Sí,No,No,Sí,Colombia,AGUAZUL,VILLAHERMOSA,48,1984-04-29,Old Mutual,734,No,RECHAZADO
Caitlin,Lee,2019-03-05,658.942.7686x295,6689100356,todd91@example.org,2022-08-12,No,No,Inpec,No,No,No,Sí,Colombia,SANTACRUZ,GINEBRA,51,1959-01-11,N/A,796,Sí,APROBADO
Jason,Moss,2024-06-12,219.467.0038x5019,8131867812,bryanfarmer@example.net,2023-02-06,No,Sí,Policía,No,No,No,No,Colombia,SAN DIEGO,GUADALUPE,46,1976-12-02,N/A,1091,Sí,APROBADO
Jennifer,Brown,2018-03-30,777-503-3144x461,1491320468,tjones@example.com,2021-05-16,No,Sí,Policía,Sí,No,Sí,No,Colombia,Eb�jico,CALIFORNIA,61,2000-06-13,N/A,470,No,APROBADO
Ashley,Neal,2016-02-22,811.862.5168,8040250913,davidhatfield@example.net,2021-01-24,Sí,Sí,N/A,Sí,Sí,Sí,Sí,Colombia,SAN ZENON,Zaragoza,59,1975-08-25,Provenir,963,No,RECHAZADO
Julie,Reyes,2011-05-23,(218)265-8903x6132,3697189088,guerrerocourtney@example.com,2024-01-16,Sí,Sí,Minsalud,No,Sí,No,No,Colombia,PLANADAS,RAMIRIQUI,31,1971-01-08,N/A,489,No,RECHAZADO
Amanda,Wright,2013-12-20,(307)522-6320x09069,964816423,kimberly77@example.com,NULL,No,Sí,Armada,No,No,No,No,Colombia,LA PEDRERA,BAJO BAUDO,68,1976-09-29,Protección,510,Sí,APROBADO
Anne,Berry,2022-04-26,493-611-8634,9563505841,david98@example.com,2022-08-02,No,No,Inpec,No,No,Sí,Sí,Colombia,EL CARMEN DE BOLIVAR,TIBACUY,31,1995-10-15,Colfondos,922,Sí,EMBARGADO
William,Price,2017-03-03,573.592.2559,2285686417,steven24@example.net,2022-03-11,No,No,Armada,No,No,No,No,Colombia,CABUYARO,SALAZAR,22,1971-12-22,Old Mutual,337,No,EMBARGADO
Sarah,Ferguson,2016-09-16,+1-487-649-9755x55239,1813357164,ismith@example.net,NULL,Sí,Sí,N/A,Sí,No,No,Sí,Colombia,GUATEQUE,CARTAGENA DEL CHAIRA,26,1980-11-06,Provenir,665,No,RECHAZADO
Dakota,Edwards,2018-06-03,577.411.1724x90931,3250722207,shari90@example.org,2024-07-26,Sí,No,Mininterior,No,No,Sí,Sí,Letonia,no aplica,no aplica,28,2006-07-01,N/A,628,No,RECHAZADO
Edwin,Santana,2021-04-20,+1-738-390-5591x21331,6477706643,ellisonkevin@example.com,2023-08-10,Sí,Sí,Inpec,Sí,No,Sí,Sí,Colombia,PAJARITO,FUNES,18,1959-11-08,N/A,97,Sí,RECHAZADO
Emily,Sanchez,2012-10-19,(954)622-9500,1193551766,martinezmargaret@example.com,NULL,No,No,Inpec,No,Sí,No,Sí,Colombia,EL ENCANTO,Medellín,41,1968-02-08,N/A,102,Sí,APROBADO
