Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
Crystal,Holloway,2010-02-06,830-644-4102x169,2769355297,randerson@example.net,NULL,Sí,No,Armada,Sí,No,Sí,Sí,Colombia,SIBATE,GRANADA,60,1974-06-22,Colfondos,768,Sí,RECHAZADO
Seth,Odom,2016-09-06,253.702.6507x4061,1438868730,lcarlson@example.org,2020-04-19,Sí,No,Inpec,Sí,No,No,No,Colombia,SAN JOSE DEL FRAGUA,COLOSO,65,1961-09-02,Old Mutual,513,Sí,RECHAZADO
Cody,Shaw,2019-06-02,873-667-1795,4396739843,kimberly50@example.net,NULL,Sí,No,Policía,No,No,Sí,No,Colombia,SAN JUAN NEPOMUCENO,SAN VICENTE DE CHUCURI,37,1969-11-02,N/A,513,No,RECHAZADO
Belinda,Contreras,2022-11-05,510.548.9783x4317,6452494177,hannahhuff@example.net,NULL,No,No,Mininterior,Sí,No,Sí,Sí,Colombia,PIAMONTE,PALMIRA,30,1998-04-24,Colfondos,1014,Sí,EMBARGADO
Patricia,Griffin,2000-06-26,717-203-1382x044,3993538813,kiara85@example.net,NULL,No,Sí,N/A,No,No,No,Sí,Colombia,ROLDANILLO,MAICAO,57,2001-08-11,Colfondos,391,No,RECHAZADO
Elizabeth,Anderson,2018-05-23,001-715-356-8526,8347524827,eric07@example.com,NULL,No,No,Armada,No,Sí,Sí,Sí,Colombia,SAN ANTERO,Titirib�,46,1980-12-26,Old Mutual,630,Sí,EMBARGADO
Anne,Hines,2004-09-26,498-978-8994x55273,8340381019,fking@example.com,NULL,No,Sí,Policía,No,Sí,Sí,No,Colombia,CALAMAR,GUASCA,54,1978-10-14,Old Mutual,1200,No,APROBADO
Tiffany,Lowe,2010-04-16,928.303.0669x01024,3634042500,shannonrobinson@example.com,NULL,Sí,Sí,Mininterior,No,Sí,Sí,Sí,Colombia,SAN JOAQUIN,ARATOCA,57,1988-06-25,Colfondos,577,Sí,RECHAZADO
Mark,Thomas,2009-01-05,(245)468-2745x39771,6235043416,jacobsonbrittney@example.net,NULL,Sí,Sí,Armada,Sí,Sí,Sí,Sí,Colombia,AYAPEL,CICUCO,28,1957-06-22,Old Mutual,302,No,RECHAZADO
Molly,Guzman,2016-04-20,+1-329-791-3667x23722,9608335050,lauradunlap@example.net,2021-05-05,Sí,No,N/A,No,Sí,No,No,Colombia,USIACURI,LA UNION,62,1970-03-02,Old Mutual,23,Sí,RECHAZADO
Courtney,Scott,2017-05-22,+1-725-742-3430x10748,7055078294,morriskristen@example.org,NULL,No,No,Policía,No,No,Sí,No,Colombia,SUAN,LOS SANTOS,38,1959-01-10,Colfondos,933,Sí,EMBARGADO
Mary,Murphy,2022-04-30,+1-412-237-2567x5885,7168679754,fbauer@example.org,2024-04-05,No,Sí,Armada,Sí,No,No,No,Colombia,SALAMINA,MANIZALES,67,1953-11-21,Provenir,265,No,APROBADO
Andrew,Young,2019-05-31,263-424-2818x7582,8756644708,bowersmargaret@example.net,2021-10-12,Sí,No,Armada,Sí,No,No,No,Colombia,PUERTO ARICA,MERCADERES,36,1992-09-21,Provenir,1155,Sí,RECHAZADO
Cheyenne,Davenport,2002-09-24,805.852.2657,8926928962,johnsongregory@example.org,2024-08-02,No,No,Inpec,Sí,Sí,Sí,Sí,Colombia,TARQUI,Carepa,43,1984-09-15,Colfondos,429,Sí,RECHAZADO
Logan,Donaldson,2017-02-19,(957)284-9146x5936,9896031787,penaian@example.com,2020-09-02,Sí,Sí,Armada,No,No,Sí,Sí,Colombia,LA PAZ,SAN PELAYO,36,1999-11-19,Protección,623,Sí,RECHAZADO
Melissa,Klein,2003-04-08,+1-949-284-3713x3825,4415654112,davisrichard@example.com,2020-02-25,Sí,Sí,Armada,No,No,Sí,No,Colombia,FILANDIA,LANDAZURI,69,1990-09-08,Provenir,933,No,RECHAZADO
Nicholas,Clarke,2017-01-23,001-243-280-4280x68951,5719125155,hmiller@example.net,NULL,Sí,No,N/A,No,No,No,No,Colombia,MARGARITA,BOCHALEMA,34,1966-08-28,Colfondos,958,Sí,RECHAZADO
Hannah,Cannon,2016-09-14,(710)689-4213,8617935703,christopherturner@example.net,2020-09-04,No,No,N/A,Sí,Sí,No,Sí,Colombia,PUERTO SALGAR,LA CRUZ,55,1975-05-01,Colfondos,336,Sí,EMBARGADO
