Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
Thomas,Smith,2000-01-29,(833)588-8803,4532647159,joanna98@example.com,2021-03-20,No,Sí,Policía,No,Sí,No,Sí,Colombia,ARIGUANI,Puerto Nare,22,1975-12-09,N/A,854,No,APROBADO
Robert,Lawrence,2017-05-08,(909)205-5652x26603,1260127289,sullivanjames@example.org,2024-10-30,No,Sí,Minsalud,Sí,Sí,Sí,Sí,Anguila,no aplica,no aplica,64,1958-03-04,Protección,373,Sí,RECHAZADO
Jonathan,Rasmussen,2008-12-02,3285068930,6499305002,alexiscrawford@example.com,NULL,Sí,No,Mininterior,No,No,No,No,Colombia,GRANADA,SABANAGRANDE,48,1972-04-08,N/A,914,Sí,RECHAZADO
James,Hopkins,2017-03-08,4413605532,8972295913,vmcconnell@example.org,NULL,No,No,N/A,No,Sí,No,Sí,Colombia,SIMITI,CIENEGA,38,1977-12-12,Provenir,1181,No,EMBARGADO
Laura,Thornton,2018-05-29,(533)327-6649x7917,8457754282,garylong@example.com,NULL,Sí,Sí,Policía,No,No,Sí,No,Macao,no aplica,no aplica,62,1985-04-06,Protección,179,No,RECHAZADO
Samantha,Wallace,2001-03-30,6179274435,270314532,robertsjennifer@example.com,2024-02-06,Sí,Sí,Minsalud,No,No,No,Sí,Colombia,SABANAS DE SAN ANGEL,GUAPOTA,31,2005-09-09,Protección,957,No,RECHAZADO
Karen,Horton,2004-05-28,001-358-644-6761,1921036372,sellerstiffany@example.org,NULL,Sí,No,Mininterior,No,No,Sí,Sí,Canadá,no aplica,no aplica,36,1976-05-25,Colfondos,626,No,RECHAZADO
Danielle,Hernandez,2007-05-15,825.298.9729,8286716940,thenderson@example.org,NULL,Sí,No,Minsalud,Sí,No,Sí,Sí,Colombia,MAJAGUAL,ZARZAL,33,1982-02-10,Colfondos,37,No,RECHAZADO
David,Reese,2019-09-09,295-402-7891x59453,168000516,darlene36@example.org,2021-12-20,Sí,Sí,Armada,Sí,No,No,No,Colombia,LA GUADALUPE,PULI,18,1991-09-11,Old Mutual,933,No,RECHAZADO
Rachel,Richards,2011-02-09,(978)805-9257x1093,6001927250,kirbygabriel@example.org,2024-06-09,Sí,Sí,Minsalud,No,No,Sí,No,Colombia,PUPIALES,JUNIN,47,1965-10-04,Colfondos,576,No,RECHAZADO
Paul,Roberts,2014-05-21,(339)814-1354,3695454183,jason55@example.net,2022-09-17,Sí,No,Minsalud,No,No,Sí,Sí,Colombia,San Jos� de la Monta�a,FLORENCIA,30,1990-12-07,N/A,177,No,RECHAZADO
Patrick,Mack,2013-07-27,001-574-958-1982x41485,4790265829,romanrandy@example.com,2021-03-19,Sí,No,Inpec,Sí,Sí,Sí,Sí,Colombia,TENERIFE,HOBO,32,1957-06-19,Colfondos,248,Sí,RECHAZADO
Nicholas,Shepherd,2000-07-28,606.954.7399x920,2914027184,williamsthomas@example.net,2021-12-02,Sí,Sí,Armada,Sí,Sí,Sí,No,Colombia,SAN FELIPE,Ciudad Bol�var,30,1972-06-07,N/A,847,Sí,RECHAZADO
Devin,Phillips,2007-10-14,+1-264-822-2244x897,1119386550,kmartin@example.org,2023-08-29,No,Sí,Minsalud,Sí,Sí,No,No,Colombia,SAN PEDRO,LA PEÑA,45,1967-03-14,Old Mutual,52,Sí,RECHAZADO
