Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
Michael,Delgado,2000-09-16,602-359-8057,3980565813,johnbarnes@example.com,NULL,Sí,Sí,Policía,Sí,Sí,No,Sí,Colombia,MAGANGUE,PUERTO SANTANDER,49,1958-12-15,N/A,249,No,RECHAZADO
Linda,Martinez,2015-05-30,900-924-9144x431,1147949868,wardkristen@example.net,2024-10-28,Sí,Sí,Mininterior,No,No,No,Sí,Colombia,GAMA,PUERTO PARRA,43,1975-11-04,Old Mutual,107,Sí,RECHAZADO
Christina,Tucker,2015-11-01,838-788-8799x8357,1955408774,jonesmonica@example.net,2022-05-27,Sí,No,Inpec,Sí,Sí,No,No,Colombia,TAMARA,SAN VICENTE DEL CAGUAN,58,2006-03-24,Colfondos,1011,No,RECHAZADO
Carlos,Shah,2011-11-08,+1-821-700-5510,8071161690,brianstrong@example.org,2022-03-02,Sí,No,Armada,No,No,No,No,Colombia,MOCOA,EL PLAYON,58,1981-12-15,Old Mutual,28,Sí,RECHAZADO
Christopher,Stephens,2022-08-27,443-872-7034x657,2175333940,nicholas70@example.com,2022-03-05,No,No,Armada,Sí,No,Sí,Sí,Colombia,SAN PEDRO,AGUADAS,69,1991-07-16,Old Mutual,253,Sí,RECHAZADO
Jackie,Figueroa,2024-05-11,(824)341-2866,39538728,sarahmacdonald@example.com,2022-08-22,No,Sí,Minsalud,Sí,Sí,Sí,No,Colombia,POPAYAN,EL PAUJIL,47,1981-07-08,Provenir,539,Sí,RECHAZADO
Katherine,Melton,2019-09-06,001-359-669-6355x9101,4337065030,abrown@example.net,NULL,Sí,No,Inpec,No,No,Sí,No,Colombia,FLORENCIA,EL BANCO,54,2000-09-22,Provenir,1162,Sí,RECHAZADO
John,Sanchez,2018-05-14,2064604233,7226240316,drobles@example.com,NULL,Sí,No,Inpec,No,No,No,No,Colombia,COELLO,ARCABUCO,39,1973-06-04,Colfondos,916,No,RECHAZADO
Matthew,Dunn,2011-01-23,4039668785,5294940646,angela35@example.com,2024-04-20,No,Sí,Minsalud,Sí,No,No,No,Colombia,MORALES,SAN ANDRES,23,1979-06-27,N/A,56,Sí,RECHAZADO
Taylor,Wallace,2012-03-21,+1-822-813-3786x51341,9247297835,jessica62@example.com,NULL,Sí,Sí,Mininterior,No,Sí,Sí,Sí,Islas Turcas y Caicos,no aplica,no aplica,21,1964-10-07,Colfondos,675,Sí,RECHAZADO
David,Cooper,2005-04-09,(901)317-7782x592,5935805042,mike72@example.com,NULL,No,No,Mininterior,No,Sí,Sí,No,Colombia,CIENAGA DE ORO,VICTORIA,25,1993-01-24,Old Mutual,92,No,RECHAZADO
Chase,Chan,2019-02-03,848.226.7245x39731,8653739634,nicholas89@example.org,2023-04-20,Sí,No,Inpec,No,No,Sí,No,Colombia,SAN LUIS DE SINCE,GIGANTE,62,1969-05-07,Provenir,200,Sí,RECHAZADO
Katherine,Roberts,2000-10-11,+1-559-901-5516x38181,9844418089,briansimmons@example.com,NULL,No,No,Inpec,Sí,Sí,Sí,Sí,Colombia,LOS PATIOS,NOCAIMA,49,1994-06-09,N/A,840,No,RECHAZADO
Joel,Stout,2000-01-24,001-235-316-1899,7596065820,deleonbrianna@example.net,NULL,Sí,No,Mininterior,No,Sí,No,Sí,Colombia,Campamento,T�mesis,46,1998-06-16,Protección,502,Sí,RECHAZADO
Breanna,Mcintosh,2020-10-14,001-352-210-3401x654,4456410710,anthony01@example.net,2021-08-25,Sí,No,Armada,No,Sí,Sí,No,Colombia,Sopetr�n,CARTAGENA DEL CHAIRA,64,1961-08-10,Protección,336,Sí,RECHAZADO
Francisco,Brown,2009-07-22,(419)210-9903x1472,2416627196,lawsoncaitlin@example.org,NULL,No,No,Policía,No,No,Sí,Sí,Andorra,no aplica,no aplica,31,1987-10-04,Colfondos,1043,Sí,EMBARGADO
Deanna,Martin,2004-06-21,447-809-6441,2354266564,nicholas41@example.net,2020-10-10,Sí,Sí,Minsalud,No,No,Sí,Sí,Colombia,USIACURI,GUTIERREZ,37,1964-08-31,Protección,863,Sí,RECHAZADO
Joshua,Roy,2000-12-03,001-603-668-6751x228,612388918,jmendez@example.com,2024-05-16,No,Sí,Policía,Sí,No,No,Sí,Colombia,ARGELIA,TIBACUY,30,2004-02-14,N/A,504,No,RECHAZADO
Andrea,Stanley,2000-03-15,(875)404-8228,6927595082,catherinebush@example.org,NULL,No,No,Mininterior,No,Sí,No,No,Colombia,ARIGUANI,SANTA CATALINA,35,2006-03-02,Protección,1050,No,EMBARGADO
