Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
David,Nelson,2007-04-04,226.593.0298,5524319494,ndurham@example.com,NULL,Sí,Sí,Mininterior,No,Sí,No,Sí,Colombia,MORELIA,BOAVITA,67,1984-08-02,Colfondos,852,No,RECHAZADO
Richard,Miller,2010-10-19,206-302-7331x097,8630236532,curtisjared@example.net,2021-04-13,Sí,Sí,Armada,Sí,No,No,Sí,Colombia,SALAMINA,BARRANCO DE LOBA,27,1980-01-10,Provenir,1154,No,RECHAZADO
Bradley,Ryan,2014-12-28,(268)546-7727x336,6586336596,loriallen@example.com,NULL,Sí,Sí,Armada,No,Sí,Sí,No,Colombia,TENJO,CALI,23,1977-02-22,Old Mutual,412,Sí,RECHAZADO
Paul,Abbott,2003-10-05,(211)259-6977x400,4567617447,brian99@example.net,NULL,Sí,Sí,Armada,No,Sí,No,No,Colombia,PASTO,TAMARA,53,2000-02-28,Provenir,620,Sí,RECHAZADO
Susan,Johnson,2011-01-14,+1-561-566-1702,5859849840,christina61@example.com,2020-07-12,No,Sí,Armada,Sí,No,Sí,No,Colombia,DUITAMA,OPORAPA,37,1983-03-20,Colfondos,366,No,APROBADO
Jeanette,Carney,2022-05-19,942.858.5998x044,3503265791,jasmine85@example.net,NULL,No,Sí,Mininterior,Sí,Sí,No,Sí,Colombia,EL GUACAMAYO,MATANZA,56,1990-09-08,Colfondos,312,No,RECHAZADO
Megan,Mendoza,2008-02-23,+1-239-825-8644,7461128194,smithyvette@example.net,NULL,Sí,Sí,Mininterior,Sí,No,No,No,Colombia,LA VICTORIA,PAZ DE RIO,30,1990-01-22,Protección,683,Sí,RECHAZADO
Jennifer,Bell,2006-04-17,546-239-3821,1029401167,colonangela@example.net,2022-08-13,Sí,No,N/A,Sí,No,No,No,Colombia,ARIGUANI,CHAMEZA,43,1972-06-26,Provenir,793,Sí,RECHAZADO
Stephanie,Hall,2003-06-27,+1-915-739-7986x320,538326401,sullivanalan@example.com,NULL,No,No,Inpec,Sí,No,Sí,No,Colombia,TELLO,FLANDES,26,2001-05-15,N/A,188,No,RECHAZADO
Edward,Hill,2006-06-11,537.269.9538x763,8599680817,regina55@example.org,NULL,Sí,Sí,N/A,No,No,Sí,Sí,Colombia,SANTUARIO,SAMANIEGO,50,1976-06-10,Old Mutual,807,Sí,RECHAZADO
Kim,Guzman,2012-08-03,261-873-2266,2899261170,qmeyers@example.net,NULL,No,Sí,N/A,No,Sí,Sí,No,Colombia,RIOSUCIO,SANTA CATALINA,65,2001-07-28,Colfondos,1112,Sí,RECHAZADO
Brandon,Green,2007-04-29,001-206-763-4836x48001,1565216488,duanehernandez@example.org,NULL,Sí,Sí,Mininterior,Sí,No,Sí,No,Bélgica,no aplica,no aplica,20,1993-10-16,N/A,2,No,RECHAZADO
