Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
Ronnie,Adams,2013-11-06,343-373-7114x55036,1004223995,jeromelewis@example.org,NULL,Sí,Sí,Inpec,No,No,Sí,Sí,Omán,no aplica,no aplica,38,1962-05-08,N/A,578,Sí,RECHAZADO
Michael,Soto,2004-11-20,689.946.3276x745,1444324831,andrewhunt@example.net,NULL,No,Sí,Minsalud,Sí,Sí,No,Sí,Colombia,Chigorod�,EL CARMEN,56,2003-06-18,Old Mutual,963,No,RECHAZADO
Jane,Knox,2015-06-02,(373)904-1831x4978,292992798,navarrojoseph@example.net,NULL,No,No,N/A,No,Sí,No,Sí,Colombia,MATANZA,PUERTO ESCONDIDO,66,1957-09-11,Provenir,698,Sí,RECHAZADO
Cassidy,Rose,2002-07-02,(259)965-3645x70779,921602874,larsonshawna@example.org,2023-07-30,No,No,Armada,Sí,No,Sí,No,Groenlandia,no aplica,no aplica,28,1973-04-14,N/A,464,No,RECHAZADO
Pamela,Reyes,2012-10-21,(359)533-5221x37056,992146589,paula44@example.com,2023-11-14,Sí,No,Armada,No,Sí,No,Sí,Japón,no aplica,no aplica,53,1984-05-28,Colfondos,68,No,RECHAZADO
Jennifer,Morgan,2018-04-23,239.284.4136x251,1898689551,danielking@example.org,2021-05-26,No,No,Policía,No,Sí,No,No,Colombia,MONGUI,MOTAVITA,20,1956-12-01,Old Mutual,1165,Sí,EMBARGADO
Tyler,Vaughn,2017-06-24,2308505794,229179939,okramer@example.org,NULL,Sí,No,Policía,No,No,Sí,Sí,Bahamas,no aplica,no aplica,65,1984-06-16,Old Mutual,260,Sí,RECHAZADO
Henry,Murray,2012-02-27,(586)462-5484x572,1471488887,kmora@example.org,NULL,Sí,Sí,Policía,Sí,Sí,No,Sí,Colombia,SAN EDUARDO,LA CHORRERA,43,1975-11-16,N/A,905,No,RECHAZADO
Phillip,Richardson,2012-04-14,(394)682-9331x791,643085029,gschmidt@example.com,2022-09-18,Sí,No,Minsalud,No,No,Sí,No,Jordania,no aplica,no aplica,25,2001-09-13,Colfondos,541,Sí,RECHAZADO
Jeremy,Williams,2013-01-15,001-694-790-0213x4046,8339105735,sonyajames@example.org,NULL,Sí,No,Mininterior,No,Sí,Sí,Sí,Colombia,QUETAME,Puerto Berr�o,51,2002-12-08,N/A,792,Sí,RECHAZADO
Stephen,Kennedy,2024-07-11,001-570-566-8438,5100615777,khanlindsay@example.com,2020-07-29,Sí,No,Mininterior,No,No,Sí,No,Colombia,Santo Domingo,BARRANCO MINAS,45,1985-08-16,Provenir,905,Sí,RECHAZADO
Rhonda,Webb,2013-03-06,(743)830-3219,2305740326,jennifergamble@example.org,NULL,No,No,N/A,Sí,Sí,Sí,Sí,Colombia,PIAMONTE,LURUACO,54,1967-09-14,N/A,871,Sí,APROBADO
Vanessa,Simpson,2018-09-21,001-444-352-8024x4872,5123679938,kyle06@example.com,NULL,No,Sí,N/A,No,Sí,Sí,Sí,Colombia,BOSCONIA,BOAVITA,36,1977-04-21,Old Mutual,1099,Sí,EMBARGADO
Gina,Gallegos,2014-08-22,954-920-2520,7632056505,schultzandrew@example.org,2023-08-19,No,No,Armada,Sí,Sí,No,No,Colombia,LA PAZ,G�mez Plata,38,1987-01-04,Colfondos,333,Sí,EMBARGADO
Barbara,Patel,2004-11-03,(763)783-7958x666,2255832789,jesse89@example.org,NULL,No,Sí,Policía,No,No,No,Sí,Colombia,GRAMALOTE,Granada,26,1968-09-27,Old Mutual,810,No,APROBADO
Samantha,Anderson,2010-01-20,848-281-6525x04401,1137922189,james87@example.com,2023-12-19,Sí,Sí,Mininterior,No,No,Sí,No,Colombia,FUSAGASUGA,SOMONDOCO,28,1959-06-16,N/A,35,Sí,RECHAZADO
John,Smith,2016-06-19,001-346-459-4682,6997108267,francisronnie@example.org,NULL,Sí,Sí,Mininterior,No,No,Sí,Sí,Argelia,no aplica,no aplica,48,1982-03-03,Colfondos,408,Sí,RECHAZADO
