Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
Brandon,Watkins,2016-02-04,781-668-2001x043,229485577,roy05@example.com,2020-12-27,No,Sí,Minsalud,No,Sí,No,Sí,Canadá,no aplica,no aplica,49,1988-09-21,Colfondos,575,No,APROBADO
Angela,Hoover,2014-08-09,+1-830-484-9569,2048242609,aaronglover@example.com,NULL,No,Sí,Policía,Sí,No,No,No,Colombia,PALMAR,Necocl�,33,2002-10-14,Colfondos,300,Sí,APROBADO
Eddie,Greene,2014-03-30,4344248847,5016541484,robertmendoza@example.com,NULL,No,No,Mininterior,No,No,No,Sí,Colombia,PUERTO SANTANDER,San Francisco,19,1955-09-09,N/A,914,Sí,APROBADO
Tammy,Carey,2002-03-31,5043452412,9507383598,paulcollins@example.org,NULL,No,No,Minsalud,No,No,No,No,Colombia,MAGANGUE,PIJIÑO DEL CARMEN,41,1993-03-08,Old Mutual,270,Sí,EMBARGADO
Andrea,Newton,2014-07-09,530-885-5518x79114,298602491,lpark@example.com,NULL,Sí,Sí,Policía,No,No,Sí,No,Colombia,MAGsI,COPER,49,1995-07-30,Protección,260,Sí,RECHAZADO
Brittany,Santos,2010-03-17,001-572-457-3212x877,7899020340,terrancemontgomery@example.net,2023-02-28,No,No,Minsalud,Sí,No,Sí,Sí,Colombia,TRUJILLO,CAMPOALEGRE,61,2004-09-27,Provenir,242,Sí,RECHAZADO
Lauren,Brown,2012-04-26,983.589.2515,3485159465,fshort@example.com,2020-07-26,Sí,Sí,Minsalud,Sí,No,No,Sí,Colombia,LA SIERRA,BUENAVENTURA,24,1999-11-14,N/A,55,No,RECHAZADO
Derek,Eaton,2006-06-17,3802329456,9945712847,christopher00@example.com,2024-06-01,Sí,No,Mininterior,No,No,No,Sí,Colombia,PIOJO,MOSQUERA,42,1970-05-28,Protección,366,No,RECHAZADO
Kevin,Peterson,2014-07-27,+1-271-690-8906x52355,8283276516,rodriguezclaudia@example.org,2023-06-07,No,Sí,Inpec,No,Sí,Sí,No,Colombia,MOTAVITA,PALESTINA,28,1984-04-16,Old Mutual,924,Sí,APROBADO
Ronald,Livingston,2022-08-30,+1-842-596-9168x31645,354750011,lisamaldonado@example.com,NULL,No,No,N/A,No,No,No,Sí,Colombia,MONTELIBANO,OICATA,69,1979-08-20,N/A,27,No,RECHAZADO
Wanda,Hayes,2004-01-16,+1-301-992-1680x609,106178681,priceerik@example.com,NULL,No,No,Inpec,Sí,Sí,Sí,Sí,Colombia,PALMAR DE VARELA,LA PLATA,44,1969-11-10,Colfondos,472,Sí,EMBARGADO
Michelle,Padilla,2004-04-12,(713)443-4315,903797779,odoyle@example.com,NULL,No,Sí,Minsalud,Sí,Sí,No,Sí,Colombia,EL ESPINO,Santa Rosa de Osos,26,1991-01-28,Provenir,301,Sí,RECHAZADO
Bethany,Jones,2015-06-19,001-334-625-7621x9403,8040462017,danielbrooks@example.net,2024-05-17,No,No,Minsalud,No,Sí,No,Sí,Colombia,Copacabana,EL MOLINO,53,1995-08-05,Colfondos,1173,No,RECHAZADO
Christina,Tran,2001-10-10,857-379-4747x74030,6978998946,tom48@example.org,NULL,Sí,Sí,Mininterior,No,No,Sí,No,Colombia,PUERTO SANTANDER,RIOHACHA,67,1987-02-14,Old Mutual,900,Sí,RECHAZADO
Jason,Crawford,2021-02-23,600.279.3682x280,3492299246,rpowers@example.org,2020-12-13,No,No,Mininterior,No,Sí,No,Sí,Colombia,Carepa,LA PALMA,69,1983-05-21,Protección,682,No,RECHAZADO
Emma,Webb,2011-06-10,(981)272-6213,553331243,annabaker@example.net,NULL,Sí,No,Armada,Sí,Sí,No,Sí,Colombia,ARCABUCO,SUPATA,38,1989-11-23,Old Mutual,687,Sí,RECHAZADO
Larry,Stokes,2002-06-23,001-326-584-4865x0977,1629728614,karen18@example.com,NULL,No,No,Minsalud,Sí,Sí,No,Sí,Colombia,LA CHORRERA,LANDAZURI,64,1956-11-01,N/A,56,No,RECHAZADO
Paul,Ellison,2007-08-12,(931)271-9155x998,4439551958,jmiller@example.net,2024-07-12,No,Sí,Armada,No,Sí,No,Sí,Angola,no aplica,no aplica,49,1990-11-16,Protección,983,No,RECHAZADO
Donald,Blackwell,2009-10-14,939.770.8386x68307,565352111,matthewmiller@example.com,2023-06-25,No,Sí,Mininterior,Sí,Sí,Sí,Sí,Colombia,PARATEBUENO,RIO VIEJO,43,1974-05-08,Old Mutual,697,Sí,RECHAZADO
Ryan,Kennedy,2006-05-07,574.848.0778,4101735954,megan87@example.net,NULL,Sí,Sí,Inpec,No,No,No,No,Colombia,LA PRIMAVERA,Sabaneta,46,1968-01-23,Colfondos,857,Sí,RECHAZADO
Justin,Johnson,2001-04-19,(607)847-4211,5040450358,franktaylor@example.com,NULL,No,No,Armada,No,No,Sí,No,Colombia,SAN MIGUEL DE SEMA,NOBSA,47,1997-10-03,Provenir,558,Sí,APROBADO
Aaron,Johnson,2005-07-30,569.887.7848x8406,8555390634,hesskimberly@example.net,NULL,Sí,No,N/A,No,No,Sí,No,Colombia,TRUJILLO,El Bagre,50,1978-08-20,N/A,29,Sí,RECHAZADO
Anna,Li,2004-04-02,895.662.5563,246506518,kevin77@example.net,2023-03-05,Sí,Sí,Armada,Sí,Sí,Sí,Sí,Jersey,no aplica,no aplica,21,1960-09-07,N/A,299,Sí,RECHAZADO
Jerry,Benson,2007-06-26,9606543021,3953675271,ian88@example.net,NULL,No,Sí,Inpec,Sí,Sí,No,Sí,Colombia,PIJIÑO DEL CARMEN,LA PALMA,46,1963-01-13,Colfondos,568,Sí,APROBADO
Marissa,Sherman,2022-03-29,979.939.7183,878431948,paulhuff@example.net,2021-03-12,No,Sí,Policía,Sí,No,Sí,Sí,Colombia,SILVIA,TIPACOQUE,70,1969-09-26,Protección,213,No,APROBADO
Kim,Johnson,2023-01-01,5405351356,6000142193,owilliams@example.org,NULL,Sí,No,N/A,No,Sí,No,No,Colombia,TAMARA,NARIÑO,50,1991-10-18,N/A,436,No,RECHAZADO
Mary,Nelson,2003-05-08,409.624.1688x72595,6057207619,chadmeza@example.com,2021-02-07,Sí,Sí,N/A,No,No,Sí,No,Colombia,ALGARROBO,ALPUJARRA,54,1983-07-13,N/A,935,Sí,RECHAZADO
Jonathan,Ford,2010-11-08,001-710-428-9334x760,375159244,christophermyers@example.net,NULL,No,No,N/A,No,No,Sí,Sí,Colombia,LA PAZ,CORDOBA,24,1987-03-14,Provenir,353,Sí,APROBADO
Brian,Padilla,2009-12-30,735.624.7981,9210409330,kmathis@example.org,NULL,Sí,No,Minsalud,No,Sí,No,No,Colombia,CHIMA,SANTANA,57,1954-07-10,Protección,1137,Sí,RECHAZADO
