Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
Peter,Marsh,2013-08-26,001-277-528-6546,247649538,porterchristopher@example.com,NULL,Sí,Sí,Minsalud,Sí,No,No,Sí,Colombia,SESQUILE,PUERTO NARIÑO,29,1980-02-08,Old Mutual,344,Sí,RECHAZADO
Amber,Coleman,2018-12-18,744-217-7939x0451,2189750162,iduncan@example.com,NULL,Sí,Sí,Armada,No,Sí,Sí,Sí,Colombia,GUAYABETAL,SAN MARTIN,28,1987-05-08,Protección,309,Sí,RECHAZADO
Charles,Davis,2010-02-20,(974)879-4711x05148,5097243844,candicefritz@example.org,2020-06-26,Sí,Sí,N/A,Sí,Sí,No,Sí,Colombia,YAGUARA,BECERRIL,25,1970-01-30,Old Mutual,452,No,RECHAZADO
Richard,Taylor,2009-07-21,436-305-3656,2820220571,watkinsjulie@example.org,NULL,No,No,Inpec,No,Sí,No,Sí,Colombia,Arboletes,ELIAS,18,1989-12-26,Provenir,681,Sí,APROBADO
Mary,Pugh,2023-03-10,(530)792-0933,7094551361,ivega@example.com,2020-11-26,No,No,Minsalud,No,Sí,Sí,No,Colombia,EL CARMEN,T�mesis,28,1993-01-27,Old Mutual,788,No,EMBARGADO
Roy,Rodriguez,2012-08-22,+1-895-528-0576x356,80783263,rhuang@example.org,NULL,No,Sí,Inpec,Sí,Sí,Sí,Sí,Colombia,SAN MARTIN,SAN GIL,29,1962-12-24,Colfondos,722,No,APROBADO
Mary,Ross,2023-03-06,272-726-1352x331,277037002,stevenlin@example.net,2020-01-16,Sí,No,Armada,No,No,No,Sí,Colombia,LEJANIAS,PONEDERA,57,1983-03-12,Protección,1004,No,RECHAZADO
Tiffany,Adams,2023-09-11,907-725-8601,4785439557,fcole@example.com,NULL,Sí,Sí,Inpec,No,No,No,Sí,Colombia,CANALETE,BAGADO,59,1968-05-12,Provenir,704,No,RECHAZADO
Laura,Beck,2003-05-23,508-222-0021,7418990343,wilsonpeter@example.org,2020-09-30,No,No,Mininterior,No,No,No,No,Colombia,NUEVO COLON,LANDAZURI,69,1972-12-27,Colfondos,142,No,RECHAZADO
Christine,Griffith,2012-10-19,(628)775-6279x7967,6334159346,matthewcarpenter@example.net,2021-08-30,Sí,No,N/A,Sí,No,Sí,No,Tanzania,no aplica,no aplica,41,1989-04-20,N/A,44,No,RECHAZADO
