Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
Meredith,Ortiz,2003-09-27,001-361-485-7462x9858,5546467493,carlvazquez@example.net,NULL,No,Sí,Armada,Sí,No,Sí,No,Colombia,ARIGUANI,ALMEIDA,18,1962-01-31,Old Mutual,369,Sí,APROBADO
Theresa,Gray,2005-03-02,290.632.3514,2975872821,dana74@example.org,2021-08-21,No,No,Armada,No,Sí,Sí,Sí,Colombia,PUERTO RONDON,LA TOLA,59,2000-10-10,Protección,545,Sí,RECHAZADO
Cheryl,Castillo,2006-01-29,577-385-4772x8763,1645574462,christopherbyrd@example.org,NULL,Sí,Sí,Mininterior,No,Sí,No,No,Colombia,SINCELEJO,BARANOA,27,1979-04-09,Old Mutual,696,No,RECHAZADO
Heather,Hernandez,2019-01-25,465.441.5344,5677463029,lloyddavid@example.org,NULL,Sí,No,N/A,Sí,Sí,No,No,Colombia,QUIBDO,CEPITA,50,1978-02-07,Protección,616,Sí,RECHAZADO
Joseph,Travis,2002-05-24,359-875-6676x64107,1748033301,bridgesthomas@example.org,2023-04-22,Sí,No,Minsalud,Sí,Sí,Sí,No,Colombia,JESUS MARIA,EL BANCO,36,1966-01-29,N/A,280,Sí,RECHAZADO
James,Jones,2001-09-23,285-880-3794,543140685,johnsonmatthew@example.org,NULL,No,No,Armada,Sí,No,Sí,No,Colombia,LA JAGUA DE IBIRICO,EL LITORAL DEL SAN JUAN,63,1955-11-24,Old Mutual,782,No,RECHAZADO
Sharon,Richardson,2002-02-11,(236)973-9477,1485438908,grantdavid@example.net,NULL,Sí,No,Policía,Sí,Sí,No,No,Colombia,ANSERMA,EL ZULIA,65,1987-10-26,Old Mutual,458,No,RECHAZADO
Curtis,Valdez,2011-05-14,839.521.4626x714,7036352702,kgonzalez@example.com,2022-10-27,No,Sí,Armada,No,Sí,Sí,Sí,Colombia,LANDAZURI,SANTA ROSA,53,1957-11-04,N/A,659,No,APROBADO
Thomas,Jones,2012-06-04,795-990-0777,9955535022,ericagonzalez@example.com,2021-07-21,No,No,Inpec,No,No,Sí,Sí,Colombia,MAJAGUAL,SAN VICENTE DEL CAGUAN,29,1973-10-26,Provenir,1078,Sí,EMBARGADO
Lisa,Brown,2020-03-29,(580)529-5902,9813779017,allenbrown@example.com,2020-01-14,Sí,No,Inpec,No,Sí,Sí,No,Argelia,no aplica,no aplica,20,1989-11-26,Colfondos,532,No,RECHAZADO
Patricia,Gonzalez,2022-11-11,+1-620-253-5039,5152351874,lmorrison@example.org,NULL,No,No,N/A,Sí,Sí,Sí,No,Colombia,SANTA BARBARA,Apartad�,56,1989-01-10,N/A,684,No,RECHAZADO
Brian,Peters,2019-08-19,001-540-617-1601,4760560451,tchristensen@example.com,NULL,No,Sí,Mininterior,No,No,Sí,Sí,Colombia,VILLANUEVA,Medellín,46,1985-03-04,Protección,873,No,APROBADO
Jesus,Smith,2021-02-20,437-336-0769x12201,437097611,dmason@example.net,NULL,Sí,Sí,N/A,Sí,No,No,Sí,Colombia,PALESTINA,VILLAGARZON,30,1985-06-23,Colfondos,354,No,RECHAZADO
Daniel,Calhoun,2002-04-17,445.293.4511x460,6257627997,larry48@example.com,2022-01-01,Sí,No,N/A,No,No,Sí,No,Colombia,AGUSTIN CODAZZI,INZA,42,1988-09-20,Protección,655,Sí,RECHAZADO
Cassandra,Turner,2024-11-07,937.444.5507x4113,5978748917,rduran@example.org,NULL,Sí,Sí,Minsalud,No,Sí,Sí,No,Grecia,no aplica,no aplica,68,1989-07-20,Colfondos,435,No,RECHAZADO
Garrett,Herman,2014-08-18,806-751-9346x3304,9415057783,marcuswells@example.net,2021-03-18,Sí,No,Armada,No,No,Sí,No,Colombia,COYAIMA,FORTUL,22,1977-08-28,N/A,384,Sí,RECHAZADO
Stephanie,Chandler,2010-06-03,(845)798-3101x162,4222197706,blairjeffrey@example.net,NULL,No,No,Minsalud,Sí,Sí,Sí,Sí,Colombia,Sabaneta,OTANCHE,52,1970-12-01,N/A,840,Sí,APROBADO
Luke,Rogers,2014-06-12,(944)682-3198,7544775263,brownhannah@example.org,NULL,Sí,No,Minsalud,Sí,No,Sí,No,Colombia,PASTO,NUQUI,23,2005-03-21,Colfondos,266,No,RECHAZADO
James,Bray,2008-02-04,001-812-609-5510,3047985015,ttorres@example.org,NULL,No,No,Minsalud,Sí,Sí,No,Sí,Colombia,CAPARRAPI,SAMACA,45,1972-12-17,Provenir,1034,Sí,EMBARGADO
Aaron,Hart,2014-03-23,571-245-4236x44302,725882791,andrewalvarez@example.org,NULL,No,Sí,Inpec,Sí,No,Sí,Sí,Colombia,GUADUAS,MEDINA,59,1999-03-08,N/A,206,No,APROBADO
Linda,Roberts,2005-07-18,704-501-6896,9896902755,smithjoel@example.net,2021-05-24,Sí,Sí,Armada,No,Sí,Sí,No,Colombia,TINJACA,TOTORO,51,1965-12-04,Provenir,705,Sí,RECHAZADO
Tanner,Carroll,2005-03-24,888.341.6006x0651,687645777,joseph71@example.com,NULL,No,Sí,Policía,Sí,Sí,No,No,Colombia,RECETOR,TOPAIPI,37,1980-01-21,N/A,512,Sí,APROBADO
James,Jones,2020-11-28,(377)649-9334x8229,7351397839,sallen@example.net,NULL,Sí,No,Armada,Sí,No,Sí,Sí,Colombia,VILLAGOMEZ,LA TOLA,38,1990-08-16,Protección,509,Sí,RECHAZADO
Jessica,Frank,2011-02-14,(517)837-4804,415245997,msullivan@example.com,2020-12-23,Sí,No,Mininterior,No,No,No,No,Colombia,Bello,LEIVA,23,1969-05-17,Old Mutual,955,No,RECHAZADO
Angela,Thompson,2021-06-29,636.499.1546x8472,4722908916,heathertaylor@example.net,2022-10-10,Sí,Sí,Policía,No,No,Sí,Sí,Qatar,no aplica,no aplica,46,1978-04-09,Protección,818,Sí,RECHAZADO
Michele,Sherman,2009-02-26,764.360.6700x785,2180660564,paulfinley@example.net,2020-01-01,Sí,No,N/A,Sí,No,No,Sí,República Dominicana,no aplica,no aplica,53,2006-05-11,Colfondos,274,No,RECHAZADO
Robert,Mills,2000-01-04,+1-765-955-2635x05005,9816032057,ryanjackson@example.org,NULL,Sí,No,Inpec,Sí,Sí,No,Sí,Colombia,SOTARA,VILLANUEVA,62,1998-12-17,Old Mutual,1132,Sí,RECHAZADO
Christopher,Gentry,2013-01-23,763-572-7792,4901830502,vdoyle@example.com,2022-04-05,Sí,Sí,Inpec,No,No,Sí,Sí,Colombia,SALENTO,HATILLO DE LOBA,46,1967-03-23,Old Mutual,229,No,RECHAZADO
James,Edwards,2016-09-09,(404)629-2021,9029193304,hhernandez@example.org,NULL,Sí,No,Policía,No,No,No,Sí,Colombia,ZETAQUIRA,PAICOL,42,1978-11-23,Protección,74,No,RECHAZADO
Brian,Marquez,2023-05-26,307-802-8807x0139,6453002527,xmcpherson@example.net,2022-09-15,No,Sí,Mininterior,Sí,No,Sí,Sí,Yemen,no aplica,no aplica,33,1982-05-12,Old Mutual,14,Sí,RECHAZADO
Kimberly,Thomas,2015-06-30,7533406116,6400356571,nicole81@example.com,2022-12-22,No,No,Inpec,No,No,No,No,Colombia,LEBRIJA,CONDOTO,52,1958-11-14,Protección,730,Sí,EMBARGADO
Randy,Wright,2014-03-20,+1-379-394-8868x140,9386030156,christineherman@example.org,2024-02-07,Sí,No,Minsalud,Sí,Sí,No,Sí,Colombia,CARMEN DEL DARIEN,CUNDAY,21,1997-08-07,Old Mutual,423,Sí,RECHAZADO
Jodi,Jimenez,2021-01-30,841.905.5140x415,6136934132,erinyork@example.com,NULL,No,No,N/A,Sí,No,No,Sí,Corea del Norte,no aplica,no aplica,37,1994-05-04,N/A,707,No,RECHAZADO
Joshua,Lee,2015-05-29,494.542.1424x839,290980727,umiller@example.org,NULL,No,No,Minsalud,Sí,Sí,No,Sí,Colombia,SARDINATA,LA PAZ,68,1959-10-29,Colfondos,875,No,RECHAZADO
Alyssa,Stark,2001-07-09,532-659-5458x3845,2827758678,michael38@example.net,2020-04-10,Sí,Sí,Policía,Sí,No,No,No,Antigua y Barbuda,no aplica,no aplica,33,1997-10-26,Colfondos,828,No,RECHAZADO
Carrie,Lee,2006-07-09,704.295.7709,2714233687,danielcarr@example.org,NULL,No,No,Policía,No,No,Sí,Sí,Colombia,ARAUQUITA,MACANAL,63,1965-12-27,Protección,383,Sí,RECHAZADO
Anthony,Smith,2015-12-09,(918)794-4981x3910,9693531760,andrew44@example.org,NULL,No,No,Mininterior,Sí,Sí,No,No,Colombia,GUAVATA,SUAREZ,66,2004-12-04,Colfondos,40,No,RECHAZADO
Andrea,Carter,2013-03-04,480-571-4755,9508069469,maykayla@example.org,NULL,Sí,No,Minsalud,Sí,Sí,No,No,Colombia,TIMANA,SABANALARGA,44,1986-04-16,Provenir,773,Sí,RECHAZADO
