Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
Elizabeth,Martinez,2020-01-05,+1-751-417-2387,7608356733,goodwincynthia@example.org,2021-05-31,No,Sí,Minsalud,Sí,No,No,No,Colombia,CUBARRAL,BARBACOAS,38,1977-07-06,Old Mutual,991,No,RECHAZADO
Lori,Combs,2000-03-22,+1-553-976-1157x28218,5440684910,ddavis@example.org,NULL,Sí,Sí,Policía,Sí,Sí,No,Sí,Colombia,SAN BERNARDO,FLORENCIA,45,1992-03-11,Old Mutual,491,No,RECHAZADO
Kent,Smith,2024-03-05,(583)703-2858,9737006576,ajones@example.org,NULL,No,Sí,N/A,Sí,Sí,Sí,No,Colombia,FALAN,FRESNO,23,1962-09-07,Old Mutual,714,No,EMBARGADO
Stephanie,Kirk,2005-07-22,(829)403-2804x53537,9942576711,loridelacruz@example.net,2024-07-04,No,Sí,Minsalud,Sí,Sí,Sí,No,Colombia,VIJES,MORALES,39,1979-09-14,Provenir,639,No,RECHAZADO
Emily,Henderson,2004-02-07,001-766-382-7586,8776035218,bgentry@example.com,2023-06-04,No,Sí,Mininterior,Sí,Sí,No,No,Guadalupe,no aplica,no aplica,22,2001-11-28,N/A,915,Sí,RECHAZADO
Alan,Meadows,2013-03-17,888-321-7348,1065500133,tinaeverett@example.org,2023-12-06,No,Sí,N/A,Sí,No,Sí,No,Colombia,Buritic�,EL PEÑOL,18,1973-02-18,Provenir,504,No,RECHAZADO
Lisa,Stevens,2003-05-23,284-997-5951x53087,5624829095,briannajackson@example.org,2021-12-15,No,No,Policía,No,Sí,Sí,Sí,Colombia,ALTOS DEL ROSARIO,SAN SEBASTIAN,23,1971-12-24,N/A,865,No,RECHAZADO
Kelly,Peck,2021-05-08,238.214.2633,2670946597,garciajared@example.net,NULL,No,Sí,N/A,Sí,No,No,Sí,Colombia,NEMOCON,CAIMITO,28,1995-08-31,Old Mutual,1125,Sí,EMBARGADO
Mary,Stevens,2009-09-23,(525)859-2392x947,5871264740,melanie17@example.net,2024-05-31,Sí,No,Mininterior,Sí,Sí,Sí,No,Colombia,TUNUNGUA,LA CHORRERA,68,1997-03-06,Provenir,512,No,RECHAZADO
Mia,Campbell,2004-05-15,497.969.9437,9778169652,downsgregory@example.net,NULL,No,No,Minsalud,Sí,Sí,No,No,Burkina Faso,no aplica,no aplica,22,1992-05-11,Provenir,646,Sí,APROBADO
Sarah,Jones,2004-03-04,806.930.6225x2502,7050101216,christina62@example.com,2021-05-23,Sí,Sí,Minsalud,Sí,No,Sí,No,Colombia,MALAGA,SABANAS DE SAN ANGEL,35,2000-11-30,Protección,1032,Sí,RECHAZADO
Bobby,White,2020-11-09,+1-826-271-7549x14132,2151320163,wbaker@example.org,NULL,Sí,No,Minsalud,Sí,No,Sí,No,Colombia,MELGAR,TOCA,44,1970-11-30,Protección,846,No,RECHAZADO
Lori,Colon,2002-11-02,866-891-5659x5683,4037446882,morrisonashley@example.com,NULL,Sí,Sí,Armada,No,No,No,Sí,Colombia,SAHAGUN,SABANA DE TORRES,43,1974-04-21,Protección,966,Sí,RECHAZADO
Andrew,Bowman,2024-03-10,952-399-4950x9094,232816380,jillianbrady@example.net,2024-10-30,No,Sí,Armada,Sí,No,Sí,No,Colombia,PAPUNAUA,VALLE DEL GUAMUEZ,51,1974-12-12,N/A,768,No,RECHAZADO
Allison,Graham,2021-09-05,001-996-664-7600x503,802582179,dianamcneil@example.com,2023-06-14,No,No,Policía,Sí,No,Sí,No,Colombia,PUERTO ALEGRIA,PUERTO ASIS,22,2004-08-21,Colfondos,56,No,RECHAZADO
