Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
James,Scott,2007-07-24,974.669.3380x4841,4281695042,barrsavannah@example.com,NULL,No,No,Minsalud,No,Sí,No,No,Colombia,TIBACUY,PAMPLONA,46,1961-03-11,Old Mutual,1057,No,EMBARGADO
Angela,Simpson,2008-06-03,(651)662-5384x4506,3864684721,sarah85@example.org,2023-06-23,No,Sí,Inpec,No,No,Sí,Sí,Colombia,SUTATAUSA,ICONONZO,52,1991-08-17,Protección,769,No,APROBADO
Debra,Smith,2003-04-30,001-995-353-4179,1929035679,nvaughn@example.net,2021-07-25,Sí,Sí,Inpec,Sí,No,Sí,No,Colombia,SAN FRANCISCO,Eb�jico,68,2002-07-02,Old Mutual,419,Sí,RECHAZADO
Tara,Graham,2009-07-01,+1-341-877-2571,9936962648,garrett95@example.com,NULL,No,No,Armada,No,No,Sí,Sí,Colombia,PAPUNAUA,UMBITA,60,1958-11-22,Protección,979,No,RECHAZADO
Andrew,Calderon,2020-12-09,840-704-4009x7566,2409796310,hgray@example.net,NULL,No,No,Policía,No,Sí,No,Sí,Eslovenia,no aplica,no aplica,49,1995-01-13,Colfondos,430,Sí,EMBARGADO
Ronald,Alvarado,2000-07-24,(447)420-4247x2696,8523690369,mason04@example.org,2023-08-16,No,Sí,Armada,No,No,Sí,No,Colombia,ATACO,PESCA,52,1967-03-14,Old Mutual,1171,No,APROBADO
Aaron,Walsh,2023-09-19,+1-514-291-8312x617,6719181572,jeffrey46@example.org,NULL,No,No,Mininterior,Sí,No,Sí,Sí,Colombia,TAMARA,MOMIL,18,1984-08-07,Provenir,452,Sí,APROBADO
Paige,Edwards,2006-04-16,536-783-3538x02033,8277326629,diane08@example.net,NULL,No,No,N/A,Sí,Sí,No,No,Colombia,MOMPOS,VIANI,22,1960-11-13,Protección,542,Sí,APROBADO
Joshua,Watson,2015-05-28,(843)883-7553x618,6162280688,marcwilson@example.com,NULL,Sí,Sí,Mininterior,No,Sí,No,Sí,Colombia,ORITO,IBAGUE,62,1969-07-06,Colfondos,1003,No,RECHAZADO
Eddie,Fuller,2009-03-22,911-867-2758,3002127105,alexandrarobertson@example.net,2020-12-09,No,No,N/A,Sí,Sí,No,No,Colombia,MONTECRISTO,ARIGUANI,34,1969-11-25,Colfondos,751,Sí,EMBARGADO
Ashley,Cummings,2014-05-17,(213)653-2001x3321,2948278554,bryaneric@example.org,2023-03-28,Sí,Sí,Policía,Sí,Sí,Sí,No,Colombia,Nech�,SAN MARTIN,19,1997-03-27,N/A,948,Sí,RECHAZADO
Jennifer,Rodriguez,2015-01-28,+1-730-614-1197x7637,8785311226,vhuang@example.com,NULL,No,No,Policía,No,No,Sí,No,Colombia,CARTAGO,GUAYATA,51,1976-03-19,Provenir,1014,Sí,EMBARGADO
Hailey,Jackson,2009-12-04,001-707-477-3435,7388664933,davidford@example.org,2021-05-31,No,No,Minsalud,Sí,No,Sí,Sí,Colombia,BOSCONIA,ICONONZO,28,1993-07-13,Provenir,770,Sí,APROBADO
Richard,Martin,2018-11-05,(547)500-2534x3290,8082399679,robertwilliams@example.net,2021-11-18,No,No,Policía,Sí,No,Sí,Sí,Colombia,AMBALEMA,SAN CARLOS DE GUAROA,38,1982-06-03,Protección,1064,No,EMBARGADO
Dakota,Johnson,2015-10-19,520.522.9422x499,1624944674,pprince@example.net,2019-12-14,No,Sí,Armada,Sí,No,Sí,No,Colombia,El Bagre,BUENAVISTA,44,2001-06-18,N/A,1195,Sí,APROBADO
Amanda,Jones,2021-11-02,001-826-561-7320,5846768947,billysmith@example.org,2019-12-25,No,No,Minsalud,No,Sí,No,Sí,Colombia,RIO VIEJO,AGRADO,69,1999-09-11,Colfondos,491,No,RECHAZADO
Kathryn,Johnston,2018-08-24,001-456-707-8994,4648548978,danielschneider@example.org,2020-01-18,No,No,Policía,Sí,No,No,No,Colombia,SINCELEJO,Medellín,48,2005-07-18,Old Mutual,88,Sí,APROBADO
Joshua,Lopez,2015-11-07,833-479-1140,7434262764,nroberts@example.com,NULL,Sí,No,Inpec,Sí,No,Sí,Sí,Irán,no aplica,no aplica,29,1969-06-05,Old Mutual,903,Sí,RECHAZADO
Luis,Adams,2002-11-04,001-364-599-6629,9795239961,julie68@example.com,NULL,Sí,No,Mininterior,Sí,Sí,Sí,Sí,Colombia,GINEBRA,YAGUARA,40,1956-02-23,Colfondos,1108,Sí,RECHAZADO
Ryan,Wiggins,2005-02-10,(834)402-1609x4658,9224215764,amybarnett@example.com,NULL,Sí,No,Inpec,Sí,Sí,Sí,No,Colombia,COPER,Venecia,50,1987-02-05,Protección,858,Sí,RECHAZADO
Julie,Jackson,2002-03-16,7408830094,6212393928,laurawhite@example.org,2021-12-11,No,Sí,Mininterior,Sí,No,Sí,No,Colombia,CONDOTO,MALAMBO,24,1957-11-18,Protección,45,No,RECHAZADO
Gary,Collins,2004-10-17,001-889-386-4954x25551,5334643150,xharris@example.com,2023-01-14,Sí,Sí,Inpec,No,No,Sí,No,Colombia,RIONEGRO,SILVIA,30,2001-05-21,Old Mutual,716,No,RECHAZADO
Tara,Johnson,2007-06-07,243.427.3014x8590,3479717760,bblake@example.org,NULL,No,Sí,Inpec,Sí,No,No,No,Colombia,BRICEÑO,MANTA,33,1998-01-05,Protección,168,Sí,INHABILITADO
Dana,Gonzalez,2002-10-22,875-308-7577x6220,2649584995,christine74@example.org,NULL,No,No,Policía,No,No,No,Sí,San Martín (Francia),no aplica,no aplica,48,2004-01-27,Protección,966,Sí,EMBARGADO
Jason,Webb,2007-05-11,+1-527-923-1916,486488727,margaretclay@example.org,2021-08-16,Sí,No,Minsalud,No,Sí,No,Sí,Colombia,CONSACA,PUERTO GAITAN,23,1995-11-02,Provenir,240,No,RECHAZADO
Mark,Martinez,2004-09-17,(698)262-6732x216,8177058784,alewis@example.com,NULL,Sí,No,N/A,Sí,Sí,No,Sí,Colombia,PIEDRAS,MILAN,61,1980-11-01,N/A,598,No,RECHAZADO
Michael,Kramer,2012-11-09,780.957.4761x7672,8690843137,ccochran@example.net,NULL,No,Sí,Policía,No,No,Sí,No,Colombia,TUQUERRES,NATAGA,23,1999-09-15,Protección,208,No,APROBADO
David,Juarez,2003-04-12,957-371-6766x71995,9033404946,ortegajason@example.org,2024-09-14,Sí,No,Inpec,No,No,Sí,Sí,Colombia,PUERTO WILCHES,BUSBANZA,38,1987-10-01,Provenir,684,No,RECHAZADO
Charles,Irwin,2007-02-22,+1-876-668-1921x31944,9284199219,meyerslindsey@example.net,NULL,Sí,Sí,Minsalud,No,Sí,Sí,Sí,Colombia,SAN MARTIN DE LOBA,BETEITIVA,44,1992-08-03,Protección,712,No,RECHAZADO
James,Morris,2010-05-23,001-423-211-2380,7277241259,emilypeters@example.org,2023-10-30,Sí,No,Armada,No,No,Sí,Sí,Colombia,OCAÑA,EL PASO,57,2006-03-05,Provenir,1171,Sí,RECHAZADO
Kim,Jackson,2008-12-08,580-661-6329x52516,16675620,guzmanvalerie@example.net,2023-03-09,No,Sí,Inpec,No,Sí,Sí,Sí,Colombia,TURBACO,LETICIA,43,1975-04-01,Old Mutual,107,No,APROBADO
Cole,Hill,2020-05-21,001-335-369-1281,1924411260,brownmatthew@example.net,2021-09-23,No,Sí,Minsalud,No,No,Sí,Sí,Colombia,PACHAVITA,MEDIO BAUDO,37,1967-02-28,N/A,25,No,APROBADO
Tracy,Oliver,2000-11-26,8232865940,6884908717,bjames@example.com,NULL,No,Sí,Policía,Sí,Sí,Sí,Sí,Colombia,Sopetr�n,SAN CAYETANO,21,2004-12-10,Old Mutual,460,Sí,APROBADO
Natalie,Miller,2002-06-21,959.534.5896x0514,582150149,kevin06@example.net,NULL,Sí,No,Armada,No,No,No,No,Colombia,VILLAGARZON,ATACO,54,1960-02-23,Protección,404,No,RECHAZADO
