Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
Lindsey,Reese,2011-05-05,001-678-231-0071,9225227087,eric60@example.org,NULL,Sí,Sí,N/A,No,Sí,No,No,Colombia,MARGARITA,SANTA ROSA,21,1968-10-05,Old Mutual,172,Sí,RECHAZADO
Marie,Richardson,2015-11-24,(375)493-1748,1865191162,johnsontrevor@example.com,NULL,No,Sí,Armada,Sí,No,Sí,Sí,Colombia,TRINIDAD,SAN EDUARDO,64,1956-10-03,Protección,1193,No,APROBADO
Margaret,Hester,2016-05-01,(388)410-3510x60304,9162617727,erinewing@example.net,2021-03-17,Sí,Sí,N/A,No,Sí,Sí,Sí,Islas Marshall,no aplica,no aplica,32,1986-02-24,Old Mutual,835,No,RECHAZADO
Hayley,Burton,2002-07-05,(484)538-0908x726,6689436197,joannaharris@example.net,2022-08-07,Sí,No,Policía,Sí,No,No,No,Colombia,GIGANTE,SAN PABLO DE BORBUR,33,1976-12-08,Provenir,369,Sí,RECHAZADO
David,Ali,2008-11-25,001-302-309-1492,1895301075,clove@example.net,2020-12-23,No,No,Policía,No,No,No,Sí,Uruguay,no aplica,no aplica,20,1976-07-03,Colfondos,672,No,EMBARGADO
Stephen,Curry,2007-08-12,001-759-538-4899,7643625635,shelbywerner@example.net,NULL,No,Sí,Minsalud,Sí,Sí,Sí,Sí,Colombia,GALAN,Sopetr�n,62,1980-03-12,N/A,327,No,RECHAZADO
Kelly,Bradley,2006-02-27,9173701887,7676213741,danderson@example.com,2024-03-06,No,Sí,Policía,No,No,Sí,Sí,Colombia,VISTAHERMOSA,ALGECIRAS,59,1982-08-05,Protección,1191,Sí,APROBADO
Monique,Mueller,2019-12-29,(604)228-4632x8020,3265858868,sarahpetty@example.com,2022-05-02,No,Sí,Mininterior,No,No,No,Sí,Colombia,EL COPEY,SAN CAYETANO,35,1972-03-14,Old Mutual,164,Sí,APROBADO
Jesse,Salazar,2016-10-28,974-697-3472x999,3958979792,joseph28@example.com,NULL,No,Sí,N/A,Sí,No,Sí,No,Colombia,SAN MATEO,Segovia,55,1988-07-22,Colfondos,24,No,RECHAZADO
Brent,Herrera,2003-10-27,001-542-264-5376x7340,9556154531,emccarthy@example.org,NULL,No,No,Inpec,No,Sí,No,No,Colombia,LA PAZ,LA PLATA,66,1976-05-25,N/A,1171,No,RECHAZADO
