Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
Donald,Sharp,2012-03-08,323-869-8415,1606646803,omoses@example.net,NULL,No,Sí,Policía,Sí,No,Sí,No,Colombia,HACARI,LA PRIMAVERA,40,1975-10-27,N/A,662,Sí,APROBADO
Jessica,Oliver,2008-02-19,636-326-8267x951,2088197114,jenniferhernandez@example.com,NULL,No,Sí,N/A,No,Sí,Sí,Sí,Colombia,SARAVENA,CLEMENCIA,61,1982-06-22,Provenir,1161,Sí,RECHAZADO
Charles,English,2021-08-13,6388533059,380611680,lcox@example.com,NULL,Sí,Sí,Mininterior,No,No,Sí,Sí,Colombia,SANTA ROSALIA,PIJIÑO DEL CARMEN,66,2006-06-04,Provenir,953,No,RECHAZADO
Deborah,Gibson,2010-02-27,219.888.7561,8002748525,nthompson@example.net,NULL,Sí,Sí,N/A,Sí,Sí,No,Sí,Colombia,SAN LUIS DE SINCE,PUEBLOVIEJO,66,1956-06-12,N/A,1076,No,RECHAZADO
Joseph,Powell,2020-02-24,001-679-359-4032x629,6409347151,pevans@example.net,2021-10-19,Sí,Sí,Policía,Sí,Sí,Sí,Sí,Colombia,TULUA,Santa Rosa de Osos,22,1954-02-27,N/A,174,No,RECHAZADO
Karina,Mueller,2009-07-13,411-865-7758x3211,8009713245,brianriley@example.org,2021-11-16,Sí,Sí,Minsalud,Sí,No,Sí,Sí,Colombia,GUAMAL,MANTA,33,1988-07-15,Old Mutual,780,No,RECHAZADO
Nicole,Smith,2013-05-17,001-678-829-1739x32853,8608008504,adamsmark@example.net,2022-10-30,Sí,No,Inpec,Sí,Sí,Sí,Sí,Colombia,CONTRATACION,VILLAGOMEZ,66,1977-11-30,N/A,1183,No,RECHAZADO
Paula,Harrison,2011-06-24,753-926-8083x311,1433354740,khuber@example.com,NULL,No,No,Armada,Sí,No,No,No,Colombia,San Jos� de la Monta�a,INZA,38,1985-12-26,Colfondos,113,No,APROBADO
Christopher,Anderson,2021-09-12,588-413-4950x819,148884933,derekriggs@example.net,NULL,Sí,Sí,Minsalud,No,Sí,Sí,No,Palau,no aplica,no aplica,21,1988-02-25,N/A,92,Sí,RECHAZADO
Jason,Cordova,2022-05-21,298.810.6384x06550,919265250,bianca33@example.org,2023-06-11,No,Sí,N/A,Sí,Sí,No,Sí,Colombia,URUMITA,SANTA ANA,53,1954-06-02,N/A,796,Sí,APROBADO
Greg,Brooks,2013-12-20,(505)610-1171,8587362017,heidi04@example.org,NULL,No,Sí,Armada,No,Sí,No,Sí,Colombia,EL PEÑON,El Pe�ol,59,1997-06-25,Old Mutual,293,Sí,APROBADO
Andrew,Herrera,2008-10-07,207-813-2858,9673502822,mary90@example.net,2023-07-21,Sí,Sí,N/A,No,Sí,No,No,Colombia,SOMONDOCO,SUCRE,35,1970-12-05,Protección,257,No,RECHAZADO
Joseph,Diaz,2021-07-03,376-437-8937x43196,5930467422,michaellucas@example.net,2023-04-03,Sí,Sí,Armada,No,Sí,Sí,No,Colombia,Donmat�as,Puerto Triunfo,32,1982-08-20,Protección,1049,Sí,RECHAZADO
Albert,Reynolds,2017-04-16,+1-736-872-8210x327,9821346353,brandyday@example.net,2022-05-21,Sí,Sí,Armada,No,Sí,Sí,No,Colombia,CONVENCION,SAN ZENON,68,1986-11-20,Colfondos,1160,Sí,RECHAZADO
Clarence,Jones,2017-09-29,+1-981-848-8620x5453,7205191808,petersonrobert@example.com,NULL,No,Sí,Inpec,No,No,No,Sí,Colombia,SURATA,SAN ANTONIO DEL TEQUENDAMA,39,1986-02-21,Provenir,938,No,APROBADO
Heather,Gay,2014-01-29,662.502.6198x2416,5911512561,archerjoel@example.net,2020-12-10,Sí,No,Minsalud,Sí,No,No,Sí,Colombia,COELLO,CHIRIGUANA,54,1967-09-23,Provenir,732,Sí,RECHAZADO
Kevin,Hall,2023-09-12,(894)878-5859,2248012185,ymartin@example.com,2024-08-10,Sí,No,N/A,Sí,Sí,No,No,Colombia,COPER,SANTA ANA,21,1998-06-22,Old Mutual,762,No,RECHAZADO
Joan,Miller,2013-03-25,2182829658,1923946871,ucollins@example.org,2020-10-03,Sí,Sí,Minsalud,Sí,No,Sí,Sí,Colombia,NOROSI,FUSAGASUGA,46,1988-01-04,Provenir,844,No,RECHAZADO
Shirley,Morales,2006-05-09,831-875-0667x34888,1414001246,dan35@example.net,2022-10-18,No,Sí,Inpec,No,Sí,No,No,Colombia,SAN VICENTE DE CHUCURI,SABANALARGA,40,1995-06-29,Provenir,1154,No,INHABILITADO
Laura,Rodriguez,2004-03-01,654-809-6622,9066104177,mullinsamy@example.org,NULL,No,Sí,Armada,Sí,No,No,No,Colombia,Medellín,TOTORO,30,2005-01-26,Colfondos,95,Sí,APROBADO
Randall,Williams,2004-07-26,001-368-204-2571x53321,7670640797,jacob22@example.net,NULL,No,No,Mininterior,Sí,Sí,No,Sí,Colombia,APULO,USIACURI,42,1979-07-26,Protección,1153,No,EMBARGADO
Timothy,Garcia,2024-03-15,001-333-729-1756x14322,4415831573,holtyvonne@example.org,NULL,No,No,Policía,Sí,Sí,Sí,Sí,Colombia,PUERTO PARRA,Anor�,60,1973-03-11,Colfondos,244,Sí,RECHAZADO
Joshua,Burns,2013-06-02,001-214-529-7508x777,8146185738,jessica02@example.com,NULL,No,Sí,Armada,No,Sí,Sí,Sí,Colombia,TENERIFE,PALMAR,52,1997-09-17,N/A,666,Sí,APROBADO
Stephanie,Baldwin,2016-08-15,(907)582-7582,9281687092,zachary94@example.org,NULL,No,Sí,Armada,Sí,Sí,Sí,Sí,Colombia,SANTA LUCIA,TARAIRA,59,1991-08-23,Provenir,94,Sí,APROBADO
Thomas,Francis,2018-12-14,756-634-5736,9096260153,kmorris@example.net,NULL,No,No,N/A,No,No,Sí,Sí,Colombia,CHIMA,GIRARDOT,26,1994-11-04,Protección,694,No,EMBARGADO
Jennifer,Taylor,2008-10-08,(624)641-9894x02709,2883580341,staffordrichard@example.org,NULL,Sí,Sí,Inpec,No,No,No,No,Colombia,REPELON,SAN JACINTO DEL CAUCA,55,1985-01-29,Protección,599,Sí,RECHAZADO
Glen,Flores,2003-07-13,+1-398-775-8437x33199,297720245,kimmartin@example.com,NULL,No,No,Inpec,No,Sí,Sí,No,Swazilandia,no aplica,no aplica,58,1962-03-27,Old Mutual,995,Sí,RECHAZADO
Lindsay,Hamilton,2003-06-05,001-281-688-9311x5974,736726366,theresalewis@example.net,NULL,No,No,N/A,Sí,No,Sí,No,Colombia,FLANDES,SATIVASUR,56,1972-05-07,N/A,402,Sí,RECHAZADO
Monica,Morgan,2022-11-17,(488)210-6682x4323,886346700,john74@example.org,2020-02-15,No,Sí,Minsalud,No,Sí,Sí,Sí,Colombia,GUADUAS,LA PEÑA,55,1979-10-22,Colfondos,610,No,APROBADO
Heather,Solomon,2020-03-08,(380)895-8097,1508123216,angeladay@example.org,2020-02-26,No,Sí,Mininterior,Sí,Sí,No,No,Togo,no aplica,no aplica,47,2002-02-06,Old Mutual,145,No,RECHAZADO
Jennifer,Pena,2009-10-04,001-432-569-4526x9694,4755288609,jasoncummings@example.net,NULL,Sí,Sí,Minsalud,No,No,No,No,Colombia,CERRO SAN ANTONIO,BETULIA,43,1961-11-03,N/A,886,Sí,RECHAZADO
Gregory,Tanner,2022-12-07,+1-487-291-4196x218,1313684159,sandra62@example.org,2024-08-25,Sí,Sí,Inpec,Sí,No,No,No,Nueva Caledonia,no aplica,no aplica,18,1964-08-18,Protección,1038,Sí,RECHAZADO
James,Drake,2020-02-09,001-981-326-0339,3079229084,benjamin10@example.net,2022-04-11,Sí,No,Policía,No,No,Sí,Sí,Colombia,TIBU,SAN PABLO,61,1979-03-14,Colfondos,768,Sí,RECHAZADO
