Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
Joshua,Hurst,2000-09-02,+1-419-597-2645x416,921226438,paul39@example.org,2022-10-12,No,Sí,Policía,No,Sí,No,No,Bélgica,no aplica,no aplica,69,1957-04-22,Provenir,1084,Sí,APROBADO
Leslie,Larson,2018-04-25,+1-899-745-0114x48773,2761089793,brandon84@example.com,2021-04-24,Sí,Sí,Mininterior,Sí,Sí,Sí,Sí,Colombia,EL DORADO,HONDA,41,1968-11-02,Old Mutual,941,No,RECHAZADO
Courtney,Brown,2002-04-10,001-910-206-5111x3197,1287479914,amanda21@example.com,2021-06-07,Sí,Sí,Policía,No,Sí,No,No,Colombia,EL TARRA,EL ESPINO,48,2006-11-06,Old Mutual,1188,No,RECHAZADO
Virginia,Gonzalez,2001-06-29,(994)440-9558x390,7672622233,chelsea67@example.net,NULL,No,Sí,N/A,Sí,No,No,Sí,Colombia,SANTUARIO,Anz�,29,1955-02-17,Provenir,749,Sí,APROBADO
Vanessa,Dodson,2014-08-07,+1-491-299-7804,8289741159,grimesmark@example.com,2022-10-31,Sí,No,Minsalud,Sí,No,Sí,No,Colombia,SABANAS DE SAN ANGEL,OSPINA,18,1990-03-12,Old Mutual,517,Sí,RECHAZADO
Jill,Castillo,2017-12-30,001-887-386-5252,6331939277,robertjones@example.net,2019-12-09,Sí,No,Minsalud,Sí,No,No,No,Colombia,ALBANIA,LA MERCED,63,1995-07-13,Colfondos,0,No,RECHAZADO
Kristen,Bell,2009-08-30,2644680508,224215952,elijah96@example.com,NULL,Sí,Sí,Armada,No,Sí,Sí,Sí,Colombia,BOGOTÁ D.C,BUENOS AIRES,63,1966-05-12,N/A,1011,Sí,RECHAZADO
Carol,Mccarty,2017-08-12,724-906-4174x678,8124204324,joy73@example.net,2021-02-03,No,Sí,Minsalud,Sí,Sí,Sí,Sí,Colombia,Buritic�,INIRIDA,35,1977-02-27,Colfondos,619,No,RECHAZADO
Bryan,Gonzalez,2003-03-25,001-777-672-7240x695,7221163110,johngarrett@example.net,NULL,No,Sí,Policía,No,Sí,Sí,No,Colombia,SAMPUES,SUCRE,43,2004-06-16,Provenir,853,Sí,APROBADO
David,Singh,2000-10-11,712-991-8375,4869485262,erikvega@example.org,2024-05-05,No,No,Minsalud,No,No,No,No,Colombia,TIBIRITA,PIEDRAS,33,1991-01-22,N/A,937,Sí,RECHAZADO
