Nombre,Apellido,Fecha,Celular,ID,Correo,ListaNegra,PrePensionado,InstitucionPublica,NombreInstitucion,ObservacionesDisciplinarias,TieneFamiliaPolicia,TieneHijosInpec,Condecoracion,PaisNacimiento,CiudadNacimiento,CiudadResidencia,Edad,FechaNacimiento,FondoPension,SemanasCotizadas,FondoExtranjero,Caracterizacion
Brian,Jackson,2010-08-22,(503)379-3319,3109202933,ann12@example.net,NULL,Sí,No,Inpec,No,No,Sí,Sí,Colombia,CONCEPCION,GUACHUCAL,41,1978-09-15,N/A,1007,Sí,RECHAZADO
Erica,James,2023-04-18,+1-879-802-0453x37922,8964672975,emily70@example.org,2022-08-28,Sí,No,Mininterior,No,No,Sí,No,Colombia,MORROA,CHIPATA,57,1959-06-16,Old Mutual,372,Sí,RECHAZADO
Jacqueline,Tucker,2003-03-14,(588)885-3233x56990,4585618711,ubaker@example.com,2022-03-04,Sí,No,Armada,No,Sí,No,No,Colombia,VILLA RICA,JESUS MARIA,58,2001-06-02,Provenir,161,No,RECHAZADO
Darren,Jackson,2005-12-20,(784)769-2977,6511202866,toni35@example.com,2023-02-15,No,No,Inpec,No,Sí,Sí,No,Colombia,MEDINA,CORRALES,19,1958-07-03,Colfondos,576,No,EMBARGADO
Tina,Jordan,2021-11-18,408-808-3778,5146854802,ymorgan@example.com,NULL,Sí,No,Inpec,No,Sí,Sí,No,Sint Maarten,no aplica,no aplica,32,2000-01-29,Colfondos,546,Sí,RECHAZADO
Randy,Taylor,2003-11-15,838-797-5351x3279,7876410621,benjaminzachary@example.org,2021-03-04,Sí,Sí,N/A,Sí,Sí,No,Sí,Colombia,LA UNION,LIBANO,28,1986-05-19,N/A,494,Sí,RECHAZADO
Kimberly,Jacobs,2022-01-11,001-729-403-0797,418106000,wkaiser@example.net,2022-02-10,No,Sí,Policía,Sí,No,Sí,No,Colombia,LANDAZURI,ANOLAIMA,30,1989-04-17,Protección,256,No,APROBADO
Jacob,Tate,2016-09-09,+1-630-837-8517x24545,4930911526,ashleyrojas@example.com,2020-10-26,No,Sí,Minsalud,No,No,No,Sí,Colombia,SAN BERNARDO,ICONONZO,47,1954-09-29,Colfondos,1185,No,APROBADO
Ryan,Price,2015-04-14,414.218.2105,9615059657,ffleming@example.net,NULL,Sí,Sí,Minsalud,Sí,No,No,Sí,Camerún,no aplica,no aplica,55,1981-03-23,Protección,702,No,RECHAZADO
Kari,Padilla,2004-07-23,559.305.0943x83340,8194204205,carpenterjonathan@example.net,2022-05-08,No,Sí,Minsalud,No,No,Sí,Sí,Colombia,PUENTE NACIONAL,LA UNION,33,2004-02-17,Provenir,1076,Sí,APROBADO
Kyle,Williams,2019-09-25,496-228-5575x294,2964549933,maxwellalexis@example.com,NULL,No,No,Armada,No,No,Sí,Sí,Colombia,RAGONVALIA,VIOTA,26,1995-10-27,N/A,1171,No,RECHAZADO
Chad,Rodriguez,2010-11-12,(761)218-3337,6547128873,pkelly@example.org,2021-07-09,No,No,Minsalud,Sí,Sí,Sí,No,Eslovaquia,no aplica,no aplica,28,1988-03-09,Provenir,163,No,RECHAZADO
William,Martinez,2014-04-07,(466)972-5063,3584682546,kellyryan@example.com,NULL,Sí,Sí,Policía,Sí,No,No,Sí,Colombia,LA PALMA,FUNES,69,2006-08-22,Colfondos,387,Sí,RECHAZADO
Haley,Benson,2009-10-25,+1-521-418-2640x707,2878650524,hwest@example.net,NULL,Sí,Sí,Policía,No,Sí,Sí,No,Colombia,SAN ESTANISLAO,Caldas,20,1978-05-16,Protección,196,No,RECHAZADO
Robert,Thompson,2007-04-04,832.234.8419x814,2927534137,wcrane@example.com,NULL,No,Sí,N/A,Sí,Sí,Sí,Sí,Colombia,PUERTO RONDON,FOMEQUE,35,1982-06-10,Old Mutual,163,No,EMBARGADO
Whitney,Smith,2022-02-28,+1-206-442-0735,6421398849,whenry@example.net,2021-07-29,Sí,No,Mininterior,Sí,Sí,No,Sí,Colombia,COLOMBIA,TERUEL,43,1981-01-03,Colfondos,471,Sí,RECHAZADO
William,Hancock,2024-01-27,001-912-779-1229x867,160832365,omarshall@example.org,NULL,Sí,No,Policía,No,Sí,Sí,No,Colombia,SAN FRANCISCO,GACHALA,58,1978-10-16,Colfondos,1050,Sí,RECHAZADO
Adam,Williams,2013-01-26,(771)823-8289,3473280385,donaldpark@example.net,NULL,No,Sí,Minsalud,No,Sí,No,Sí,Colombia,PALOCABILDO,BAHIA SOLANO,47,1974-06-28,N/A,243,Sí,APROBADO
Andrew,Stewart,2013-07-14,(868)504-8166x5385,8009448299,lbutler@example.net,NULL,No,Sí,Inpec,Sí,Sí,Sí,Sí,Colombia,SAN MARTIN,LA VICTORIA,44,1969-06-24,Provenir,557,Sí,APROBADO
Angela,Reed,2001-11-09,939-385-1885x36609,7176663865,emily65@example.net,NULL,Sí,No,Armada,Sí,No,Sí,No,Colombia,SABANALARGA,MADRID,24,2006-10-24,Protección,999,Sí,RECHAZADO
Christopher,Chambers,2024-04-18,732.958.5947x4521,6751131134,michaelbeltran@example.org,2022-04-17,Sí,No,Minsalud,Sí,Sí,Sí,Sí,Colombia,CARTAGENA DEL CHAIRA,Arboletes,39,1959-11-30,Colfondos,848,No,RECHAZADO
Michelle,Sanchez,2008-07-09,+1-367-979-5227,7140047911,gardnervictoria@example.org,NULL,No,No,Minsalud,No,Sí,Sí,Sí,Colombia,La Pintada,REMOLINO,67,1999-03-22,Colfondos,806,Sí,RECHAZADO
Kenneth,Williams,2009-01-21,+1-266-725-3464x4881,7145885239,debbie42@example.net,2024-11-08,No,Sí,N/A,Sí,No,Sí,No,Colombia,EL ROBLE,SOCHA,51,1961-05-04,N/A,291,Sí,RECHAZADO
Gregory,Hobbs,2004-08-31,498-579-1541x0090,4995012190,michaelnelson@example.org,NULL,Sí,Sí,Armada,No,Sí,No,No,Colombia,MELGAR,Ciudad Bol�var,56,1990-08-05,Colfondos,648,No,RECHAZADO
William,Perkins,2010-02-10,(284)562-0898,8998021055,dprice@example.net,2021-07-10,No,No,Inpec,No,Sí,No,No,Colombia,RIOSUCIO,PUEBLO RICO,69,1964-03-28,Old Mutual,331,No,RECHAZADO
